"date","age_sex","lat","lon","Beach","density"
"2017","female",569694.348173843,1837567.86159529,"TSW",7
"2017","female",569693.563777702,1837462.7348403,"APG",47
"2017","female",569694.390751357,1837504.33767988,"APGw",23
"2017","female",569693.768075331,1837466.81804547,"APG",40
"2017","female",569694.368188361,1837543.92853663,"TSW",27
"2017","female",569694.446265117,1837468.40761024,"APG",39
"2017","female",569694.085254639,1837490.30699806,"APG",32
"2017","female",569694.990787966,1837459.09441996,"APG",46
"2017","female",569694.336882971,1837492.18679201,"APG",35
"2017","female",569694.568429088,1837453.92964167,"BBSL",34
"2017","female",569695.080760514,1837500.69090616,"APGw",30
"2017","female",569694.769029494,1837526.70428049,"TSW",15
"2017","female",569695.499031513,1837482.24508919,"APG",26
"2017","female",569695.648323965,1837497.79829022,"APGw",35
"2017","female",569695.264784959,1837539.84428043,"TSW",26
"2017","female",569695.336111324,1837465.0681554,"APG",49
"2017","female",569695.556904662,1837457.3170376,"APG",43
"2017","female",569696.273359752,1837461.29245569,"APG",53
"2017","female",569696.807673814,1837464.83490621,"APG",47
"2017","female",569696.937236199,1837548.00208929,"TSW",20
"2017","female",569696.523868401,1837491.24606748,"APG",32
"2017","female",569696.760950551,1837564.55286113,"TSW",9
"2017","female",569696.43170434,1837487.88244725,"APG",34
"2017","female",569697.519998427,1837480.28978505,"APG",25
"2017","female",569697.153546564,1837525.51456381,"TSW",15
"2017","female",569697.440168119,1837539.52233988,"TSW",23
"2017","female",569697.497915484,1837456.54006767,"BBSL",43
"2017","female",569697.294414825,1837561.33923398,"TSW",12
"2017","female",569697.301133422,1837495.26215936,"APG",32
"2017","female",569697.159365968,1837527.9174061,"TSW",18
"2017","female",569697.83623035,1837608.10449877,"TSB",12
"2017","female",569697.772881656,1837461.05911844,"BBSL",48
"2017","female",569697.76749644,1837491.87799395,"APG",32
"2017","female",569697.642390646,1837536.96216851,"TSW",21
"2017","female",569697.909386046,1837484.09607903,"APG",33
"2017","female",569698.026333473,1837472.01144839,"APG",41
"2017","female",569698.78240634,1837530.95352583,"TSW",23
"2017","female",569699.062427716,1837525.20772058,"TSW",15
"2017","female",569699.254524423,1837500.34728673,"APGw",29
"2017","female",569699.179093727,1837467.60314844,"BBSL",45
"2017","female",569699.029036127,1837456.75405373,"BBSL",42
"2017","female",569699.059670224,1837480.04370113,"APG",30
"2017","female",569699.370462275,1837544.03989964,"TSW",19
"2017","female",569699.530993933,1837564.12260789,"TSW",9
"2017","female",569699.927789808,1837476.76175279,"APG",35
"2017","female",569699.560769143,1837454.57080313,"BBSL",36
"2017","female",569699.894565928,1837495.31056139,"APGw",31
"2017","female",569700.448233314,1837545.8513588,"TSW",16
"2017","female",569700.286412103,1837449.56033944,"BBSL",20
"2017","female",569699.902740329,1837464.25475579,"BBSL",53
"2017","female",569700.282314355,1837606.15394311,"TSC",14
"2017","female",569700.34700723,1837540.60227637,"TSW",21
"2017","female",569700.865901377,1837525.58451158,"TSW",17
"2017","female",569700.799046896,1837615.68906967,"TSB",19
"2017","female",569700.458509569,1837604.03838056,"TSC",13
"2017","female",569700.424584338,1837528.22825962,"TSW",19
"2017","female",569701.036386159,1837488.03700399,"APG",35
"2017","female",569700.988308211,1837483.21018076,"APG",34
"2017","female",569700.633168099,1837620.73190649,"TSB",15
"2017","female",569700.714693614,1837618.99457396,"TSB",16
"2017","female",569701.38617184,1837477.47002243,"APG",35
"2017","female",569699.45130435,1837459.10443418,"BBSL",49
"2017","female",569700.993876281,1837461.78264143,"BBSL",54
"2017","female",569700.715175183,1837469.71601764,"BBSL",44
"2017","female",569701.445836914,1837535.9258773,"TSW",19
"2017","female",569701.861349423,1837492.81774963,"BBSU",30
"2017","female",569701.65314688,1837497.52487141,"APGw",25
"2017","female",569701.892471923,1837473.41871522,"BBSL",42
"2017","female",569701.636399354,1837565.68871234,"TSW",7
"2017","female",569701.620962129,1837475.30161433,"BBSL",40
"2017","female",569702.596623821,1837471.20361424,"BBSL",46
"2017","female",569702.225818743,1837533.09996782,"TSW",22
"2017","female",569702.002799547,1837610.90706114,"TSC",21
"2017","female",569702.408975063,1837542.5604929,"TSW",16
"2017","female",569702.371957204,1837451.95350868,"BBSL",27
"2017","female",569702.929664453,1837476.63046461,"BBSU",43
"2017","female",569703.225551237,1837458.82429908,"BBSL",56
"2017","female",569702.796018806,1837625.52041859,"TSB",19
"2017","female",569703.212972355,1837621.13978451,"TSB",21
"2017","female",569702.790916715,1837449.01882356,"BBSL",19
"2017","female",569703.008059458,1837608.13335948,"TSC",19
"2017","female",569702.92845645,1837623.24735566,"TSB",22
"2017","female",569703.567270028,1837527.15213582,"TSW",16
"2017","female",569703.025979646,1837493.95052891,"BBSU",25
"2017","female",569703.818211381,1837618.71932415,"TSB",23
"2017","female",569702.567156606,1837468.35509428,"BBSL",49
"2017","female",569703.759116582,1837483.03003597,"BBSU",38
"2017","female",569703.754723857,1837473.59885831,"BBSL",46
"2017","female",569703.849170299,1837447.99711746,"BBSL",16
"2017","female",569704.311776186,1837476.78530172,"BBSU",43
"2017","female",569703.979504156,1837628.3335701,"TSB",22
"2017","female",569704.409638343,1837632.48645124,"TSB",16
"2017","female",569703.945052434,1837538.35021834,"TSW",15
"2017","female",569704.589036905,1837470.07250947,"BBSL",45
"2017","female",569704.576965111,1837499.16383405,"APGw",19
"2017","female",569704.908193527,1837605.38363364,"TSC",21
"2017","female",569703.62785649,1837464.25566548,"BBSL",54
"2017","female",569705.09233737,1837563.84840806,"TSW",8
"2017","female",569704.883815921,1837630.52747637,"TSB",19
"2017","female",569705.259141332,1837495.52542603,"BBSU",25
"2017","female",569704.491063557,1837456.40149491,"BBSL",46
"2017","female",569704.800148405,1837485.63561321,"BBSU",36
"2017","female",569704.808604905,1837480.90094016,"BBSU",40
"2017","female",569704.734418535,1837488.04722768,"BBSU",34
"2017","female",569704.991569426,1837457.83634887,"BBSL",54
"2017","female",569704.798863732,1837612.71033931,"TSC",26
"2017","female",569705.204398141,1837504.0033144,"APGw",11
"2017","female",569704.536395631,1837610.80630493,"TSC",24
"2017","female",569705.982603149,1837467.22012048,"BBSL",50
"2017","female",569705.918284645,1837451.94570435,"BBSL",28
"2017","female",569706.215811437,1837630.94124652,"TSB",21
"2017","female",569706.073976611,1837603.32451445,"TSC",20
"2017","female",569706.166744215,1837483.05236628,"BBSU",39
"2017","female",569706.344669886,1837533.63434522,"TSW",17
"2017","female",569706.755455107,1837615.70859525,"TSC",28
"2017","female",569706.610126334,1837560.72116339,"TSW",8
"2017","female",569706.628508774,1837501.79813212,"APGw",12
"2017","female",569706.503775256,1837497.26408315,"BBSU",17
"2017","female",569707.201621162,1837475.35594082,"BBSU",46
"2017","female",569706.809597946,1837605.9068761,"TSC",24
"2017","female",569706.847807456,1837480.29776085,"BBSU",42
"2017","female",569705.806698331,1837470.43549413,"BBSL",47
"2017","female",569707.018245746,1837628.50283351,"TSB",23
"2017","female",569707.65797147,1837465.46509158,"BBSL",49
"2017","female",569706.815658207,1837637.79929223,"TSB",15
"2017","female",569707.678298031,1837556.68111476,"TSW",5
"2017","female",569707.697582781,1837626.56940366,"TSB",26
"2017","female",569707.491481734,1837608.44803018,"TSC",30
"2017","female",569708.335879264,1837487.48841293,"BBSU",32
"2017","female",569707.903431452,1837631.19021809,"TSB",23
"2017","female",569708.427328683,1837494.43396302,"BBSU",20
"2017","female",569708.209590521,1837537.13390874,"TSW",10
"2017","female",569708.358949096,1837602.11733777,"TSC",17
"2017","female",569708.256255993,1837620.5149011,"TSC",28
"2017","female",569708.431474909,1837477.11861932,"BBSU",44
"2017","female",569708.562482429,1837531.26309412,"TSW",13
"2017","female",569708.318056566,1837497.86414392,"BBSU",14
"2017","female",569708.869186294,1837452.03147033,"BBSL",30
"2017","female",569709.120589187,1837482.7892617,"BBSU",37
"2017","female",569708.588570469,1837463.19028971,"BBSL",51
"2017","female",569708.576836845,1837480.91977393,"BBSU",42
"2017","female",569708.622058593,1837610.76265063,"TSC",30
"2017","female",569708.817047683,1837622.15537477,"TSC",28
"2017","female",569709.549999915,1837466.49518054,"BBSL",47
"2017","female",569709.045267898,1837640.04318824,"TSC",13
"2017","female",569708.806929409,1837478.81902119,"BBSU",46
"2017","female",569709.086594799,1837617.39564951,"TSC",29
"2017","female",569708.948937815,1837461.59209587,"BBSL",56
"2017","female",569708.997505792,1837528.29992135,"TSW",9
"2017","female",569708.848995823,1837470.08005582,"BBSL",46
"2017","female",569709.703349522,1837613.33776425,"TSC",29
"2017","female",569708.082669153,1837456.26908003,"BBSL",46
"2017","female",569709.323420302,1837625.68740254,"TSC",25
"2017","female",569710.108974358,1837627.73881644,"TSC",26
"2017","female",569710.418503172,1837604.36623685,"TSC",22
"2017","female",569710.483944224,1837459.03420849,"BBSL",55
"2017","female",569709.9734962,1837475.36057244,"BBSU",44
"2017","female",569710.482770003,1837463.54125956,"BBSL",53
"2017","female",569710.618789417,1837601.37142338,"TSC",13
"2017","female",569710.22123064,1837608.45591844,"TSC",27
"2017","female",569710.860004001,1837630.8108563,"TSC",26
"2017","female",569710.986138712,1837490.35928465,"BBSU",23
"2017","female",569711.473688526,1837493.82453604,"BBSU",18
"2017","female",569710.858180248,1837555.4864774,"TSW",4
"2017","female",569711.234180666,1837557.718765,"TSW",5
"2017","female",569711.091373231,1837468.20331486,"BBSL",44
"2017","female",569711.091160622,1837486.89232135,"BBSU",28
"2017","female",569711.747287626,1837466.54400447,"BBSL",44
"2017","female",569711.152517701,1837480.2093789,"BBSU",39
"2017","female",569711.882672103,1837474.86934027,"BBSU",44
"2017","female",569711.979490652,1837623.85538369,"TSC",27
"2017","female",569711.473950499,1837611.99203545,"TSC",27
"2017","female",569711.00495938,1837464.9516881,"BBSL",46
"2017","female",569711.677863999,1837452.13958094,"BBSL",35
"2017","female",569712.180957745,1837601.90131063,"TSC",14
"2017","female",569711.607186529,1837635.56942049,"TSC",21
"2017","female",569712.728106377,1837526.64220543,"TSW",5
"2017","female",569712.09178295,1837617.311718,"TSC",29
"2017","female",569712.6655045,1837453.41339677,"BBSL",37
"2017","female",569712.093862666,1837633.527151,"TSC",25
"2017","female",569712.567176665,1837620.62549585,"TSC",23
"2017","female",569712.184234478,1837478.53068357,"BBSU",41
"2017","female",569713.30327278,1837614.56088494,"TSC",27
"2017","female",569713.300500499,1837557.31026024,"TSW",4
"2017","female",569713.513238249,1837484.48387061,"BBSU",36
"2017","female",569713.71094574,1837461.53670157,"BBSL",48
"2017","female",569713.061098976,1837476.79306027,"BBSU",39
"2017","female",569713.366223486,1837463.60808559,"BBSL",42
"2017","female",569713.376244526,1837459.6611661,"BBSL",46
"2017","female",569714.357177975,1837606.35597711,"TSC",22
"2017","female",569713.788389138,1837466.77279969,"BBSL",40
"2017","female",569714.072429039,1837623.69057449,"TSC",19
"2017","female",569714.573743258,1837601.50341824,"TSC",14
"2017","female",569714.833542347,1837452.9953663,"BBSL",37
"2017","female",569714.654872564,1837489.43468225,"BBSU",21
"2017","female",569714.410130751,1837640.40435634,"TSC",13
"2017","female",569715.115176007,1837474.31982305,"BBSU",36
"2017","female",569714.593007142,1837610.77739187,"TSC",25
"2017","female",569714.864895663,1837627.47573901,"TSC",26
"2017","female",569714.764745784,1837457.92563862,"BBSL",44
"2017","female",569715.019926173,1837634.6935325,"TSC",23
"2017","female",569715.146759111,1837612.9711678,"TSC",22
"2017","female",569714.826409307,1837455.89611339,"BBSL",43
"2017","female",569711.190679813,1837483.16423961,"BBSU",38
"2017","female",569715.389552202,1837462.054185,"BBSL",41
"2017","female",569715.86722804,1837617.83595732,"TSC",21
"2017","female",569715.785820222,1837480.94123754,"BBSU",37
"2017","female",569716.194871679,1837637.29831982,"TSC",20
"2017","female",569716.458848512,1837475.94065389,"BBSU",34
"2017","female",569716.573427863,1837465.5075854,"BBSU",39
"2017","female",569717.029172185,1837490.09752815,"BBSU",22
"2017","female",569716.704645288,1837608.72544319,"TSC",21
"2017","female",569716.891669327,1837625.4271248,"TSC",20
"2017","female",569717.062337592,1837457.04998753,"BBSL",42
"2017","female",569717.378823675,1837460.09994978,"BBSL",44
"2017","female",569717.313655613,1837472.98769404,"BBSU",30
"2017","female",569717.762821354,1837610.85356893,"TSC",18
"2017","female",569717.571631999,1837462.50873351,"BBSU",40
"2017","female",569718.16204286,1837455.00143396,"BBSL",42
"2017","female",569718.233458334,1837482.6549743,"BBSU",34
"2017","female",569717.881016405,1837640.04906253,"TSC",17
"2017","female",569718.00284259,1837633.7439548,"TSC",23
"2017","female",569718.305217966,1837477.69399018,"BBSU",32
"2017","female",569718.496656667,1837630.91536769,"TSC",23
"2017","female",569718.960303071,1837453.90580071,"BBSL",40
"2017","female",569719.539289294,1837479.82760943,"BBSU",29
"2017","female",569719.386189388,1837472.4511832,"BBSU",28
"2017","female",569719.134509047,1837467.85264676,"BBSU",30
"2017","female",569719.732420897,1837635.49395153,"TSC",23
"2017","female",569719.536595794,1837459.29433349,"BBSL",40
"2017","female",569719.30857653,1837484.06176296,"BBSU",29
"2017","female",569720.09724196,1837615.45494868,"TSC",12
"2017","female",569720.266654767,1837457.06154132,"BBSL",43
"2017","female",569720.063054884,1837450.64151392,"BBSL",36
"2017","female",569720.075222581,1837613.03946722,"TSC",12
"2017","female",569720.736243184,1837447.17979809,"BBSL",22
"2017","female",569721.081098311,1837474.46600519,"BBSU",26
"2017","female",569720.978759924,1837477.63247271,"BBSU",28
"2017","female",569721.395946297,1837481.98050201,"BBSU",30
"2017","female",569721.737524623,1837455.69054008,"BBSL",43
"2017","female",569721.408110141,1837641.6777642,"TSC",14
"2017","female",569722.052229981,1837616.72729255,"TSC",11
"2017","female",569721.950884147,1837606.03279551,"TSC",12
"2017","female",569723.104739741,1837626.45204371,"TSC",16
"2017","female",569722.694229985,1837469.83741679,"BBSU",20
"2017","female",569723.474763946,1837631.22154381,"TSC",20
"2017","female",569723.370358788,1837448.80355459,"BBSL",30
"2017","female",569722.930997827,1837487.90145461,"BBSU",26
"2017","female",569721.594687559,1837452.65274082,"BBSL",40
"2017","female",569723.962207646,1837477.96808869,"BBSU",25
"2017","female",569723.51423284,1837472.37830283,"BBSU",20
"2017","female",569724.486998079,1837488.96175712,"BBSU",25
"2017","female",569724.427493103,1837486.11011296,"BBSU",22
"2017","female",569724.335447522,1837633.00655907,"TSC",21
"2017","female",569724.09756337,1837635.60754409,"TSC",22
"2017","female",569725.007140785,1837458.68715429,"BBSU",36
"2017","female",569725.005353655,1837637.56392078,"TSC",19
"2017","female",569725.020328642,1837484.06932604,"BBSU",22
"2017","female",569724.708389818,1837492.93259574,"BBSU",19
"2017","female",569724.990407971,1837467.83260927,"BBSU",20
"2017","female",569724.760555562,1837456.5920686,"BBSL",43
"2017","female",569725.289284786,1837628.2647942,"TSC",16
"2017","female",569725.582737533,1837474.15932822,"BBSU",22
"2017","female",569725.379785732,1837469.8797013,"BBSU",19
"2017","female",569725.918509312,1837448.65593697,"BBSL",27
"2017","female",569725.687930612,1837600.85051124,"TSC",8
"2017","female",569726.102386215,1837633.75911621,"TSC",19
"2017","female",569726.503115897,1837628.00091779,"TSC",14
"2017","female",569726.424108217,1837465.55400631,"BBSU",24
"2017","female",569726.246259545,1837445.2206574,"BBSL",21
"2017","female",569726.697401073,1837453.88201702,"BBSL",43
"2017","female",569727.067178557,1837493.45775469,"BBSU",19
"2017","female",569726.769568365,1837482.61372888,"BBSU",20
"2017","female",569725.089064659,1837450.91432674,"BBSL",34
"2017","female",569727.242984229,1837462.94470835,"BBSU",24
"2017","female",569726.85876889,1837487.13149174,"BBSU",25
"2017","female",569727.570998882,1837641.69164409,"TSC",13
"2017","female",569727.957456768,1837448.40835187,"BBSL",29
"2017","female",569727.830393252,1837476.01815505,"BBSU",18
"2017","female",569728.56741923,1837630.85330068,"TSC",14
"2017","female",569728.835990968,1837490.28509325,"BBSU",20
"2017","female",569728.834276118,1837452.18885581,"BBSL",36
"2017","female",569729.456215924,1837636.42926816,"TSC",17
"2017","female",569729.200991373,1837493.19276201,"BBSU",18
"2017","female",569729.601641277,1837595.98404841,"TSC",6
"2017","female",569729.440896203,1837458.02183332,"BBSU",33
"2017","female",569729.738571999,1837628.67532702,"TSC",13
"2017","female",569728.741415273,1837602.63355936,"TSC",10
"2017","female",569730.326207664,1837460.44778068,"BBSU",23
"2017","female",569730.551140039,1837453.31212625,"BBSL",33
"2017","female",569730.220447864,1837449.73022044,"BBSL",29
"2017","female",569730.630286802,1837600.46875575,"TSC",9
"2017","female",569730.604624194,1837625.04870946,"TSC",12
"2017","female",569728.293317509,1837495.53639317,"BBSU",17
"2017","female",569730.797074082,1837455.10171123,"BBSU",33
"2017","female",569731.30938503,1837486.68865316,"BBSU",20
"2017","female",569731.506204014,1837618.95615331,"TSC",8
"2017","female",569731.426387878,1837491.92903801,"BBSU",19
"2017","female",569731.727984464,1837507.04749808,"BBSU",0
"2017","female",569731.605578411,1837489.48403393,"BBSU",21
"2017","female",569732.141022016,1837603.63350258,"TSC",10
"2017","female",569732.444691219,1837459.59188291,"BBSU",23
"2017","female",569731.966801642,1837450.24493568,"BBSL",28
"2017","female",569731.970442812,1837636.46725615,"TSC",15
"2017","female",569732.123903771,1837606.94784076,"TSC",12
"2017","female",569732.540573398,1837608.45108848,"TSC",13
"2017","female",569732.290043392,1837452.60320812,"BBSL",31
"2017","female",569732.342262272,1837650.97551016,"TSE",4
"2017","female",569732.967537324,1837634.44509563,"TSC",16
"2017","female",569733.447697636,1837605.73355012,"TSC",13
"2017","female",569733.683741452,1837448.92740272,"BBSL",22
"2017","female",569734.051734858,1837474.75451746,"BBSU",19
"2017","female",569733.730947851,1837617.28872124,"TSC",10
"2017","female",569733.856311409,1837471.50393369,"BBSU",20
"2017","female",569734.885505552,1837467.91256965,"BBSU",20
"2017","female",569735.060504312,1837456.27209743,"BBSU",20
"2017","female",569734.89939627,1837651.96425148,"TSE",5
"2017","female",569735.084272493,1837658.74469791,"TSE",3
"2017","female",569735.395551916,1837473.3057837,"BBSU",18
"2017","female",569735.47735336,1837614.6633788,"TSC",11
"2017","female",569735.827181119,1837452.08361938,"BBSU",20
"2017","female",569735.863433501,1837643.41792517,"TSC",11
"2017","female",569735.787460477,1837602.84261855,"TSC",10
"2017","female",569736.442883909,1837466.98242337,"BBSU",16
"2017","female",569736.225465562,1837489.92002734,"BBSU",15
"2017","female",569736.423476918,1837485.42817795,"BBSU",10
"2017","female",569736.86571722,1837639.06266182,"TSC",10
"2017","female",569737.257887178,1837619.13994587,"TSC",9
"2017","female",569737.787658968,1837621.93660566,"TSC",8
"2017","female",569737.983462771,1837613.75900863,"TSC",13
"2017","female",569737.827633131,1837463.53394345,"BBSU",13
"2017","female",569738.206287437,1837496.16522383,"BBSU",9
"2017","female",569738.767041811,1837643.08721131,"TSC",8
"2017","female",569739.342897751,1837476.55750423,"BBSU",19
"2017","female",569739.22047278,1837612.174671,"TSC",14
"2017","female",569739.409591013,1837471.48270845,"BBSU",20
"2017","female",569740.096190557,1837604.87144402,"TSC",10
"2017","female",569740.033608385,1837472.574727,"BBSU",21
"2017","female",569740.353063505,1837483.57697871,"BBSU",10
"2017","female",569739.963472253,1837640.58017442,"TSC",9
"2017","female",569741.153161971,1837468.89765293,"BBSU",20
"2017","female",569741.037896353,1837478.40956211,"BBSU",17
"2017","female",569741.243025617,1837611.27147001,"TSC",12
"2017","female",569741.561049671,1837638.78338453,"TSC",10
"2017","female",569741.715446643,1837654.42178816,"TSE",3
"2017","female",569741.878044484,1837475.70906858,"BBSU",18
"2017","female",569741.259246948,1837475.06766506,"BBSU",20
"2017","female",569741.926678543,1837615.73659192,"TSC",9
"2017","female",569743.922710663,1837474.70852702,"BBSU",17
"2017","female",569744.024041078,1837608.72369981,"TSC",7
"2017","female",569744.838231867,1837641.17053242,"TSE",8
"2017","female",569745.314236816,1837605.9707241,"TSC",4
"2017","female",569745.607294305,1837471.63825498,"BBSU",14
"2017","female",569746.478884004,1837638.05306696,"TSC",7
"2017","female",569746.614435221,1837473.20072668,"BBSU",15
"2017","female",569747.0599161,1837467.58985236,"BBSU",11
"2017","female",569748.418856347,1837636.64256045,"TSC",7
"2017","female",569748.370334085,1837557.16799871,"TSD",0
"2017","female",569748.538357435,1837616.72081197,"TSC",3
"2017","female",569749.472676914,1837470.30851999,"BBSU",10
"2017","female",569748.637013171,1837633.85988109,"TSC",6
"2017","female",569749.918903729,1837627.95749271,"TSC",4
"2017","female",569749.408026944,1837456.23046491,"BBSU",1
"2017","female",569750.727259679,1837467.07079453,"BBSU",5
"2017","female",569752.199792446,1837627.82336033,"TSC",4
"2017","female",569756.471924515,1837458.29262591,"BBSU",1
"2017","female",569757.289302009,1837626.96747466,"TSD",2
"2017","female",569762.288693393,1837449.6616522,"BBSU",0
"2017","female",569766.117878904,1837437.299995,"BMB",7
"2017","female",569768.002465546,1837430.65695124,"BMB",7
"2017","female",569767.952031123,1837438.70527759,"BMB",9
"2017","female",569768.54859819,1837434.52200065,"BMB",9
"2017","female",569770.30895259,1837461.77885729,"BMS",0
"2017","female",569770.919484055,1837432.66672388,"BMB",10
"2017","female",569772.263152788,1837436.18685095,"BMB",12
"2017","female",569773.162258404,1837432.64155893,"BMB",13
"2017","female",569774.502359243,1837435.49406226,"BMB",15
"2017","female",569776.633368072,1837437.80410228,"BMB",18
"2017","female",569777.204871036,1837435.41433851,"BMB",22
"2017","female",569778.150373995,1837438.93463873,"BMS",23
"2017","female",569780.367758947,1837440.20105565,"BMS",24
"2017","female",569780.910743432,1837455.79070184,"BMS",2
"2017","female",569781.615965226,1837437.56850826,"BMS",32
"2017","female",569782.645793532,1837448.76297323,"BMS",9
"2017","female",569782.370087934,1837432.01678793,"BMB",29
"2017","female",569783.256594133,1837455.15419367,"BMS",3
"2017","female",569783.165107758,1837430.40446569,"BMB",23
"2017","female",569783.721337441,1837441.66125438,"BMS",25
"2017","female",569783.414014665,1837427.46908105,"BMB",14
"2017","female",569783.814774917,1837439.29881048,"BMS",31
"2017","female",569784.555855792,1837446.1516729,"BMS",15
"2017","female",569785.462842051,1837429.10349283,"BMB",22
"2017","female",569784.93508893,1837432.12668749,"BMB",32
"2017","female",569785.767432579,1837436.3310555,"BMS",38
"2017","female",569786.799566875,1837442.51710025,"BMS",24
"2017","female",569786.89385008,1837431.1697773,"BMB",29
"2017","female",569787.142779687,1837439.61825005,"BMS",32
"2017","female",569787.307355432,1837445.93399128,"BMS",14
"2017","female",569786.293566613,1837433.69190377,"BMB",36
"2017","female",569788.735780501,1837432.21752637,"BMB",33
"2017","female",569788.052006048,1837437.90811436,"BMS",38
"2017","female",569790.01424351,1837432.66152132,"BMS",36
"2017","female",569790.473887497,1837439.82644405,"BMS",33
"2017","female",569792.497705826,1837436.33189636,"BMS",34
"2017","female",569793.979074723,1837438.36162635,"BMS",30
"2017","female",569792.92600599,1837432.79339259,"BMS",34
"2017","female",569793.644322358,1837434.83003692,"BMS",33
"2017","female",569794.355280064,1837423.0620788,"BMB",3
"2017","female",569794.742165607,1837436.47026826,"BMS",32
"2017","female",569795.697611143,1837432.4062989,"BMS",29
"2017","female",569796.451120072,1837437.95710337,"BMS",29
"2017","female",569796.691046635,1837435.15770997,"BMS",28
"2017","female",569796.861146083,1837433.20560713,"BMS",27
"2017","female",569797.884889012,1837437.10012719,"BMS",27
"2017","female",569798.626732668,1837430.14022555,"BMS",21
"2017","female",569799.185558284,1837432.72987491,"BMS",23
"2017","female",569799.916465778,1837435.06019552,"BMS",23
"2017","female",569800.797056623,1837433.04717165,"BMS",22
"2017","female",569800.613662548,1837437.88218512,"BMS",23
"2017","female",569802.137571255,1837435.67784278,"BMS",21
"2017","female",569803.962706469,1837435.50394515,"BMS",16
"2017","female",569804.583448028,1837437.78208831,"BMS",15
"2017","female",569805.862057356,1837437.09843842,"BMS",13
"2017","female",569806.64220575,1837441.15537884,"BMS",9
"2017","female",569807.426877331,1837436.72534398,"BMS",10
"2017","female",569809.773754178,1837415.29122858,"BMB",0
"2017","female",569820.811263315,1837422.1864269,"BMS",0
"2017","female",569831.417368326,1837431.58906003,"BMC",7
"2017","female",569832.225031304,1837401.36308058,"BMB",0
"2017","female",569832.730437135,1837441.2165006,"BMC",1
"2017","female",569835.273804609,1837425.42632328,"BMC",11
"2017","female",569835.870548339,1837427.47285142,"BMC",11
"2017","female",569836.319047924,1837429.97198268,"BMC",10
"2017","female",569837.267518084,1837431.42160692,"BMC",10
"2017","female",569838.771894721,1837428.96059387,"BMC",12
"2017","female",569840.623152398,1837420.4718009,"BMC",11
"2017","female",569840.795500602,1837426.24603389,"BMC",12
"2017","female",569840.609939921,1837423.98000723,"BMC",13
"2017","female",569843.06349754,1837423.35715487,"BMC",14
"2017","female",569844.893280864,1837422.06608489,"BMC",11
"2017","female",569845.766473224,1837410.42517171,"BMC",4
"2017","female",569845.606880311,1837415.53191861,"BMC",10
"2017","female",569848.016256732,1837412.97947379,"BMC",6
"2017","female",569849.257469463,1837416.45875212,"BMC",9
"2017","female",569851.095137936,1837419.63513366,"BMC",7
"2017","female",569715.049817405,1837637.15955545,"TSC",19
"2017","female",569721.03283453,1837640.81469247,"TSC",15
"2017","female",569711.009125728,1837634.86166281,"TSC",23
"2017","female",569729.755933649,1837601.61431401,"TSC",10
"2017","female",569707.274494609,1837622.53069952,"TSC",28
"2017","female",569713.181769472,1837604.61031295,"TSC",21
"2017","female",569705.59646708,1837610.78759582,"TSC",28
"2017","female",569691.7603317,1837551.10618778,"TSW",26
"2017","female",569690.289941679,1837550.32026586,"TSW",29
"2017","female",569686.304084536,1837550.94857256,"TSW",40
"2017","female",569684.854673205,1837555.17015597,"TSW",34
"2017","female",569678.79911001,1837552.98369474,"SBE",28
"2017","female",569679.128820933,1837545.56261529,"TSW",33
"2017","female",569678.953031835,1837544.4263872,"TSW",34
"2017","female",569685.515815776,1837546.13640117,"TSW",41
"2017","female",569690.770735623,1837545.54203197,"TSW",33
"2017","female",569679.415655003,1837540.78579224,"TSW",33
"2017","female",569676.181621558,1837537.55339908,"TSW",27
"2017","female",569700.833438507,1837538.60185177,"TSW",16
"2017","female",569700.469798812,1837535.26835891,"TSW",20
"2017","female",569696.490200338,1837563.71262353,"TSW",10
"2017","female",569704.690722461,1837527.19136893,"TSW",16
"2017","female",569661.180022292,1837532.57472852,"SBW",8
"2017","female",569845.954247839,1837418.81945404,"BMC",11
"2017","female",569843.776112745,1837424.53564584,"BMC",14
"2017","female",569833.409228736,1837428.505014,"BMC",8
"2017","female",569794.18487635,1837433.38115946,"BMS",33
"2017","female",569791.242790894,1837435.09430024,"BMS",38
"2017","female",569791.595031567,1837437.7157125,"BMS",35
"2017","female",569789.504982159,1837437.43625757,"BMS",36
"2017","female",569787.015439628,1837436.81910272,"BMS",39
"2017","female",569787.617410737,1837434.76274803,"BMS",37
"2017","female",569784.82764197,1837434.44436011,"BMB",35
"2017","female",569784.819467179,1837433.10628787,"BMB",34
"2017","female",569784.203247644,1837427.42092096,"BMB",15
"2017","female",569782.275723337,1837429.51489545,"BMB",20
"2017","female",569782.452386458,1837441.42822054,"BMS",25
"2017","female",569718.659816369,1837491.22282997,"BBSU",20
"2017","female",569724.946092977,1837496.05396606,"BBSU",17
"2017","female",569713.189239833,1837500.62497421,"BBSU",8
"2017","female",569696.543633642,1837502.7103945,"APGw",25
"2017","female",569692.828407492,1837501.33446261,"APGw",30
"2017","female",569687.870427198,1837502.14029712,"APGw",31
"2017","female",569687.771726577,1837499.6057672,"APGw",37
"2017","female",569687.009897085,1837504.30862756,"APGw",31
"2017","female",569691.594149436,1837508.61640616,"APGw",16
"2017","female",569689.998991408,1837515.3081848,"APGw",10
"2017","female",569683.178350208,1837503.14630552,"APGw",31
"2017","female",569676.171091118,1837501.79076932,"APG",42
