"animalID","season","date","area","observer","withpup","age","birth_date","precision"
38463,2018,2018-01-17,"BBSU","A. Favilla","0",7,2018-01-05,NA
40883,2018,2018-01-17,"BBSU","A. Favilla","1",6,2018-01-02,1
40954,2018,2018-01-17,"BMS","A. Favilla","1",6,2018-01-04,1
44320,2018,2018-01-17,"BMB","A. Favilla","1",4,2018-01-09,1
41763,2018,2018-01-17,"MBBU","A. Favilla","0",5,2018-01-23,3
42029,2018,2018-01-17,"MBBU","A. Favilla","0",5,NA,NA
23178,2018,2018-01-17,"MBBU","A. Favilla","0",10,2018-01-23,3
42335,2018,2018-01-17,"BBN","A. Favilla","0",5,2018-01-18,1
42858,2018,2018-01-17,"BBN","A. Favilla","0",5,2018-01-23,2
40258,2018,2018-01-17,"NPG0","A. Favilla","1",6,2018-01-05,1
42291,2018,2018-01-17,"NP1","A. Favilla","0",5,2018-01-21,4
44177,2018,2018-01-17,"NP0","A. Favilla","1",4,2018-01-06,2
42699,2018,2018-01-18,"TSC","T. Keates","1",5,2018-01-15,1
44452,2018,2018-01-18,"TSW","T. Keates","1",4,2017-12-29,2
43992,2018,2018-01-18,"TSW","T. Keates","1",4,2018-01-09,1
46149,2018,2018-01-18,"TSW","T. Keates","1",4,2018-01-10,1
45460,2018,2018-01-18,"BBSU","T. Keates","1",3,2018-01-17,2
47427,2018,2018-01-18,"TSW","T. Keates","0",3,2018-01-23,3
42560,2018,2018-01-18,"APG","T. Keates","1",5,2018-01-18,2
40338,2018,2018-01-18,"APGw","T. Keates","1",6,2018-01-16,2
40798,2018,2018-01-18,"APGw","T. Keates","0",6,2018-01-27,9
33845,2018,2018-01-18,"BBSU","T. Keates","1",9,2018-01-18,1
44100,2018,2018-01-18,"APG","T. Keates","1",4,2018-01-13,4
46105,2018,2018-01-18,"BBSL","T. Keates","1",4,2018-01-13,1
46140,2018,2018-01-18,"BBSL","T. Keates","1",5,2018-01-18,5
40883,2018,2018-01-18,"BBSL","T. Keates","1",6,2018-01-02,1
42688,2018,2018-01-18,"SBE","T. Keates","0",5,2018-01-24,3
40951,2018,2018-01-18,"APGw","T. Keates","0",6,2018-01-22,1
40932,2018,2018-01-18,"APGw","T. Keates","1",6,2018-01-02,1
44349,2018,2018-01-18,"APGw","T. Keates","1",4,2018-01-16,NA
40840,2018,2018-01-18,"APGw","T. Keates","1",6,2018-01-09,2
40901,2018,2018-01-18,"APG","T. Keates","1",6,2018-01-10,1
42208,2018,2018-01-18,"APG","T. Keates","1",5,2018-01-18,7
45550,2018,2018-01-18,"APG","T. Keates","1",3,2018-01-04,2
45081,2018,2018-01-18,"APG","T. Keates","0",3,2018-01-15,1
43992,2018,2018-01-18,"TSW","T. Keates","1",4,2018-01-09,1
36359,2018,2018-01-18,"TSW","T. Keates","1",8,2018-01-02,2
42179,2018,2018-01-18,"TSW","T. Keates","1",5,2018-01-01,1
41847,2018,2018-01-18,"BMC","T. Keates","1",5,2018-01-07,NA
40339,2018,2018-01-18,"BMC","T. Keates","1",6,2018-01-11,NA
41763,2018,2018-01-18,"MBBU","T. Keates","0",5,2018-01-23,3
42335,2018,2018-01-18,"BBN","A. Favilla","1",5,2018-01-18,1
44571,2018,2018-01-18,"NP0","A. Favilla","1",4,2017-12-29,1
16774,2018,2018-01-18,"NP0","A. Favilla","1",17,2018-01-13,12
42321,2018,2018-01-18,"NP0","A. Favilla","0",5,2018-01-03,1
44117,2018,2018-01-18,"NPG1","A. Favilla","1",4,2018-01-11,5
44148,2018,2018-01-18,"NPG1","A. Favilla","1",4,2017-12-29,2
40364,2018,2018-01-18,"NP2","A. Favilla","0",6,2018-01-19,1
44177,2018,2018-01-18,"NP2","A. Favilla","1",4,2018-01-06,2
40287,2018,2018-01-18,"NP2","A. Favilla","2",6,2018-01-16,1
17302,2018,2018-01-18,"NP3","A. Favilla","1",13,2018-01-11,NA
42858,2018,2018-01-18,"NP3","A. Favilla","0",5,2018-01-23,2
47416,2018,2018-01-18,"NP3","A. Favilla","0",3,2018-01-05,1
17705,2018,2018-01-18,"NP4","A. Favilla","1",12,2018-01-04,NA
38369,2018,2018-01-18,"NP4","A. Favilla","1",7,2018-01-07,3
17258,2018,2018-01-18,"NP4","A. Favilla","1",13,2018-01-07,3
36382,2018,2018-01-18,"BBN","A. Favilla","0",8,2018-01-23,5
40615,2018,2018-01-19,"TSC","E. Gruber","0",6,2018-01-25,6
42655,2018,2018-01-19,"TSC","E. Gruber","1",5,2018-01-14,3
42179,2018,2018-01-19,"TSW","E. Gruber","1",5,2018-01-01,1
43992,2018,2018-01-19,"TSW","E. Gruber","2",4,2018-01-09,1
20710,2018,2018-01-19,"TSW","E. Gruber","1",11,2018-01-12,5
36359,2018,2018-01-19,"TSW","E. Gruber","1",8,2018-01-02,2
44452,2018,2018-01-19,"TSW","E. Gruber","1",4,2017-12-29,2
46105,2018,2018-01-19,"APG","E. Gruber","1",4,2018-01-13,1
34677,2018,2018-01-19,"APG","E. Gruber","0",9,2018-01-27,6
45460,2018,2018-01-19,"APG","E. Gruber","1",3,2018-01-17,2
40796,2018,2018-01-19,"BMS","E. Gruber","0",6,2018-01-24,2
41847,2018,2018-01-19,"BMS","E. Gruber","1",5,2018-01-07,NA
44408,2018,2018-01-19,"NP","E. Gruber","1",4,2017-12-31,2
42577,2018,2018-01-19,"NP","E. Gruber","1",6,2018-01-19,3
40364,2018,2018-01-19,"NP","E. Gruber","1",6,2018-01-19,1
44571,2018,2018-01-19,"NPG0","E. Gruber","1",4,2017-12-29,1
44117,2018,2018-01-19,"NPG0","E. Gruber","1",4,2018-01-11,5
42179,2018,2018-01-19,"TSW","R. Cuthbertson","1",5,2018-01-01,1
44452,2018,2018-01-19,"TSW","R. Cuthbertson","1",4,2017-12-29,2
20710,2018,2018-01-19,"TSW","R. Cuthbertson","1",11,2018-01-12,5
36359,2018,2018-01-19,"TSW","R. Cuthbertson","1",8,2018-01-02,2
43992,2018,2018-01-19,"TSW","R. Cuthbertson","2",4,2018-01-09,1
40951,2018,2018-01-19,"SBW","R. Cuthbertson","0",6,2018-01-22,1
42699,2018,2018-01-19,"TSW","R. Cuthbertson","1",5,2018-01-15,1
46105,2018,2018-01-19,"BBSU","R. Cuthbertson","1",4,2018-01-13,1
36681,2018,2018-01-19,"APG","R. Cuthbertson","0",8,2018-01-17,1
45460,2018,2018-01-19,"APG","R. Cuthbertson","1",3,2018-01-17,2
41763,2018,2018-01-19,"BMS","R. Cuthbertson","0",5,2018-01-23,3
40796,2018,2018-01-19,"BMS","R. Cuthbertson","0",6,2018-01-24,2
44408,2018,2018-01-19,"NP","R. Cuthbertson","1",4,2017-12-31,2
42577,2018,2018-01-19,"NP","R. Cuthbertson","1",6,2018-01-19,3
16774,2018,2018-01-19,"NPG1","R. Cuthbertson","1",17,2018-01-13,12
40258,2018,2018-01-19,"NPG1","R. Cuthbertson","2",6,2018-01-05,1
44177,2018,2018-01-19,"NPG1","R. Cuthbertson","1",4,2018-01-06,2
42321,2018,2018-01-19,"NPG1","R. Cuthbertson","1",5,2018-01-03,1
36394,2018,2018-01-19,"BBSU","J. Johnson","0",8,2018-02-03,15
38352,2018,2018-01-19,"TSC","J. Johnson","0",7,2018-01-21,2
45465,2018,2018-01-19,"TSC","J. Johnson","1",3,2018-01-16,1
40954,2018,2018-01-19,"BMS","J. Johnson","1",6,2018-01-04,1
41763,2018,2018-01-20,"BMS","L. Pallin","0",5,2018-01-23,3
40796,2018,2018-01-20,"BMS","L. Pallin","0",6,2018-01-24,2
44320,2018,2018-01-20,"BMS","L. Pallin","1",4,2018-01-09,1
40954,2018,2018-01-20,"BMS","L. Pallin","1",6,2018-01-04,1
41847,2018,2018-01-20,"BMS","L. Pallin","1",5,2018-01-07,NA
40883,2018,2018-01-20,"BBSL","L. Pallin","1",6,2018-01-02,1
42069,2018,2018-01-20,"MBBU","L. Pallin","0",5,2018-01-25,2
23178,2018,2018-01-20,"MBBU","L. Pallin","0",10,2018-01-23,3
20643,2018,2018-01-20,"SBE","L. Pallin","0",11,2018-01-22,1
44452,2018,2018-01-20,"SBW","L. Pallin","1",4,2017-12-29,2
38241,2018,2018-01-20,"TSC","L. Pallin","1",7,2018-01-12,1
42560,2018,2018-01-20,"SBW","L. Pallin","0",5,2018-01-18,2
44100,2018,2018-01-20,"APG","P. Robinson","1",4,2018-01-13,4
37949,2018,2018-01-20,"BMS","P. Robinson","0",7,2018-01-22,2
44410,2018,2018-01-20,"MBBU","P. Robinson","0",4,2018-01-24,4
44349,2018,2018-01-20,"APGw","P. Robinson","1",4,2018-01-16,NA
44453,2018,2018-01-20,"APGw","P. Robinson","1",4,2018-01-12,1
45460,2018,2018-01-20,"BBSU","P. Robinson","1",3,2018-01-17,2
40951,2018,2018-01-20,"BBSU","P. Robinson","0",6,2018-01-22,1
40840,2018,2018-01-20,"APGw","P. Robinson","1",6,2018-01-09,2
45550,2018,2018-01-20,"APGw","P. Robinson","0",3,2018-01-04,2
42286,2018,2018-01-20,"APGw","P. Robinson","1",5,2018-01-20,4
47427,2018,2018-01-20,"TSW","P. Robinson","0",3,2018-01-23,3
42069,2018,2018-01-20,"MBBU","P. Morris","0",5,2018-01-25,2
40037,2018,2018-01-20,"APG","P. Morris","0",6,NA,NA
40336,2018,2018-01-20,"SBE","P. Morris","0",6,2018-01-25,1
23178,2018,2018-01-20,"MBBU","P. Morris","0",10,2018-01-23,3
44320,2018,2018-01-20,"BMS","P. Morris","1",4,2018-01-09,1
42439,2018,2018-01-20,"BMS","P. Morris","0",5,2018-01-15,NA
42029,2018,2018-01-20,"BBS","P. Morris","0",5,NA,NA
38352,2018,2018-01-21,"TSC","K. Shrader","1",7,2018-01-21,2
45465,2018,2018-01-21,"TSC","K. Shrader","1",3,2018-01-16,1
42655,2018,2018-01-21,"TSC","K. Shrader","1",5,2018-01-14,3
42688,2018,2018-01-21,"TSC","K. Shrader","0",5,2018-01-24,3
40411,2018,2018-01-21,"TSC","K. Shrader","1",6,2018-01-14,3
40336,2018,2018-01-21,"TSB","K. Shrader","0",6,2018-01-25,1
20643,2018,2018-01-21,"TSB","K. Shrader","0",11,2018-01-22,1
42179,2018,2018-01-21,"TSW","K. Shrader","1",5,2018-01-01,1
36359,2018,2018-01-21,"TSW","K. Shrader","1",8,2018-01-02,2
40951,2018,2018-01-21,"APGw","K. Shrader","0",6,2018-01-22,1
45460,2018,2018-01-21,"APGw","K. Shrader","1",3,2018-01-17,2
46119,2018,2018-01-21,"BBSU","K. Shrader","1",4,2018-01-21,NA
46105,2018,2018-01-21,"BBSU","K. Shrader","1",4,2018-01-13,1
40796,2018,2018-01-21,"BMS","K. Shrader","0",6,2018-01-24,2
41847,2018,2018-01-21,"BMS","K. Shrader","1",5,2018-01-07,NA
44570,2018,2018-01-21,"TSC","K. Shrader","1",4,2018-01-16,1
44117,2018,2018-01-21,"NPG1","K. Shrader","1",4,2018-01-11,5
17637,2018,2018-01-21,"NP2","K. Shrader","1",12,2018-01-05,1
42321,2018,2018-01-21,"NP2","K. Shrader","1",5,2018-01-03,1
45438,2018,2018-01-21,"NP2","K. Shrader","0",3,2018-01-27,2
42291,2018,2018-01-21,"NP2","K. Shrader","2",5,2018-01-21,4
17705,2018,2018-01-21,"NP3","K. Shrader","1",12,2018-01-04,NA
36634,2018,2018-01-21,"NP3","K. Shrader","1",8,2018-01-13,2
17361,2018,2018-01-21,"NP3","K. Shrader","0",13,2018-01-27,4
40364,2018,2018-01-21,"NP0","K. Shrader","0",6,2018-01-19,1
38241,2018,2018-01-21,"TSC","P. Robinson","1",7,2018-01-12,1
44570,2018,2018-01-21,"TSC","P. Robinson","1",4,2018-01-16,1
32824,2018,2018-01-21,"SBE","P. Robinson","0",10,2018-01-30,3
40951,2018,2018-01-21,"APGw","P. Robinson","0",6,2018-01-22,1
44446,2018,2018-01-21,"APGw","P. Robinson","1",4,2018-01-10,4
34677,2018,2018-01-21,"BBSU","P. Robinson","0",9,2018-01-27,6
42439,2018,2018-01-21,"BBSU","P. Robinson","0",5,2018-01-15,NA
40796,2018,2018-01-21,"BMS","P. Robinson","0",6,2018-01-24,2
41847,2018,2018-01-21,"BMS","P. Robinson","1",5,2018-01-07,NA
34240,2018,2018-01-21,"NP3","P. Robinson","0",9,2018-01-27,2
44177,2018,2018-01-21,"NP3","P. Robinson","1",4,2018-01-06,2
47416,2018,2018-01-21,"NP2","P. Robinson","0",3,2018-01-05,1
17705,2018,2018-01-21,"NP3","P. Robinson","1",12,2018-01-04,NA
44571,2018,2018-01-21,"NP1","P. Robinson","1",4,2017-12-29,1
45465,2018,2018-01-22,"TSC","J. Kendall-Bar","1",3,2018-01-16,1
38241,2018,2018-01-22,"TSC","J. Kendall-Bar","1",7,2018-01-12,1
44570,2018,2018-01-22,"TSC","J. Kendall-Bar","1",4,2018-01-16,1
40411,2018,2018-01-22,"TSC","J. Kendall-Bar","1",6,2018-01-14,3
38352,2018,2018-01-22,"TSC","J. Kendall-Bar","1",7,2018-01-21,2
42655,2018,2018-01-22,"TSC","J. Kendall-Bar","0",5,2018-01-14,3
40336,2018,2018-01-22,"SBE","J. Kendall-Bar","0",6,2018-01-25,1
34209,2018,2018-01-22,"SBW","J. Kendall-Bar","0",9,2018-01-25,3
44742,2018,2018-01-22,"SBW","J. Kendall-Bar","0",4,2018-01-23,1
40502,2018,2018-01-22,"SBW","J. Kendall-Bar","0",6,2018-01-23,1
42439,2018,2018-01-22,"BBSL","J. Kendall-Bar","0",5,2018-01-15,NA
46140,2018,2018-01-22,"BBSL","J. Kendall-Bar","1",5,2018-01-18,5
37949,2018,2018-01-22,"BMS","J. Kendall-Bar","1",7,2018-01-22,2
44320,2018,2018-01-22,"BMS","J. Kendall-Bar","1",4,2018-01-09,1
45553,2018,2018-01-22,"MBBU","J. Kendall-Bar","0",3,2018-01-25,1
40796,2018,2018-01-22,"BMS","J. Kendall-Bar","0",6,2018-01-24,2
44446,2018,2018-01-22,"APGw","J. Kendall-Bar","1",4,2018-01-10,4
38470,2018,2018-01-21,"NP4","L. Huckstadt","0",7,2018-01-29,1
44276,2018,2018-01-21,"NP0","L. Huckstadt","1",4,2018-01-14,2
44571,2018,2018-01-21,"NP0","L. Huckstadt","1",4,2017-12-29,1
44408,2018,2018-01-21,"NP0","L. Huckstadt","1",4,2017-12-31,2
42291,2018,2018-01-21,"NPG1","L. Huckstadt","2",5,2018-01-21,4
36634,2018,2018-01-21,"NP2","L. Huckstadt","1",8,2018-01-13,2
17302,2018,2018-01-21,"NP2","L. Huckstadt","1",13,2018-01-11,NA
44356,2018,2018-01-21,"NP4","L. Huckstadt","1",4,2018-01-21,8
40568,2018,2018-01-21,"NP4","L. Huckstadt","1",6,2018-01-11,4
17361,2018,2018-01-21,"NP2","L. Huckstadt","0",13,2018-01-27,4
17705,2018,2018-01-21,"NP2","L. Huckstadt","1",12,2018-01-04,NA
42331,2018,2018-01-21,"NP2","L. Huckstadt","0",5,2018-01-29,2
44177,2018,2018-01-21,"NPG1","L. Huckstadt","1",4,2018-01-06,2
46133,2018,2018-01-21,"NPG1","L. Huckstadt","1",5,2018-01-21,NA
42291,2018,2018-01-21,"NPG1","L. Huckstadt","2",5,2018-01-21,4
34240,2018,2018-01-21,"NPG0","L. Huckstadt","0",9,2018-01-27,2
44276,2018,2018-01-21,"NPG0","L. Huckstadt","1",4,2018-01-14,2
38409,2018,2018-01-21,"NP4","L. Huckstadt","1",7,2018-01-13,2
2078,2018,2018-01-21,"NP3","L. Huckstadt","0",15,2018-01-23,2
42858,2018,2018-01-21,"NPG0","L. Huckstadt","0",5,2018-01-23,2
42321,2018,2018-01-21,"NPG0","L. Huckstadt","1",5,2018-01-03,1
47416,2018,2018-01-21,"NPG1","L. Huckstadt","1",3,2018-01-05,1
40951,2018,2018-01-22,"APG","R. Holser","1",6,2018-01-22,1
40951,2018,2018-01-23,"APG","T. Keates","0",6,2018-01-22,1
46105,2018,2018-01-23,"BBSU","T. Keates","1",4,2018-01-13,1
45460,2018,2018-01-23,"BBSU","T. Keates","1",3,2018-01-17,2
46140,2018,2018-01-23,"BBSL","T. Keates","1",5,2018-01-18,5
47427,2018,2018-01-23,"TSW","T. Keates","1",3,2018-01-23,3
20710,2018,2018-01-23,"TSW","T. Keates","1",11,2018-01-12,5
45550,2018,2018-01-23,"TSW","T. Keates","0",3,2018-01-04,2
44446,2018,2018-01-23,"APG","T. Keates","1",4,2018-01-10,4
36681,2018,2018-01-23,"BBSU","T. Keates","0",8,2018-01-17,1
33845,2018,2018-01-23,"BBSU","T. Keates","1",9,2018-01-18,1
38463,2018,2018-01-23,"BBSL","T. Keates","0",7,2018-01-05,NA
40037,2018,2018-01-23,"BBSL","T. Keates","0",6,NA,NA
40502,2018,2018-01-23,"AP","T. Keates","1",6,2018-01-23,1
40870,2018,2018-01-23,"AP","T. Keates","1",6,2018-01-10,5
40579,2018,2018-01-23,"AP","T. Keates","0",6,2018-01-27,2
1914,2018,2018-01-23,"AP","T. Keates","0",15,2018-02-01,7
45419,2018,2018-01-23,"AP","T. Keates","1",3,2018-01-23,NA
45419,2018,2018-01-23,"AP","T. Keates","1",3,2018-01-23,NA
20643,2018,2018-01-23,"SBE","T. Keates","0",11,2018-01-22,1
40336,2018,2018-01-23,"SBE","T. Keates","0",6,2018-01-25,1
44742,2018,2018-01-23,"SBE","T. Keates","1",4,2018-01-23,1
42699,2018,2018-01-23,"TSW","T. Keates","1",5,2018-01-15,1
42179,2018,2018-01-23,"TSW","T. Keates","1",5,2018-01-01,1
41969,2018,2018-01-23,"TSW","T. Keates","1",5,2018-01-11,1
46149,2018,2018-01-23,"TSW","T. Keates","0",4,2018-01-10,1
40364,2018,2018-01-23,"NP","C. Casey","0",6,2018-01-19,1
44571,2018,2018-01-23,"NP","C. Casey","1",4,2017-12-29,1
20650,2018,2018-01-23,"NP","C. Casey","1",11,2018-01-16,4
42858,2018,2018-01-23,"NP0","C. Casey","1",5,2018-01-23,2
42303,2018,2018-01-23,"NP0","C. Casey","0",5,2018-01-16,4
42321,2018,2018-01-23,"NP1","C. Casey","1",5,2018-01-03,1
44177,2018,2018-01-23,"NP1","C. Casey","1",4,2018-01-06,2
17637,2018,2018-01-23,"NP1","C. Casey","1",12,2018-01-05,1
37975,2018,2018-01-23,"NP1","C. Casey","1",7,2018-01-05,2
17302,2018,2018-01-23,"NP3","C. Casey","1",13,2018-01-11,NA
17258,2018,2018-01-23,"NP3","C. Casey","1",13,2018-01-07,3
38470,2018,2018-01-23,"NP3","C. Casey","0",7,2018-01-29,1
44496,2018,2018-01-23,"NP4","C. Casey","1",4,2018-01-13,6
42560,2018,2018-01-23,"TSC","L. Johansen","0",5,2018-01-18,2
45550,2018,2018-01-23,"TSC","L. Johansen","0",3,2018-01-04,2
41969,2018,2018-01-23,"TSC","L. Johansen","1",5,2018-01-11,1
41763,2018,2018-01-23,"AP","L. Johansen","1",5,2018-01-23,3
41847,2018,2018-01-23,"BMS","L. Johansen","1",5,2018-01-07,NA
32824,2018,2018-01-23,"BMS","L. Johansen","0",10,2018-01-30,3
44320,2018,2018-01-23,"BMS","L. Johansen","1",4,2018-01-09,1
45553,2018,2018-01-23,"MBBU","L. Johansen","0",3,2018-01-25,1
23178,2018,2018-01-23,"MBBU","L. Johansen","0",10,2018-01-23,3
23178,2018,2018-01-23,"MBBU","P. Robinson","1",10,2018-01-23,3
42069,2018,2018-01-23,"MBBU","P. Robinson","0",5,2018-01-25,2
45553,2018,2018-01-23,"MBBU","P. Robinson","0",3,2018-01-25,1
40047,2018,2018-01-23,"MBBU","P. Robinson","0",6,2018-01-31,5
17071,2018,2018-01-23,"MBBU","P. Robinson","1",13,2018-01-23,NA
37949,2018,2018-01-23,"BMS","P. Robinson","1",7,2018-01-22,2
41847,2018,2018-01-23,"BMB","P. Robinson","1",5,2018-01-07,NA
41763,2018,2018-01-23,"BMB","P. Robinson","1",5,2018-01-23,3
36382,2018,2018-01-23,"BMB","P. Robinson","1",8,2018-01-23,5
41763,2018,2018-01-23,"BMB","P. Robinson","1",5,2018-01-23,3
44148,2018,2018-01-23,"NPG1","R. Holser","1",4,2017-12-29,2
38241,2018,2018-01-24,"TSC","T. Keates","1",7,2018-01-12,1
42688,2018,2018-01-24,"TSC","T. Keates","1",5,2018-01-24,3
43992,2018,2018-01-24,"TSW","T. Keates","1",4,2018-01-09,1
36359,2018,2018-01-24,"TSW","T. Keates","1",8,2018-01-02,2
42179,2018,2018-01-24,"TSW","T. Keates","1",5,2018-01-01,1
41969,2018,2018-01-24,"TSW","T. Keates","1",5,2018-01-11,1
20643,2018,2018-01-24,"SBE","T. Keates","0",11,2018-01-22,1
46149,2018,2018-01-24,"TSW","T. Keates","1",4,2018-01-10,1
45419,2018,2018-01-24,"AP","T. Keates","1",3,2018-01-23,NA
1914,2018,2018-01-24,"AP","T. Keates","0",15,2018-02-01,7
40870,2018,2018-01-24,"AP","T. Keates","1",6,2018-01-10,5
34120,2018,2018-01-24,"AP","T. Keates","0",9,2018-01-27,2
40883,2018,2018-01-24,"AP","T. Keates","1",6,2018-01-02,1
46140,2018,2018-01-24,"BBSU","T. Keates","1",5,2018-01-18,5
40954,2018,2018-01-24,"BMC","T. Keates","1",6,2018-01-04,1
41847,2018,2018-01-24,"BMC","T. Keates","1",5,2018-01-07,NA
37949,2018,2018-01-24,"BMC","T. Keates","0",7,2018-01-22,2
45460,2018,2018-01-24,"BBSU","T. Keates","1",3,2018-01-17,2
47427,2018,2018-01-24,"TSW","T. Keates","1",3,2018-01-23,3
17071,2018,2018-01-24,"MBBU","T. Keates","1",13,2018-01-23,NA
44410,2018,2018-01-24,"MBBU","T. Keates","1",4,2018-01-24,4
20643,2018,2018-01-24,"SBE","J. Kendall-Bar","0",11,2018-01-22,1
46149,2018,2018-01-24,"SBE","J. Kendall-Bar","1",4,2018-01-10,1
44742,2018,2018-01-24,"SBW","J. Kendall-Bar","1",4,2018-01-23,1
40336,2018,2018-01-24,"SBW","J. Kendall-Bar","0",6,2018-01-25,1
45440,2018,2018-01-24,"AP","J. Kendall-Bar","0",3,NA,NA
45419,2018,2018-01-24,"AP","J. Kendall-Bar","1",3,2018-01-23,NA
40579,2018,2018-01-24,"AP","J. Kendall-Bar","0",6,2018-01-27,2
17002,2018,2018-01-24,"AP","J. Kendall-Bar","0",17,NA,NA
40951,2018,2018-01-24,"APG","J. Kendall-Bar","0",6,2018-01-22,1
40870,2018,2018-01-24,"AP","J. Kendall-Bar","1",6,2018-01-10,5
42713,2018,2018-01-24,"AP","J. Kendall-Bar","1",5,2018-01-10,2
42439,2018,2018-01-24,"BBSL","J. Kendall-Bar","1",5,2018-01-15,NA
40796,2018,2018-01-24,"BBSL","J. Kendall-Bar","1",6,2018-01-24,2
46105,2018,2018-01-24,"BBSU","J. Kendall-Bar","0",4,2018-01-13,1
41763,2018,2018-01-24,"BMC","J. Kendall-Bar","1",5,2018-01-23,3
46119,2018,2018-01-24,"BBSU","J. Kendall-Bar","1",4,2018-01-21,NA
36681,2018,2018-01-24,"BBSU","J. Kendall-Bar","0",8,2018-01-17,1
45460,2018,2018-01-24,"BBSU","J. Kendall-Bar","1",3,2018-01-17,2
36359,2018,2018-01-24,"TSW","J. Kendall-Bar","1",8,2018-01-02,2
44137,2018,2018-01-24,"MBBU","J. Kendall-Bar","0",4,2018-01-30,5
45553,2018,2018-01-24,"MBBU","J. Kendall-Bar","0",3,2018-01-25,1
20643,2018,2018-01-22,"SBE","R. Holser","1",11,2018-01-22,1
38409,2018,2018-01-23,"NP4","R. Holser","1",7,2018-01-13,2
44032,2018,2018-01-23,"NP4","R. Holser","4",4,2018-01-23,NA
40568,2018,2018-01-23,"NP4","R. Holser","1",6,2018-01-11,4
38470,2018,2018-01-23,"NP3","R. Holser","0",7,2018-01-29,1
36634,2018,2018-01-23,"NP2","R. Holser","1",8,2018-01-13,2
17302,2018,2018-01-23,"NP2","R. Holser","1",13,2018-01-11,NA
40258,2018,2018-01-23,"NP2","R. Holser","2",6,2018-01-05,1
42331,2018,2018-01-23,"NP1","R. Holser","0",5,2018-01-29,2
17705,2018,2018-01-23,"NP1","R. Holser","1",12,2018-01-04,NA
40287,2018,2018-01-23,"NPG1","R. Holser","1",6,2018-01-16,1
16774,2018,2018-01-23,"NPG1","R. Holser","1",17,2018-01-13,12
42291,2018,2018-01-23,"NPG1","R. Holser","1",5,2018-01-21,4
17637,2018,2018-01-23,"NPG1","R. Holser","1",12,2018-01-05,1
44117,2018,2018-01-23,"NPG1","R. Holser","1",4,2018-01-11,5
42858,2018,2018-01-23,"NP0","R. Holser","1",5,2018-01-23,2
42303,2018,2018-01-23,"NP0","R. Holser","0",5,2018-01-16,4
34240,2018,2018-01-23,"NP0","R. Holser","0",9,2018-01-27,2
42577,2018,2018-01-23,"NP0","R. Holser","0",6,2018-01-19,3
44571,2018,2018-01-23,"NP0","R. Holser","1",4,2017-12-29,1
40364,2018,2018-01-23,"NP0","R. Holser","0",6,2018-01-19,1
20650,2018,2018-01-23,"NP0","R. Holser","1",11,2018-01-16,4
44276,2018,2018-01-23,"NP0","R. Holser","0",4,2018-01-14,2
42335,2018,2018-01-23,"BBN","R. Holser","0",5,2018-01-18,1
44356,2018,2018-01-23,"NP4","R. Holser","1",4,2018-01-21,8
17302,2018,2018-01-23,"NP3","R. Holser","1",13,2018-01-11,NA
2078,2018,2018-01-23,"NP3","R. Holser","1",15,2018-01-23,2
36634,2018,2018-01-23,"NP3","R. Holser","1",8,2018-01-13,2
17361,2018,2018-01-23,"NP3","R. Holser","0",13,2018-01-27,4
40258,2018,2018-01-23,"NP2","R. Holser","2",6,2018-01-05,1
38470,2018,2018-01-23,"NP2","R. Holser","0",7,2018-01-29,1
34244,2018,2018-01-23,"NP2","R. Holser","1",9,2018-01-23,18
38369,2018,2018-01-23,"NP2","R. Holser","1",7,2018-01-07,3
44177,2018,2018-01-23,"NPG1","R. Holser","1",4,2018-01-06,2
42321,2018,2018-01-23,"NPG1","R. Holser","1",5,2018-01-03,1
46133,2018,2018-01-23,"NPG1","R. Holser","1",5,2018-01-21,NA
16774,2018,2018-01-23,"NPG1","R. Holser","1",17,2018-01-13,12
42883,2018,2018-01-23,"NPG1","R. Holser","1",5,2018-01-23,NA
45438,2018,2018-01-24,"NPG1","R. Holser","0",3,2018-01-27,2
42858,2018,2018-01-23,"NP0","R. Holser","0",5,2018-01-23,2
34240,2018,2018-01-23,"NP0","R. Holser","0",9,2018-01-27,2
44276,2018,2018-01-24,"NP0","R. Holser","0",4,2018-01-14,2
44571,2018,2018-01-24,"NP0","R. Holser","1",4,2017-12-29,1
40364,2018,2018-01-24,"NP0","R. Holser","1",6,2018-01-19,1
20650,2018,2018-01-24,"NP0","R. Holser","1",11,2018-01-16,4
44408,2018,2018-01-24,"NP0","R. Holser","1",4,2017-12-31,2
42335,2018,2018-01-24,"BBN","R. Holser","0",5,2018-01-18,1
37975,2018,2018-01-24,"NPG1","R. Holser","1",7,2018-01-05,2
40047,2018,2018-01-24,"BBNS","R. Holser","0",6,2018-01-31,5
45465,2018,2018-01-25,"TSC","L. Johansen","0",3,2018-01-16,1
40502,2018,2018-01-25,"AP","L. Johansen","1",6,2018-01-23,1
40883,2018,2018-01-25,"AP","L. Johansen","1",6,2018-01-02,1
17637,2018,2018-01-25,"NPG1","T. Keates","1",12,2018-01-05,1
47427,2018,2018-01-25,"TSW","T. Keates","1",3,2018-01-23,3
34007,2018,2018-01-25,"AP","T. Keates","0",9,2018-02-06,5
41392,2018,2018-01-25,"NP4","T. Keates","0",6,2018-02-01,7
40796,2018,2018-01-25,"BBSL","T. Keates","1",6,2018-01-24,2
40951,2018,2018-01-25,"APG","T. Keates","0",6,2018-01-22,1
