YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1999,9,13,2,250,1.1  3.2,1.4,9.09,7.83,321,1014.3,14.9,14.2,12.2,99
1999,9,13,3,203,1.2  2.2,1.35,9.09,7.87,312,1014.4,14.9,14.1,12.3,99
1999,9,13,4,272,0.8  2.1,1.21,9.09,7.82,316,1014.9,14.9,14.1,12.3,99
1999,9,13,5,164,0.1  0.5,1.43,16.67,8.87,215,1015.2,15,14.1,12.2,99
1999,9,13,6,305,0.2  1.0,1.42,9.09,8.22,322,1015.4,14.9,14.2,12,99
1999,9,13,7,270,0.8  1.4,1.44,16.67,8.35,182,1015.1,14.9,14.3,11.9,99
1999,9,13,8,292,0.2  1.2,1.33,9.09,8.1,317,1015.2,14.9,14.5,11.8,99
1999,9,13,9,187,1.0  1.5,1.34,9.09,7.8,323,1015,14.9,14.7,11.9,99
1999,9,13,10,259,0.4  1.1,1.28,8.33,7.98,324,1015.2,14.7,14.7,11.6,99
1999,9,13,11,129,0.5  1.2,1.27,9.09,7.86,319,1015.4,14.7,14.4,11.6,99
1999,9,13,12,194,0.7  2.2,1.21,8.33,7.57,321,1015.7,14.9,14.4,11.4,99
1999,9,13,13,182,0.5  1.2,1.23,8.33,7.72,317,1015.9,14.9,14.5,11.4,99
1999,9,13,14,90,1.0  1.3,1.15,8.33,7.68,306,1016.4,14.9,14.6,11.4,99
1999,9,13,15,87,1.6  2.2,1.11,16.67,7.88,186,1016.6,15,14.5,11.7,99
1999,9,13,16,151,1.1  1.8,0.99,8.33,7.21,303,1017.2,15.1,14.5,11.2,99
1999,9,13,17,72,3.1  3.9,1.13,16.67,7.77,190,1017.2,14.5,14.5,12.1,99
1999,9,13,18,82,2.9  3.3,1.12,16.67,7.85,189,1017.5,14.6,14.4,12,99
1999,9,13,19,73,2.0  2.3,0.97,8.33,7.71,316,1017.4,15,14.7,12.2,99
1999,9,13,20,42,1.1  1.7,1.06,8.33,7.72,303,1017.3,15.2,15,12.1,99
1999,9,13,21,336,0.3  1.1,0.97,8.33,7.52,310,1017,16.1,15.9,12.6,99
1999,9,13,22,284,1.8  2.5,1.04,14.29,7.77,198,1016.5,16,16.4,12.4,99
1999,9,13,23,286,4.4  5.2,0.92,16.67,7.26,186,1016.3,15.7,15.8,12,99
1999,9,14,0,297,3.9  4.7,1.04,16.67,7.69,194,1016,15.9,15.4,12.3,99
1999,9,14,1,303,5.0  5.8,0.98,16.67,6.96,206,1015.6,15.8,15.2,12.6,99
1999,9,14,2,307,5.2  6.1,0.92,16.67,6.62,201,1015.1,15.6,15.2,12.7,99
1999,9,14,3,313,5.7  6.9,0.95,16.67,5.93,222,1015,15.2,15.2,12.7,99
1999,9,14,4,318,7.0  8.9,1.04,16.67,5.59,187,1015.5,14.9,15.2,12.6,99
1999,9,14,5,320,7.0  8.5,1.05,16.67,5.02,212,1015.6,14.7,14.7,12.4,99
1999,9,14,6,325,7.6  9.2,1.06,14.29,5.13,211,1015.4,14.5,14.7,12.3,99
1999,9,14,7,328,7.5  9.4,1.12,14.29,5,201,1015,14.4,14.7,12.4,99
1999,9,14,8,319,6.6  8.6,1.05,7.69,5.15,311,1014.9,14.2,14.6,12.5,99
1999,9,14,9,327,6.0  7.4,0.97,16.67,4.95,189,1014.7,14.2,14.7,12.4,99
1999,9,14,10,320,6.8  8.0,1.13,16.67,5.41,170,1014.3,14.1,14.9,12.3,99
1999,9,14,11,314,5.9  7.9,1.05,16.67,5.4,221,1014.3,14.1,14.6,12.4,99
1999,9,14,12,315,6.7  8.3,1.04,16.67,5.22,208,1014.2,13.7,14.6,12,99
1999,9,14,13,322,6.0  7.8,1.08,16.67,5.12,214,1014.1,13.9,14.8,12.3,99
1999,9,14,14,323,6.3  7.4,1.05,16.67,4.86,206,1014.1,14.1,14.9,12.4,99
1999,9,14,15,313,6.2  7.3,1.02,16.67,5.13,193,1014.6,14.2,14.9,12.5,99
1999,9,14,16,313,6.8  8.5,1.06,16.67,5.25,207,1014.4,14.2,14.9,12.6,99
1999,9,14,17,318,5.6  7.0,1.06,14.29,5.48,202,1014.7,14.3,14.9,12.4,99
1999,9,14,18,330,5.6  6.5,1.07,14.29,5.34,202,1014.8,14.4,14.6,12.5,99
1999,9,14,19,332,4.7  5.5,1,14.29,5.41,201,1014.2,14.4,14.5,12.4,99
1999,9,14,20,313,4.2  5.0,1.03,16.67,5.48,184,1014,14.5,14.4,12.8,99
1999,9,14,21,306,6.1  7.4,0.98,14.29,5.08,219,1013.3,14.9,14.4,12.3,99
1999,9,14,22,304,5.6  6.9,1.03,14.29,5.39,199,1012.7,15,14.3,12.8,99
1999,9,14,23,306,6.6  7.6,1.06,14.29,5.2,204,1011.9,15,14.1,12.9,99
1999,9,15,0,306,7.1  8.5,1.05,5,4.92,299,1011.5,14.9,14.1,12.9,99
1999,9,15,1,308,7.0  8.6,1.17,14.29,4.84,204,1011.2,14.7,14.1,12.6,99
1999,9,15,2,310,7.3  8.8,1.15,16.67,5.02,202,1011.1,14.4,14,12.9,99
1999,9,15,3,315,7.2  8.4,1.21,14.29,4.74,226,1011.1,14.3,13.8,12.8,99
1999,9,15,4,311,7.5  9.0,1.23,14.29,4.94,191,1011.6,14.2,13.7,12.9,99
1999,9,15,5,311,7.0  8.4,1.22,14.29,4.99,217,1011.6,14.1,13.6,12.5,99
1999,9,15,6,321,6.4  7.8,1.16,5.56,4.97,302,1011.4,14.1,13.7,12.6,99
1999,9,15,7,319,6.5  7.9,1.19,5.56,5.21,297,1011.1,14,13.7,12.4,99
1999,9,15,8,319,6.5  8.4,1.21,14.29,5.32,188,1011,13.8,13.7,12.4,99
1999,9,15,9,313,6.0  7.4,1.3,5.88,5.46,299,1010.4,13.8,13.7,12.5,99
1999,9,15,10,318,6.0  8.3,1.25,6.25,5.52,308,1010.2,13.8,13.7,12.5,99
1999,9,15,11,325,5.9  7.5,1.41,6.67,5.71,303,1010.1,13.7,13.7,12.5,99
1999,9,15,12,325,6.0  7.6,1.42,6.67,5.75,306,1009.6,13.6,13.6,12.5,99
1999,9,15,13,333,6.1  7.4,1.63,7.69,5.95,305,1009.9,13.4,13.5,12.3,99
1999,9,15,14,330,5.5  7.0,1.68,7.69,5.91,310,1010.2,13.4,13.4,12.3,99
1999,9,15,15,325,5.6  7.6,1.8,7.69,6.13,312,1010.6,13,13.4,12,99
1999,9,15,16,330,5.9  7.3,1.87,8.33,6.36,312,1010.6,12.9,13.4,11.8,99
1999,9,15,17,329,5.6  7.4,2.34,9.09,6.87,311,1011,13,13.4,11.8,99
1999,9,15,18,325,6.9  8.5,2.29,9.09,6.82,309,1011,13,13.4,11.8,99
1999,9,15,19,320,6.9  8.6,2.14,9.09,6.4,312,1010.9,13,13.4,11.4,99
1999,9,15,20,320,7.5  9.2,2.4,9.09,6.75,311,1010.4,13,13.4,11.5,99
1999,9,15,21,316,8.5 10.0,2.23,9.09,6.28,309,1010.2,13.3,13.4,11.8,99
1999,9,15,22,316,9.3 11.3,2.3,9.09,6.44,314,1009.7,13.4,13.4,11.6,99
1999,9,15,23,315,9.8 11.5,2.29,9.09,6.26,318,1009.5,13.5,13.4,11.8,99
1999,9,16,0,312,10.1 11.8,2.56,9.09,6.37,318,1009.2,13.5,13.4,11.7,99
1999,9,16,1,316,10.1 12.4,2.53,10,6.22,325,1009.2,13.4,13.4,11.7,99
1999,9,16,2,309,9.4 11.3,2.52,9.09,6.21,323,1009.4,13.5,13.4,11.9,99
1999,9,16,3,318,9.6 11.3,2.69,9.09,6.44,321,1009.4,13.4,13.4,11.9,99
1999,9,16,4,319,9.0 10.9,2.37,9.09,5.99,314,1010.3,13.4,13.4,11.9,99
1999,9,16,5,324,8.7 10.3,2.42,10,6.48,319,1010.5,13.5,13.4,11.8,99
1999,9,16,6,323,7.6  9.9,2.63,10,6.73,322,1010.8,13.5,13.4,11.8,99
1999,9,16,7,321,7.3  9.7,2.65,9.09,6.95,318,1011,13.4,13.3,11.8,99
1999,9,16,8,322,7.6  9.0,2.44,9.09,6.54,318,1011,13.4,13.4,11.6,99
1999,9,16,9,324,6.5  8.1,2.56,10,7.02,318,1011,13.4,13.4,11.6,99
1999,9,16,10,322,6.2  8.1,2.2,10,6.61,311,1011.1,13.4,13.4,11.7,99
1999,9,16,11,326,5.4  7.0,2.18,10,7.03,316,1011.2,13.4,13.3,11.4,99
1999,9,16,12,328,4.5  5.7,2.38,9.09,7.13,310,1011.2,13.4,13.3,11.2,99
1999,9,16,13,327,3.9  5.4,2.5,10,7.38,317,1011.2,13.4,13.3,10.9,99
1999,9,16,14,320,2.5  3.5,2.4,9.09,7.28,317,1011.8,13.5,13.3,11.1,99
1999,9,16,15,325,2.2  3.1,2.64,10,7.44,318,1012.3,13.4,13.3,11.1,99
1999,9,16,16,334,2.1  3.9,2.55,10,7.51,316,1012.6,13.6,13.3,11.3,99
1999,9,16,17,331,2.7  4.8,2.5,9.09,7.4,314,1012.7,13.6,13.3,10.9,99
1999,9,16,18,17,1.8  2.3,2.24,10,7.36,316,1012.7,13.2,13.3,11.2,99
1999,9,16,19,21,1.5  2.0,2.03,9.09,6.95,310,1012.6,13.1,13.3,11.2,99
1999,9,16,20,31,0.2  0.8,2,10,7.07,310,1012.4,13.4,13.4,11.3,99
1999,9,16,21,238,0.1  0.6,1.93,10,7.23,312,1011.9,14.2,13.7,11.6,99
1999,9,16,22,185,1.3  2.0,2.06,10,7.61,318,1011.7,14.1,13.8,12.1,99
1999,9,16,23,178,1.5  2.1,2.16,9.09,7.75,321,1011.6,14.1,13.8,12.2,99
1999,9,17,0,287,2.7  4.1,2.11,10,7.95,316,1011.2,14.2,13.8,11.8,99
1999,9,17,1,267,1.7  3.2,2.03,9.09,7.65,315,1011.1,14.1,13.7,11.6,99
1999,9,17,2,307,1.8  2.9,2.23,9.09,7.99,312,1011.1,14.1,13.6,11.6,99
1999,9,17,3,310,2.1  3.7,2.15,10,7.91,313,1011.1,13.8,13.6,11.3,99
1999,9,17,4,270,2.3  3.4,1.91,9.09,7.56,309,1011.8,13.7,13.6,11.3,99
1999,9,17,5,274,0.1  1.1,1.95,10,7.75,307,1011.9,13.6,13.5,11.2,99
1999,9,17,6,223,1.2  2.4,1.73,9.09,7.39,311,1012.1,13.5,13.5,11.3,99
1999,9,17,7,268,1.4  2.6,1.84,9.09,7.32,321,1012.2,13.2,13.4,11.1,99
1999,9,17,8,260,1.9  2.8,1.92,9.09,7.71,315,1012.2,12.9,13.5,10.6,99
1999,9,17,9,174,0.3  1.2,1.78,10,7.56,312,1012,12.7,13.4,10.3,99
1999,9,17,10,276,2.1  3.5,1.71,10,7.37,316,1012,12.7,13.4,10.3,99
1999,9,17,11,261,1.4  2.7,1.76,9.09,7.48,310,1011.9,12.6,13.4,10.2,99
1999,9,17,12,148,0.1  1.0,1.7,9.09,7.55,315,1011.9,12.6,13.5,10.4,99
1999,9,17,13,272,2.2  2.8,1.61,9.09,7.4,318,1011.9,12.6,13.4,10.4,99
1999,9,17,14,142,0.2  1.4,1.57,9.09,7.17,310,1012.5,12.5,13.4,10.3,99
1999,9,17,15,256,0.6  2.0,1.74,9.09,7.39,317,1012.7,12.2,13.4,10.1,99
1999,9,17,16,284,0.6  1.5,1.65,9.09,7.22,319,1013.3,12,13.4,10,99
1999,9,17,17,85,0.4  1.2,1.92,9.09,7.43,313,1013.5,12.3,13.4,10.4,99
1999,9,17,18,81,1.1  2.0,1.82,9.09,7.21,314,1013.9,12.6,13.5,10.3,99
1999,9,17,19,36,0.3  1.0,1.8,9.09,7.34,310,1013.4,12.9,13.6,10.5,99
1999,9,17,20,180,0.0  0.3,1.85,9.09,7.24,314,1013.3,13.5,13.7,11.2,99
1999,9,17,21,227,0.4  1.2,1.63,9.09,7.26,318,1013.2,13.4,13.8,11.1,99
1999,9,17,22,202,1.7  2.2,1.62,9.09,7.13,321,1012.5,13.2,13.6,11.2,99
1999,9,17,23,190,1.1  1.8,1.56,9.09,6.81,319,1011.8,13.4,14.1,11.5,99
1999,9,18,0,308,3.0  3.8,1.65,9.09,7.26,314,1011.7,13.7,13.8,11.5,99
1999,9,18,1,301,3.7  5.5,1.62,9.09,7.3,318,1011.5,13.5,13.7,11.5,99
1999,9,18,2,322,3.1  4.3,1.6,8.33,7.32,318,1011.7,13.4,13.6,11.4,99
1999,9,18,3,303,2.5  4.9,1.54,9.09,7.15,320,1011.7,13.3,13.6,11.5,99
1999,9,18,4,313,1.9  3.0,1.7,9.09,7.62,316,1011.8,13.3,13.6,11.5,99
1999,9,18,5,327,3.0  4.7,1.7,9.09,7.64,308,1012,13,13.6,11.2,99
1999,9,18,6,295,2.2  3.7,1.88,9.09,7.58,314,1012.2,13,13.5,11.2,99
1999,9,18,7,311,3.0  4.5,1.63,9.09,7.16,315,1012.2,12.8,13.5,10.8,99
1999,9,18,8,324,3.4  4.6,1.57,8.33,7.17,316,1011.9,12.6,13.5,10.8,99
1999,9,18,9,307,5.2  6.2,1.41,8.33,6.74,308,1011.6,12.5,13.4,10.9,99
1999,9,18,10,327,5.2  6.7,1.42,8.33,7,317,1011,12.5,13.4,11.1,99
1999,9,18,11,319,4.7  6.4,1.5,8.33,6.67,312,1011.1,12.2,13.4,10.5,99
1999,9,18,12,329,4.5  5.8,1.44,8.33,6.63,314,1011.1,12.2,13.4,10.7,99
1999,9,18,13,324,4.0  5.3,1.53,8.33,6.73,310,1011.1,12.5,13.4,10.8,99
1999,9,18,14,339,3.2  4.2,1.54,8.33,6.9,309,1011.1,12.6,13.4,10.7,99
1999,9,18,15,13,2.3  2.9,1.66,9.09,7.19,313,1011.6,12.6,13.4,11,99
1999,9,18,16,7,2.0  2.5,1.71,9.09,7.25,312,1011.7,12.8,13.4,11,99
1999,9,18,17,36,2.1  2.8,1.63,8.33,7.04,310,1012.1,12.7,13.4,11,99
1999,9,18,18,74,1.8  2.7,1.66,8.33,7,313,1012.4,12.6,13.5,10.8,99
1999,9,18,19,90,1.5  2.2,1.55,7.69,6.99,313,1012.3,12.7,13.5,11,99
1999,9,18,20,129,1.3  2.3,1.73,9.09,7.24,317,1011.9,12.9,13.6,11,99
1999,9,18,21,143,1.9  2.6,1.67,9.09,7.66,314,1011.6,13.2,13.7,11.4,99
1999,9,18,22,180,1.3  1.8,1.51,9.09,7.34,316,1011.1,13.4,13.7,11.6,99
1999,9,18,23,186,1.0  1.6,1.65,9.09,7.59,317,1010.4,13.6,13.7,11.8,99
1999,9,19,0,178,1.3  1.9,1.72,9.09,7.4,313,1010.3,13.7,13.7,11.7,99
1999,9,19,1,217,1.9  2.3,1.59,9.09,7.56,320,1010.1,13.9,13.7,12,99
1999,9,19,2,249,1.8  2.2,1.66,9.09,7.38,323,1010.2,14.1,13.6,12.3,99
1999,9,19,3,207,2.1  2.8,1.44,7.69,7.24,318,1010.2,13.9,13.6,12.4,99
1999,9,19,4,194,2.5  3.0,1.48,8.33,7.17,320,1011,13.9,13.5,12.4,99
1999,9,19,5,190,1.7  2.2,1.47,8.33,7.41,311,1011.1,14,13.4,12.7,99
1999,9,19,6,196,2.7  3.2,1.49,8.33,7.24,320,1011.1,14.1,13.4,12.9,99
1999,9,19,7,192,1.8  2.4,1.61,8.33,7.37,314,1011,14.1,13.4,12.9,99
1999,9,19,8,186,2.0  2.7,1.5,8.33,7.36,318,1010.7,14.1,13.4,12.8,99
1999,9,19,9,173,2.0  2.7,1.56,8.33,7.39,312,1010.8,14.2,13.4,12.9,99
1999,9,19,10,177,1.6  2.1,1.45,16.67,7.73,193,1010.7,14.1,13.4,13,99
1999,9,19,11,165,1.2  1.7,1.41,9.09,7.75,309,1010.9,14.1,13.5,12.9,99
1999,9,19,12,175,1.4  1.9,1.44,9.09,7.73,314,1010.5,14.1,13.4,12.9,99
1999,9,19,13,166,1.8  2.4,1.45,9.09,8.1,320,1010.9,14.1,13.4,12.8,99
1999,9,19,14,170,1.8  2.3,1.38,9.09,7.99,326,1011,14.1,13.4,12.8,99
1999,9,19,15,166,3.1  4.2,1.47,9.09,8.45,318,1011.7,14.1,13.4,12.8,99
1999,9,19,16,160,3.8  4.7,1.58,9.09,8.17,320,1012.4,14.1,13.4,12.7,99
1999,9,19,17,163,4.8  5.6,1.73,9.09,8.26,320,1012.9,14.1,13.4,12.6,99
1999,9,19,18,155,5.1  5.9,1.51,8.33,7.76,324,1013.2,14.1,13.4,12.6,99
1999,9,19,19,166,4.0  4.9,1.51,9.09,7.74,321,1013.3,14.1,13.5,12.6,99
1999,9,19,20,169,4.9  6.0,1.41,8.33,7.16,319,1013.4,14.1,13.5,12.5,99
1999,9,19,21,175,4.1  4.8,1.31,8.33,6.95,320,1013.3,14.1,13.5,12.5,99
1999,9,19,22,177,4.2  5.1,1.4,9.09,7.51,316,1012.7,14.1,13.4,12.4,99
1999,9,19,23,173,4.0  5.2,1.37,16.67,7.25,193,1012.6,14.2,13.5,12.3,99
1999,9,20,0,185,4.1  4.7,1.18,16.67,7.18,198,1012.4,14.2,13.6,12.6,99
1999,9,20,1,190,3.6  4.5,1.33,16.67,7.64,192,1012.5,14.2,13.6,12.5,99
1999,9,20,2,187,3.4  4.0,1.21,16.67,7.73,205,1012.7,14.2,13.7,12.5,99
1999,9,20,3,196,3.0  3.5,1.33,16.67,8.48,203,1012.9,14.2,13.6,12.6,99
1999,9,20,4,213,2.5  3.0,1.26,16.67,7.86,200,1013.4,14.2,13.6,12.2,99
1999,9,20,5,223,1.9  2.3,1.32,16.67,8.55,201,1014.1,14.2,13.6,12.9,99
1999,9,20,6,207,1.6  2.0,1.24,16.67,7.79,199,1014.2,14.1,13.5,12.7,99
1999,9,20,7,213,1.1  1.4,1.38,16.67,8.35,203,1014.2,14,13.4,12.7,99
1999,9,20,8,209,0.7  1.1,1.3,16.67,8.16,196,1014.1,13.8,13.4,12.8,99
1999,9,20,9,207,0.5  0.9,1.31,16.67,8.11,199,1014.1,13.7,13.4,12.7,99
1999,9,20,10,55,1.2  1.9,1.38,16.67,8.82,183,1014.1,13.7,13.4,12.3,99
1999,9,20,11,121,1.1  1.5,1.31,16.67,8.45,202,1014.2,13.5,13.4,12.4,99
1999,9,20,12,129,1.6  2.1,1.32,16.67,8.08,190,1014.2,13.4,13.4,12.4,99
1999,9,20,13,180,0.0  0.2,1.17,16.67,8.06,197,1014.1,13.1,13.6,12.1,99
1999,9,20,14,140,0.1  0.5,1.33,16.67,8.82,196,1014.3,13,13.6,12,99
1999,9,20,15,71,0.7  1.0,1.08,16.67,8.06,196,1014.9,13.4,13.6,12.3,99
1999,9,20,16,56,1.6  2.3,1.32,16.67,8.82,182,1015.2,13.1,13.6,11.8,99
1999,9,20,17,70,1.2  1.9,1.2,16.67,8.39,182,1015.8,13.7,13.8,11.8,99
1999,9,20,18,82,0.8  1.3,1.35,16.67,8.72,181,1016,13.6,14.1,12,99
1999,9,20,19,172,0.9  1.6,1.35,16.67,8.62,190,1016.2,14.5,14.8,12.7,99
1999,9,20,20,216,0.6  1.1,1.38,16.67,8.58,195,1015.8,14.8,15.2,13.2,99
1999,9,20,21,251,1.9  2.8,1.48,16.67,9.19,197,1015.7,15,15.8,13.3,99
1999,9,20,22,280,2.4  3.2,1.34,16.67,8.48,196,1014.9,15.1,15.3,13.1,99
1999,9,20,23,288,3.2  3.9,1.42,16.67,8.76,194,1014.8,15.4,14.9,12.5,99
1999,9,21,0,298,3.7  4.7,1.39,16.67,9.17,200,1014.3,15.2,14.3,12.6,99
1999,9,21,1,307,2.9  3.5,1.27,9.09,8.63,303,1014.8,15.2,14.1,12.9,99
1999,9,21,2,308,3.5  4.0,1.45,16.67,8.96,197,1014.8,15,14.1,13,99
1999,9,21,3,312,3.5  4.4,1.25,16.67,8.54,185,1014.9,14.8,14,12.8,99
1999,9,21,4,317,4.5  5.1,1.4,16.67,9.18,187,1015.3,14.6,14,12.4,99
1999,9,21,5,329,5.2  6.0,1.42,16.67,8.6,191,1015.7,14.4,13.8,12.4,99
1999,9,21,6,324,4.7  5.6,1.34,16.67,7.66,190,1015.7,14.2,14.2,12.5,99
1999,9,21,7,318,4.4  5.8,1.45,16.67,7.95,198,1015.7,14,14.1,12.3,99
1999,9,21,8,331,4.5  5.8,1.43,12.5,7.86,310,1015.9,13.6,14.1,12.2,99
1999,9,21,9,318,3.9  5.2,1.52,16.67,8.24,191,1016,12.9,14.1,11.9,99
1999,9,21,10,310,4.1  5.2,1.49,11.11,8.35,310,1015.8,13,14.1,12,99
1999,9,21,11,321,3.6  5.0,1.56,16.67,8.64,198,1015.7,12.8,14.1,11.8,99
1999,9,21,12,320,3.5  5.1,1.63,16.67,9.22,205,1015.7,12.8,14.2,11.9,99
1999,9,21,13,331,4.0  5.4,1.4,11.11,8.27,300,1015.7,12.7,14.2,11.9,99
1999,9,21,14,335,4.1  5.3,1.44,16.67,8.85,208,1015.8,12.9,14.1,12.2,99
1999,9,21,15,326,4.2  5.3,1.54,14.29,8.89,268,1016.3,12.9,14.1,12,99
1999,9,21,16,327,4.6  5.9,1.56,14.29,8.66,257,1016.2,12.8,14.2,12,99
1999,9,21,17,322,5.0  6.4,1.59,16.67,8.41,211,1016.4,12.9,14.1,12.1,99
1999,9,21,18,310,5.3  6.8,1.81,12.5,8.31,304,1016.4,13,14,12,99
1999,9,21,19,311,6.2  7.7,1.79,11.11,8.27,305,1015.9,13.3,14,12,99
1999,9,21,20,301,6.4  7.8,1.66,12.5,7.67,300,1015.8,13.5,14.1,11.9,99
1999,9,21,21,304,6.6  8.1,1.93,14.29,7.94,277,1015.6,13.7,14.1,11.9,99
1999,9,21,22,305,7.4  8.8,1.87,14.29,7.39,297,1014.9,13.7,14.1,11.9,99
1999,9,21,23,307,6.9  8.9,1.93,14.29,7.16,287,1014.6,13.6,14.1,11.9,99
1999,9,22,0,307,5.9  7.1,2.06,14.29,7.33,285,1014.3,13.6,14.1,12,99
1999,9,22,1,313,6.0  7.4,1.78,14.29,7.4,279,1014.2,13.7,14.1,12,99
1999,9,22,2,305,4.8  6.2,1.77,14.29,7.14,286,1014.4,13.7,14.1,12.3,99
1999,9,22,3,305,3.0  4.1,1.72,14.29,7.55,295,1015,13.7,14.2,12.4,99
1999,9,22,4,313,2.7  4.5,1.81,14.29,8.38,269,1015.6,13.7,14.4,12.3,99
1999,9,22,5,325,3.6  4.8,1.86,14.29,8.66,266,1015.7,13.6,14.4,12.3,99
1999,9,22,6,348,3.9  5.5,1.74,12.5,8.52,309,1015.4,13.4,14.3,12.5,99
1999,9,22,7,339,4.4  6.2,1.64,14.29,8.49,265,1015.4,13,14.2,12.1,99
1999,9,22,8,321,5.1  6.6,1.81,14.29,8.67,292,1015,12.9,14.2,12.2,99
1999,9,22,9,321,5.3  6.5,1.74,14.29,8.33,285,1015,12.9,14.2,12.2,99
1999,9,22,10,321,5.7  7.3,1.84,14.29,8.56,287,1014.8,12.9,14.2,12.3,99
1999,9,22,11,314,5.9  7.5,1.78,14.29,8.06,281,1014,13.1,14.2,12.4,99
1999,9,22,12,342,5.3  7.3,1.94,12.5,7.82,306,1014.1,13,14.2,12.3,99
1999,9,22,13,334,5.7  7.1,1.9,12.5,7.93,300,1014,12.9,14.2,12.3,99
1999,9,22,14,335,6.0  7.0,1.75,12.5,7.25,299,1013.5,12.8,14.1,12.2,99
1999,9,22,15,293,5.5  6.7,1.7,12.5,6.67,299,1014.1,13.2,14.1,12.7,99
1999,9,22,16,304,5.8  7.4,1.61,12.5,7.1,302,1014.9,13.5,14.1,12.8,99
1999,9,22,17,323,3.1  4.7,1.62,14.29,7.35,249,1014.9,13.7,14.1,12.8,99
1999,9,22,18,3,3.4  4.7,1.72,12.5,7.78,303,1015.4,13.8,14.1,12.7,99
1999,9,22,19,353,3.2  4.1,1.58,12.5,8.01,304,1014.9,13.7,14.1,13,99
1999,9,22,20,341,3.1  3.7,1.67,12.5,8.02,286,1014.2,13.5,14.2,12.7,99
1999,9,22,21,312,4.8  6.2,1.52,12.5,7.55,302,1013.1,14.1,14.2,13,99
1999,9,22,22,299,5.7  7.2,1.61,12.5,8.43,294,1012.7,14.4,14.2,13.5,99
1999,9,22,23,309,7.1  8.4,1.59,12.5,8.11,299,1012.6,14.7,14.2,13.4,99
1999,9,23,0,317,7.4  9.0,1.54,12.5,7.12,291,1012.1,14.5,14.2,13.4,99
1999,9,23,1,302,5.7  6.9,1.53,11.11,6.5,302,1012.6,14.8,14.2,13.6,99
1999,9,23,2,303,6.1  7.4,1.66,12.5,7.03,301,1012.6,14.5,14.2,13.3,99
1999,9,23,3,303,6.4  7.9,1.47,12.5,6.33,283,1012.6,14.4,14.2,13.3,99
1999,9,23,4,315,7.1  8.5,1.53,14.29,6.49,212,1012.9,14.2,14.2,13.2,99
1999,9,23,5,300,5.5  6.7,1.58,12.5,6.75,288,1013.3,14.2,14.2,13.3,99
1999,9,23,6,329,4.7  6.1,1.55,11.11,6.63,305,1013.4,14.1,14.1,13.3,99
1999,9,23,7,337,5.2  6.6,1.57,12.5,7,306,1013.2,13.6,14.1,12.8,99
1999,9,23,8,338,4.8  6.0,1.47,12.5,6.98,293,1012.6,13.3,14.1,12.7,99
1999,9,23,9,331,6.8  8.0,1.5,12.5,6.66,302,1012.6,13,14.1,12.5,99
1999,9,23,10,329,6.9  8.4,1.56,11.11,6.43,303,1012.9,13,14.1,12.5,99
1999,9,23,11,286,5.4  6.6,1.6,11.11,6.71,315,1013.5,13.4,13.8,12.8,99
1999,9,23,12,287,6.2  7.6,1.63,11.11,6.71,307,1013.7,13.8,13.8,12.9,99
1999,9,23,13,301,5.2  6.4,1.48,11.11,6.29,310,1013.3,14.1,13.9,12.9,99
1999,9,23,14,325,1.9  2.7,1.38,11.11,6.69,304,1014.1,14.2,14.1,13.2,99
1999,9,23,15,293,2.6  3.4,1.4,14.29,6.91,207,1014.8,14.2,14.1,12.9,99
1999,9,23,16,308,3.4  4.5,1.44,11.11,7.09,304,1015,14.2,14.1,13.1,99
1999,9,23,17,307,2.8  3.6,1.38,11.11,7.04,306,1015.6,14.1,14.1,12.9,99
1999,9,23,18,319,2.1  3.0,1.35,10,6.91,302,1015.7,14.2,14.1,13.2,99
1999,9,23,19,92,1.9  2.5,1.41,11.11,7.02,298,1015,14.2,14.3,12.9,99
1999,9,23,20,135,0.6  1.4,1.47,11.11,6.75,294,1014.9,14.5,14.5,13.2,99
1999,9,23,21,291,1.9  2.4,1.57,11.11,6.86,296,1014.2,14.9,14.9,13.2,99
1999,9,23,22,293,2.3  3.2,1.56,11.11,6.99,287,1013.4,14.6,14.9,12.8,99
1999,9,23,23,295,4.8  5.8,1.38,11.11,6.75,296,1013.3,14.5,14.5,12.5,99
1999,9,24,0,299,5.8  7.5,1.44,11.11,6.81,306,1012.7,14.4,14.2,12.3,99
1999,9,24,1,308,4.5  5.9,1.4,11.11,6.9,292,1012.7,14.3,14.1,12.2,99
1999,9,24,2,292,4.6  5.9,1.32,11.11,6.59,301,1012.6,14.1,13.8,11.9,99
1999,9,24,3,296,3.6  4.4,1.43,14.29,6.98,201,1013.2,13.9,13.6,11.7,99
1999,9,24,4,330,1.7  2.4,1.47,11.11,6.99,300,1013.3,13.7,13.3,11.5,99
1999,9,24,5,277,1.4  2.4,1.5,8.33,7.19,317,1013.5,13.5,13.3,11.9,99
1999,9,24,6,312,0.6  1.4,1.36,9.09,7.09,308,1013.6,13.4,13.3,11.6,99
1999,9,24,7,278,1.3  2.6,1.48,8.33,7.35,320,1014.2,13.3,13.1,11.6,99
1999,9,24,8,270,2.2  3.3,1.4,11.11,7.16,309,1014.8,13.3,13.2,11.8,99
1999,9,24,9,322,2.2  3.0,1.41,10,7.22,294,1015,13.4,13.3,12,99
