YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1998,7,26,5,257,.5  1.3,1.21,9.09,7.01,298,1016.8,14.2,14.9,999,99
1998,7,26,6,286,.2   .9,1.26,14.29,7.31,181,1017.2,14.1,14.9,999,99
1998,7,26,7,217,.5  1.6,1.29,9.09,7.32,298,1017.2,14.1,14.9,999,99
1998,7,26,8,210,1.0  1.9,1.17,14.29,7.26,192,1017.2,13.8,14.9,999,99
1998,7,26,9,136,1.5  2.7,1.34,14.29,7.83,184,1017.2,13.6,15.2,999,99
1998,7,26,10,203,.4  1.5,1.28,8.33,7.91,309,1016.9,13.6,15.2,999,99
1998,7,26,11,253,.4  1.3,1.29,8.33,7.8,293,1016.6,13.5,15.2,999,99
1998,7,26,12,129,1.3  2.2,1.24,9.09,7.71,296,1016.5,13.6,15.2,999,99
1998,7,26,13,117,1.2  1.8,1.26,9.09,7.19,303,1017.2,13.6,15.1,999,99
1998,7,26,14,215,1.2  1.7,1.24,14.29,7.52,187,1017.3,13.6,15,999,99
1998,7,26,15,74,.8  1.5,1.34,9.09,7.26,296,1017.4,13.4,14.9,999,99
1998,7,26,16,104,1.2  1.8,1.3,9.09,7.22,302,1017.9,13.7,15.2,999,99
1998,7,26,17,280,.3  1.1,1.45,8.33,7.31,308,1018,14,15.2,999,99
1998,7,26,18,180,1.3  2.2,1.31,7.69,7.29,315,1018.3,14.4,15.6,999,99
1998,7,26,19,233,1.5  2.3,1.2,14.29,7.47,206,1018.5,14.5,15.9,999,99
1998,7,26,20,265,1.9  3.0,1.14,7.69,7.31,309,1018.1,14.9,16.4,999,99
1998,7,26,21,275,2.4  3.4,1.08,7.69,7.13,308,1018.1,15.6,17.2,999,99
1998,7,26,22,253,2.6  3.3,1.11,12.5,7.4,208,1018.1,15.7,16.8,999,99
1998,7,26,23,270,1.9  2.4,1.11,7.69,7.66,306,1017.9,15.9,16.7,999,99
1998,7,27,0,278,2.7  3.4,0.95,11.11,7.46,195,1017.4,16.3,17.2,999,99
1998,7,27,1,279,3.5  4.0,1.02,14.29,7.61,202,1017.2,16,16.8,999,99
1998,7,27,2,277,3.5  4.1,1,14.29,7.53,218,1017.1,16,16.5,999,99
1998,7,27,3,295,4.4  4.8,1.04,12.5,7.46,244,1016.9,15.9,16.1,999,99
1998,7,27,4,299,4.1  4.9,1.05,8.33,7.26,304,1017.3,15.6,15.7,999,99
1998,7,27,5,305,5.0  5.8,1.05,7.14,7.19,310,1017.4,15.3,15.7,999,99
1998,7,27,6,330,4.2  5.1,0.99,8.33,6.99,302,1017.5,15.3,15.7,999,99
1998,7,27,7,313,4.6  6.3,0.99,14.29,7.28,213,1017.4,14.9,15.7,999,99
1998,7,27,8,318,4.6  6.9,1.01,7.69,6.82,308,1017.4,14.5,15.7,999,99
1998,7,27,9,308,5.6  6.8,1,12.5,6.6,222,1017.2,14.5,15.6,999,99
1998,7,27,10,312,6.0  7.2,0.97,12.5,6.35,230,1016.8,14.4,15.7,999,99
1998,7,27,11,306,5.8  7.6,1.02,12.5,6.07,249,1016.5,14.2,15.7,999,99
1998,7,27,12,318,6.8  8.2,0.96,14.29,5.58,211,1016.3,14.1,15.6,999,99
1998,7,27,13,325,6.7  7.8,1.03,11.11,5.82,220,1016.5,14.1,15.6,999,99
1998,7,27,14,319,6.3  7.6,1.12,7.69,5.59,306,1016.9,14.1,15.6,999,99
1998,7,27,15,329,6.9  8.1,1.12,7.69,5.17,310,1017.3,13.7,15.3,999,99
1998,7,27,16,326,6.5  7.7,0.99,8.33,5.01,301,1017.4,13.9,15.2,999,99
1998,7,27,17,324,6.2  7.4,1.05,12.5,5.05,211,1017.4,14.1,15.2,999,99
1998,7,27,18,324,6.6  8.3,1.11,12.5,4.92,260,1017.5,14.2,14.9,999,99
1998,7,27,19,319,7.6 10.0,1.06,12.5,4.92,220,1017.3,14.2,14.9,999,99
1998,7,27,20,315,7.7  9.1,1.12,3.85,4.76,337,1017.2,14.4,14.9,999,99
1998,7,27,21,310,7.9  9.5,1.13,14.29,4.82,208,1016.6,14.4,15.1,999,99
1998,7,27,22,304,9.0 11.0,1.2,4.35,4.69,331,1016,14.5,15.1,999,99
1998,7,27,23,306,9.2 10.8,1.3,4.17,4.62,329,1015.7,14.8,14.9,999,99
1998,7,28,0,309,8.8 10.7,1.44,4.55,4.7,331,1015.2,14.8,14.9,999,99
1998,7,28,1,309,9.6 11.8,1.49,4.76,4.78,326,1014.9,14.5,14.9,999,99
1998,7,28,2,315,8.7 10.1,1.45,4.76,4.73,323,1014.5,14.9,14.9,999,99
1998,7,28,3,310,9.7 11.5,1.53,5.26,4.97,328,1014.4,14.9,14.9,999,99
1998,7,28,4,316,9.5 11.6,1.48,4.76,4.76,330,1014.6,14.8,14.9,999,99
1998,7,28,5,322,8.6 10.3,1.5,4.76,4.87,330,1014.9,14.8,14.9,999,99
1998,7,28,6,325,8.5 10.0,1.3,4.76,4.71,324,1014.9,14.5,14.8,999,99
1998,7,28,7,322,8.2  9.6,1.37,4.55,4.83,326,1014.8,14.4,14.5,999,99
1998,7,28,8,323,7.9  9.3,1.24,4.35,4.8,334,1014.8,14.4,14.5,999,99
1998,7,28,9,315,8.1  9.8,1.14,4.35,4.82,321,1014.2,14.4,14.8,999,99
1998,7,28,10,315,8.3 10.7,1.18,7.69,4.7,314,1014.1,14.5,14.5,999,99
1998,7,28,11,315,8.7 10.3,1.24,4.17,4.73,319,1014,14.4,14.5,999,99
1998,7,28,12,319,9.3 10.8,1.35,4.35,4.85,320,1014.1,14.2,14.4,999,99
1998,7,28,13,320,8.7 10.7,1.39,4.76,4.72,327,1014.6,14.2,14.4,999,99
1998,7,28,14,325,8.4 10.3,1.41,4.76,4.95,325,1015,14.1,14.1,999,99
1998,7,28,15,314,8.1  9.5,1.33,5,5.08,317,1015.7,13.8,14.1,999,99
1998,7,28,16,322,7.7  9.4,1.27,4.76,4.85,318,1016.1,14.1,14.1,999,99
1998,7,28,17,323,7.7  9.4,1.32,4.35,4.91,323,1016.2,14.1,13.7,999,99
1998,7,28,18,313,7.8  9.7,1.35,5,4.86,312,1016.4,14.2,13.7,999,99
1998,7,28,19,323,6.9  8.8,1.29,4.55,4.74,311,1016.5,14.4,14,999,99
1998,7,28,20,304,8.2  9.6,1.2,5,4.87,301,1016,14.5,14.1,999,99
1998,7,28,21,307,9.1 10.7,1.27,4.35,4.62,311,1015.7,14.8,14.1,999,99
1998,7,28,22,311,7.7  9.4,1.31,4.55,4.66,318,1015.6,14.9,14.1,999,99
1998,7,28,23,308,8.0  9.8,1.29,4.17,4.73,321,1014.9,14.9,14.2,999,99
1998,7,29,0,312,9.8 12.1,1.32,4.17,4.71,316,1014.4,14.9,14.1,999,99
1998,7,29,1,310,9.0 11.0,1.33,4.55,4.7,318,1014.3,14.9,14.1,999,99
1998,7,29,2,312,10.1 12.3,1.42,4.55,4.93,319,1014.2,14.8,14.1,999,99
1998,7,29,3,318,9.8 11.8,1.5,4.76,4.86,311,1014.1,14.5,14.1,999,99
1998,7,29,4,308,8.3 10.1,1.36,4.55,4.88,323,1014.4,14.5,14.1,999,99
1998,7,29,5,326,7.4  8.5,1.44,4.55,4.95,321,1014.9,14.5,14.1,999,99
1998,7,29,6,315,7.8  9.4,1.37,4.55,4.96,313,1014.9,14.5,14.1,999,99
1998,7,29,7,326,6.7  8.6,1.28,4.76,4.97,305,1015,14.4,14.1,999,99
1998,7,29,8,325,6.1  8.1,1.2,8.33,4.96,307,1014.9,14.5,14.1,999,99
1998,7,29,9,322,5.8  7.5,1.21,10,5.22,291,1014.8,14.5,14.2,999,99
1998,7,29,10,312,6.0  7.0,1.21,7.69,5.32,315,1014.8,14.2,14.2,999,99
1998,7,29,11,326,5.6  6.7,1.18,8.33,5.32,313,1014.8,14.2,14.4,999,99
1998,7,29,12,324,5.2  7.0,1.24,8.33,5.7,305,1014.8,14.1,14.2,999,99
1998,7,29,13,329,5.4  6.4,1.18,10,5.73,302,1015,14.3,14.1,999,99
1998,7,29,14,323,4.2  4.9,1.17,10,5.83,294,1015.7,14.5,14.1,999,99
1998,7,29,15,338,3.5  4.3,1.12,9.09,5.79,302,1015.8,14.4,13.7,999,99
1998,7,29,16,326,3.9  4.9,1.17,10,6.33,273,1016.4,14.5,13.7,999,99
1998,7,29,17,312,2.5  3.1,1.12,10,6.13,300,1016.4,14.9,13.7,999,99
1998,7,29,18,319,2.7  3.0,1.17,10,6.09,297,1016.5,14.9,13.7,999,99
1998,7,29,19,291,1.8  2.0,99,99,99,999,1016.6,14.9,13.7,999,99
1998,7,29,20,289,2.8  3.3,1.04,10,6.42,302,1016.5,14.9,14.1,999,99
1998,7,29,21,282,2.9  3.4,1.07,8.33,6.62,301,1016.4,15.2,14.1,999,99
1998,7,29,22,302,3.2  3.7,0.98,10,6.31,301,1015.9,14.9,14.1,999,99
1998,7,29,23,290,3.2  3.8,1.06,9.09,6.7,310,1015.7,15.2,14.4,999,99
1998,7,30,0,281,4.2  4.9,1.03,9.09,6.72,308,1015,15.2,14.5,999,99
1998,7,30,1,288,5.1  5.9,1.07,9.09,6.87,303,1014.8,15.3,14.7,999,99
1998,7,30,2,291,4.9  5.7,1.08,9.09,6.59,302,1014.3,15.3,14.5,999,99
1998,7,30,3,282,4.2  4.8,1.08,8.33,6.59,304,1014.4,15.2,14.4,999,99
1998,7,30,4,282,4.2  5.3,1.03,14.29,6.47,202,1014.3,14.9,14.2,999,99
1998,7,30,5,295,4.2  5.0,1.09,14.29,6.72,194,1014.8,14.8,14.1,999,99
1998,7,30,6,308,5.1  6.3,0.99,10,6.05,294,1015,14.9,14.1,999,99
1998,7,30,7,322,4.0  4.7,0.99,9.09,5.94,305,1014.8,15.2,14.1,999,99
1998,7,30,8,321,2.7  3.2,1.04,14.29,6.08,220,1014.8,15.2,14.1,999,99
1998,7,30,9,346,1.1  1.5,0.92,14.29,6.06,184,1014.3,14.9,14.2,999,99
1998,7,30,10,2,.5  1.0,0.93,14.29,6.41,190,1014.1,14.9,14.3,999,99
1998,7,30,11,91,1.8  2.2,1.04,14.29,6.71,202,1013.8,14.5,14.2,999,99
1998,7,30,12,135,1.1  1.8,0.95,9.09,7.19,297,1013.8,14.4,14.2,999,99
1998,7,30,13,192,2.3  2.8,1,14.29,7.84,198,1014.1,14.4,14.4,999,99
1998,7,30,14,187,1.8  2.3,0.92,14.29,7.59,211,1014.3,14.2,14.2,999,99
1998,7,30,15,142,1.9  2.5,0.97,14.29,7.84,201,1014.3,14.2,14.1,999,99
1998,7,30,16,197,2.1  2.5,0.93,14.29,7.64,199,1014.8,14.2,14.1,999,99
1998,7,30,17,178,1.1  1.4,0.94,14.29,7.67,201,1015.2,14.4,14.2,999,99
1998,7,30,18,95,.4   .8,0.89,14.29,7.51,200,1015.6,14.8,14.4,999,99
1998,7,30,19,109,1.1  1.5,0.85,9.09,6.61,292,1015.6,14.9,14.7,999,99
1998,7,30,20,217,.6   .9,0.9,14.29,6.43,208,1015.7,16.3,15.2,999,99
1998,7,30,21,230,1.5  1.9,0.9,8.33,6.69,306,1015.7,16.4,16,999,99
1998,7,30,22,257,2.8  3.3,0.88,14.29,6.9,199,1015.7,16.8,16,999,99
1998,7,30,23,288,4.2  4.9,0.82,14.29,7.43,207,1015.7,16,15.7,999,99
1998,7,31,0,265,4.8  5.9,0.84,14.29,8.24,187,1015.1,16.5,15.2,999,99
1998,7,31,1,276,5.7  6.4,0.75,14.29,7.52,199,1014.9,15.9,15.7,999,99
1998,7,31,2,280,4.9  5.8,0.88,14.29,8.05,198,1014.8,16,15.7,999,99
1998,7,31,3,294,5.1  6.1,0.85,9.09,7.72,294,1014.8,15.9,15.7,999,99
1998,7,31,4,307,5.9  7.1,0.93,14.29,7.36,195,1015,15.6,15.7,999,99
1998,7,31,5,313,6.4  7.5,0.92,14.29,5.95,192,1015.6,15.3,15.5,999,99
1998,7,31,6,324,5.5  6.5,99,99,99,999,1015.6,15.6,15.3,999,99
1998,7,31,7,315,5.8  6.8,0.95,14.29,6.28,189,1015.6,15.3,15.1,999,99
1998,7,31,8,329,5.6  7.0,0.98,14.29,5.82,190,1015.5,15.6,15,999,99
1998,7,31,9,326,6.0  8.0,0.91,9.09,5.71,309,1015.5,15.3,14.9,999,99
1998,7,31,10,328,5.3  7.1,0.95,14.29,5.41,187,1015.6,15.2,14.8,999,99
1998,7,31,11,329,6.4  8.0,0.96,14.29,5.43,201,1015.6,14.9,14.5,999,99
1998,7,31,12,336,4.8  6.0,0.94,14.29,5.84,181,1015.6,15.2,14.5,999,99
1998,7,31,13,322,6.2  7.6,0.94,14.29,5.82,178,1015.7,15.1,14.5,999,99
1998,7,31,14,334,5.4  7.4,1.03,14.29,6.16,195,1016.4,15.2,14.4,999,99
1998,7,31,15,318,5.8  7.0,0.99,9.09,5.9,306,1017.2,15.2,14.4,999,99
1998,7,31,16,331,4.3  5.2,1.1,14.29,6.11,200,1017.4,15.2,14.2,999,99
1998,7,31,17,325,6.1  7.4,1.05,8.33,5.87,305,1017.9,15.6,14.4,999,99
1998,7,31,18,310,5.1  5.9,1,10,5.61,299,1018.8,15.6,14.4,999,99
1998,7,31,19,313,5.6  6.8,1.03,14.29,5.46,183,1018.8,15.6,14.4,999,99
1998,7,31,20,320,6.7  8.6,1.09,10,5.22,309,1018.7,15.7,14.5,999,99
1998,7,31,21,320,6.8  8.1,1.14,14.29,5.47,182,1018.5,15.7,14.8,999,99
1998,7,31,22,302,7.7  9.0,1.28,9.09,5.41,324,1018,15.7,14.9,999,99
1998,7,31,23,310,8.2 10.2,1.25,9.09,5.13,309,1017.9,15.9,14.9,999,99
1998,8,1,0,308,8.3 10.4,1.27,9.09,5.05,314,1017.3,15.7,14.9,999,99
1998,8,1,1,312,10.0 12.2,1.4,9.09,4.77,315,1016.6,15.7,14.9,999,99
1998,8,1,2,314,10.8 13.9,1.6,5,4.82,320,1016.2,15.6,14.9,999,99
1998,8,1,3,311,11.2 14.2,1.86,5,4.98,327,1016.2,15.3,14.9,999,99
1998,8,1,4,321,9.9 11.7,1.89,5.56,5,314,1016.5,15.2,14.9,999,99
1998,8,1,5,319,10.0 11.9,1.8,5.56,5.06,311,1016.6,15.3,14.9,999,99
1998,8,1,6,321,8.2 10.0,1.63,5.56,5.17,314,1017.2,15.2,14.9,999,99
1998,8,1,7,320,9.2 11.2,1.59,5.56,5.09,309,1017.2,15.2,14.9,999,99
1998,8,1,8,326,9.2 10.8,1.62,5.88,5,308,1017.2,15.2,14.8,999,99
1998,8,1,9,320,8.4  9.7,1.59,5.56,5,308,1016.9,14.9,14.8,999,99
1998,8,1,10,329,7.8  9.7,1.64,6.25,5.28,301,1017.2,14.9,14.8,999,99
1998,8,1,11,327,8.5  9.9,1.67,5.88,5.26,304,1017,14.6,14.8,999,99
1998,8,1,12,314,7.3  8.8,1.67,7.14,5.5,305,1017.2,14.5,14.5,999,99
1998,8,1,13,326,6.7  8.5,1.73,7.14,5.67,307,1017.2,14.5,14.8,999,99
1998,8,1,14,322,6.4  7.6,1.65,7.14,5.9,311,1017.6,14.4,14.8,999,99
1998,8,1,15,316,4.8  5.8,1.66,7.14,5.97,307,1018,14.4,14.8,999,99
1998,8,1,16,324,4.9  5.7,1.63,7.14,6.1,307,1018.8,14.3,14.8,999,99
1998,8,1,17,309,4.3  5.2,1.8,7.14,6.33,304,1018.9,14.4,14.8,999,99
1998,8,1,18,295,4.4  5.3,1.77,7.14,6.37,307,1019,14.3,14.9,999,99
1998,8,1,19,303,4.4  5.6,1.98,7.69,6.45,307,1019,14.4,14.9,999,99
1998,8,1,20,299,5.5  6.9,1.84,7.14,6.19,310,1018.9,14.9,14.9,999,99
1998,8,1,21,308,7.4  8.9,1.76,8.33,6.22,316,1018.1,14.9,14.9,999,99
1998,8,1,22,303,7.3  8.8,1.8,7.69,6.07,318,1017.9,15.1,14.9,999,99
1998,8,1,23,302,7.2  9.0,1.71,8.33,5.83,317,1017.8,15.2,15,999,99
1998,8,2,0,308,8.6 10.9,1.78,8.33,5.69,315,1017,14.9,15.2,999,99
1998,8,2,1,310,8.1  9.6,1.78,7.69,5.72,317,1016.6,14.9,15.2,999,99
1998,8,2,2,310,7.5  9.6,1.73,7.69,5.57,319,1016.5,14.4,15.2,999,99
1998,8,2,3,313,8.2 10.3,1.8,7.69,5.41,322,1016.7,14.3,15.2,999,99
1998,8,2,4,321,8.1  9.4,1.83,8.33,5.63,317,1016.6,14.1,15.2,999,99
1998,8,2,5,320,7.4  8.8,1.83,8.33,5.38,315,1017.2,14.1,15.1,999,99
1998,8,2,6,325,6.7  8.1,1.78,9.09,5.61,313,1017.3,13.7,15,999,99
1998,8,2,7,318,6.0  6.9,1.73,8.33,6.07,314,1017.4,13.7,14.9,999,99
1998,8,2,8,335,6.1  7.4,1.83,8.33,6.22,312,1017.2,13.9,15,999,99
1998,8,2,9,325,5.9  7.1,1.73,9.09,6.16,312,1016.7,13.7,15.2,999,99
1998,8,2,10,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1998,8,2,11,333,4.7  6.1,1.65,8.33,6.75,311,1016.5,14.4,15.2,999,99
1998,8,2,12,326,4.3  5.4,1.62,8.33,6.96,316,1016.6,14.5,15.2,999,99
1998,8,2,13,327,5.3  6.3,1.65,8.33,7.01,320,1016.5,14.5,15.2,999,99
1998,8,2,14,328,4.1  4.9,1.59,8.33,6.72,314,1017.2,14.8,15.2,999,99
1998,8,2,15,324,4.6  5.4,1.81,7.69,7.17,322,1017.3,14.9,15.2,999,99
1998,8,2,16,318,4.9  6.1,1.74,9.09,6.96,323,1017.4,15.2,15.2,999,99
1998,8,2,17,325,4.5  5.3,1.82,9.09,6.98,325,1017.4,15.2,15.2,999,99
1998,8,2,18,311,6.2  7.4,2.11,9.09,6.94,322,1017.5,15.3,15.2,999,99
1998,8,2,19,311,7.1  8.4,1.82,9.09,6.39,318,1017.6,15.3,15.2,999,99
1998,8,2,20,305,7.3  8.8,1.91,8.33,6.38,323,1017.4,14.7,15.2,999,99
1998,8,2,21,304,7.4  8.9,1.78,8.33,6.03,318,1017.3,14.4,15.2,999,99
1998,8,2,22,303,8.0  9.4,1.8,8.33,6.07,319,1017,14.5,15.3,999,99
1998,8,2,23,308,8.2  9.8,2.01,8.33,5.99,314,1016.3,14.4,15.3,999,99
1998,8,3,0,311,8.4 10.5,2.03,8.33,5.91,318,1016,14.4,15.3,999,99
1998,8,3,1,311,8.5 10.6,2.04,9.09,5.81,314,1015.7,14.4,15.3,999,99
1998,8,3,2,312,8.9 10.3,2,9.09,5.84,310,1015.4,14.5,15.9,999,99
1998,8,3,3,317,8.7 10.4,2.07,9.09,5.86,312,1015.5,14.5,16,999,99
1998,8,3,4,314,10.0 11.4,2.11,8.33,5.85,314,1014.9,14.3,16,999,99
1998,8,3,5,330,8.5 10.1,2.28,9.09,6.09,316,1015.6,14.1,15.9,999,99
1998,8,3,6,321,8.2  9.6,2.1,8.33,5.94,310,1015.5,14.1,15.7,999,99
1998,8,3,7,327,7.8  9.1,2.05,8.33,5.93,312,1015.1,13.8,15.7,999,99
1998,8,3,8,331,7.0  8.9,2.05,8.33,5.93,315,1015.4,13.7,15.7,999,99
1998,8,3,9,318,7.7  9.3,2.05,8.33,6.02,311,1014.9,13.5,15.7,999,99
1998,8,3,10,325,7.5  8.8,2.02,8.33,6.28,317,1014.8,13.3,15.7,999,99
1998,8,3,11,322,7.6  9.1,2.06,20,6.7,199,1014.3,13.3,15.7,999,99
1998,8,3,12,318,6.9  8.4,2.19,8.33,6.73,314,1014.6,13.3,15.7,999,99
1998,8,3,13,313,6.9  8.4,2.16,7.69,6.8,319,1014.6,13.2,15.7,999,99
1998,8,3,14,318,7.0  8.4,2.14,8.33,6.51,319,1014.4,13.3,15.7,999,99
1998,8,3,15,327,7.4  8.7,1.98,7.69,6.5,319,1014.6,13.3,15.7,999,99
1998,8,3,16,329,7.0  8.8,1.86,8.33,6.19,321,1014.6,13.3,15.6,999,99
1998,8,3,17,329,7.0  8.0,1.99,7.69,6.45,321,1014.7,13.4,15.6,999,99
1998,8,3,18,320,7.8  8.9,2.1,8.33,6.52,320,1014.4,13.4,15.6,999,99
1998,8,3,19,325,7.0  8.4,1.95,20,6.63,186,1014.3,13.6,15.6,999,99
1998,8,3,20,313,6.9  8.5,1.94,9.09,6.35,320,1014.2,13.7,15.6,999,99
1998,8,3,21,315,8.1  9.6,2.12,8.33,6.59,323,1013.4,14.1,15.7,999,99
1998,8,3,22,314,8.7 10.1,1.97,9.09,6.23,316,1012.8,14.2,15.7,999,99
1998,8,3,23,316,8.5 10.2,2.27,8.33,6.61,321,1012.1,14.4,15.7,999,99
1998,8,4,0,308,9.0 10.8,2.21,9.09,6.32,320,1011.5,14.5,15.9,999,99
1998,8,4,1,313,9.3 11.4,2.16,9.09,6.16,317,1011.1,14.9,15.7,999,99
1998,8,4,2,310,9.7 11.7,2.09,20,6.05,184,1011,15,15.7,999,99
1998,8,4,3,311,8.6 10.4,2,16.67,5.94,162,1011.2,15.2,15.6,999,99
1998,8,4,4,315,9.0 10.4,1.98,20,6.35,184,1011,15.2,15.6,999,99
1998,8,4,5,335,4.5  6.3,1.99,20,6.46,205,1012.5,15.3,15.6,999,99
1998,8,4,6,331,4.2  5.3,1.93,20,6.93,179,1012.6,15.3,15.6,999,99
1998,8,4,7,316,4.7  6.3,1.65,16.67,6.67,191,1012.5,15.2,15.6,999,99
1998,8,4,8,303,2.6  3.3,1.94,20,7.76,188,1012.9,15.2,15.6,999,99
1998,8,4,9,298,3.1  3.8,1.72,16.67,7.2,183,1012.6,15.2,15.7,999,99
1998,8,4,10,311,4.0  5.1,1.89,16.67,7.56,195,1012.4,15.2,15.7,999,99
1998,8,4,11,347,4.4  5.2,1.83,16.67,7.15,192,1011.6,14.9,15.7,999,99
1998,8,4,12,77,2.9  3.6,1.8,16.67,7.5,199,1011.8,15,15.7,999,99
1998,8,4,13,76,.9  1.3,1.82,16.67,7.52,194,1011.9,14.9,15.7,999,99
1998,8,4,14,21,3.0  3.7,1.95,16.67,7.75,193,1012.6,14.5,15.7,999,99
1998,8,4,15,32,1.4  2.4,1.88,14.29,7.24,162,1013.1,14.1,15.7,999,99
1998,8,4,16,59,.6  1.3,2.03,16.67,7.98,183,1013.6,15.2,15.7,999,99
1998,8,4,17,319,.7  1.2,1.93,16.67,8.02,193,1013.6,15.7,16,999,99
1998,8,4,18,339,1.0  1.8,2.04,16.67,8.22,187,1014,15.9,16.5,999,99
1998,8,4,19,310,2.7  3.6,1.88,16.67,7.85,188,1013.9,16,16.8,999,99
1998,8,4,20,312,4.3  5.1,1.89,16.67,8.02,199,1013.6,16,16.7,999,99
1998,8,4,21,322,5.2  6.3,1.97,16.67,8.06,180,1013.3,16,16.5,999,99
1998,8,4,22,310,5.0  5.9,1.98,16.67,8.1,177,1013.4,15.4,16.5,999,99
1998,8,4,23,305,4.6  5.6,1.96,16.67,7.89,197,1013.4,15.1,16.5,999,99
1998,8,5,0,310,3.4  4.2,2.21,16.67,8.5,178,1013.2,15.2,16.5,999,99
1998,8,5,1,284,3.4  4.2,1.77,16.67,7.37,186,1013.2,15.2,16,999,99
1998,8,5,2,298,2.9  4.2,1.76,12.5,7.38,161,1013.2,14.5,16,999,99
1998,8,5,3,312,2.5  4.2,1.78,16.67,8.24,182,1013.3,14.4,16,999,99
1998,8,5,4,305,2.5  4.2,1.78,16.67,8.27,184,1013.5,14.2,16,999,99
1998,8,5,5,307,2.0  2.7,1.92,16.67,9.07,190,1014.2,14.1,16,999,99
1998,8,5,6,299,1.8  2.3,1.68,16.67,8.38,182,1014.8,14.1,16,999,99
1998,8,5,7,255,1.1  1.9,1.72,16.67,8.56,192,1014.8,14.1,16,999,99
1998,8,5,8,325,1.3  2.2,1.82,16.67,8.43,185,1014.9,14.1,16,999,99
1998,8,5,9,281,2.0  3.1,1.91,16.67,8.47,183,1014.9,14.1,16,999,99
1998,8,5,10,304,1.8  3.0,1.94,16.67,7.94,198,1014.6,14,16,999,99
1998,8,5,11,291,.8  1.7,1.91,16.67,7.63,189,1014.5,13.7,16,999,99
1998,8,5,12,260,1.9  2.8,1.97,16.67,7.61,199,1014.7,13.7,16,999,99
1998,8,5,13,310,1.9  3.1,1.88,16.67,7.7,194,1014.8,13.7,16,999,99
1998,8,5,14,333,.3   .9,1.86,16.67,7.66,186,1015,14.1,16,999,99
1998,8,5,15,3,.2  1.1,2.03,16.67,7.77,191,1015.7,14.1,16,999,99
1998,8,5,16,92,.5   .9,1.83,16.67,8.04,185,1016,14.2,16,999,99
1998,8,5,17,180,.0   .3,1.99,16.67,7.89,192,1016.2,14.5,16,999,99
1998,8,5,18,292,1.9  2.8,2.08,16.67,8.41,183,1016.4,14.4,16,999,99
1998,8,5,19,244,1.4  2.8,2.05,16.67,8.19,182,1016.6,14.6,16.1,999,99
1998,8,5,20,245,2.6  3.7,1.89,16.67,8.3,184,1016.5,14.9,16.4,999,99
1998,8,5,21,257,2.6  3.4,2.04,16.67,8.77,178,1016.4,15.2,16.4,999,99
1998,8,5,22,249,2.3  3.2,2.02,16.67,8.58,175,1016.1,15.2,16.4,999,99
1998,8,5,23,264,3.8  4.7,2.01,16.67,8.08,182,1015.8,15.2,16,999,99
1998,8,6,0,273,3.4  4.3,1.89,16.67,7.78,176,1015.6,14.9,16,999,99
1998,8,6,1,286,3.8  4.9,1.96,10,7.77,218,1015.4,14.5,16.4,999,99
1998,8,6,2,294,3.3  4.5,1.96,16.67,7.91,184,1015,14.4,16,999,99
1998,8,6,3,307,4.2  5.6,1.95,16.67,8.51,180,1015,14.3,16.1,999,99
1998,8,6,4,289,2.8  5.2,1.86,16.67,8.4,172,1015.1,14.2,16,999,99
1998,8,6,5,312,3.1  4.2,1.89,16.67,8.17,177,1015.7,14.1,16,999,99
1998,8,6,6,309,2.2  3.6,1.87,16.67,8.11,173,1015.8,14.1,16,999,99
1998,8,6,7,306,3.7  5.2,2.09,9.09,7.92,315,1015.6,14.2,16,999,99
1998,8,6,8,335,3.2  4.5,1.88,16.67,7.72,177,1015.6,14.3,16,999,99
1998,8,6,9,11,1.9  2.8,2.14,10,7.89,310,1015.2,14.2,16,999,99
1998,8,6,10,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1998,8,6,11,301,2.9  5.3,2.27,16.67,7.74,175,1014.9,14.4,15.9,999,99
1998,8,6,12,328,3.1  4.7,2.21,9.09,7.26,314,1014.8,14.4,15.7,999,99
1998,8,6,13,340,4.0  5.7,2.29,9.09,7.5,315,1014.8,14.4,15.6,999,99
1998,8,6,14,311,4.0  5.4,2.23,9.09,7.46,326,1015.1,14.4,15.6,999,99
1998,8,6,15,315,4.8  6.0,2.16,16.67,7,171,1015.6,14.4,15.6,999,99
1998,8,6,16,325,5.2  7.0,2.29,9.09,7.48,323,1016,14.1,15.3,999,99
1998,8,6,17,321,5.7  7.0,2.16,9.09,7.17,322,1016,14.1,15.2,999,99
1998,8,6,18,318,6.1  8.0,2.3,9.09,7.08,319,1016.1,14.1,15.2,999,99
1998,8,6,19,318,6.7  8.7,2.27,9.09,6.99,319,1016.1,14.5,15.2,999,99
1998,8,6,20,312,7.5  9.9,2.65,16.67,7.44,176,1015.8,14.5,15.2,999,99
1998,8,6,21,315,7.3  9.1,2.42,9.09,6.98,324,1015.6,14.8,15.2,999,99
1998,8,6,22,311,8.8 10.7,2.51,9.09,6.93,325,1015,14.8,15.2,999,99
1998,8,6,23,308,9.9 11.6,2.58,9.09,6.76,325,1014.6,14.8,15.2,999,99
1998,8,7,0,312,9.2 11.4,2.38,9.09,6.38,323,1014.4,14.8,15.2,999,99
