YY,MM,DD,hh,mm,WDIR WSPD GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2008,7,28,7,50,326  5.9  7.3,1.72,7.14,5.76,311,1016.6,13.1,12.4,999,99,99
2008,7,28,8,50,338  4.4  5.1,1.56,7.14,5.59,294,1016.4,13,12.5,999,99,99
2008,7,28,9,50,326  5.5  6.8,1.66,7.14,6.1,298,1016.3,13.1,12.4,999,99,99
2008,7,28,10,50,340  4.8  5.9,1.59,7.14,5.79,297,1016.3,12.7,12.4,999,99,99
2008,7,28,11,50,337  5.8  6.8,1.53,14.81,5.99,164,1016.2,12.6,12.3,999,99,99
2008,7,28,12,50,335  5.0 99.0,99,99,99,999,9999,12.7,999,999,99,99
2008,7,28,13,50,329  5.0  6.7,1.44,10,5.9,290,1016.6,12.6,12.2,999,99,99
2008,7,28,14,50,323  6.1  7.9,1.49,14.81,6.09,181,1016.9,12.7,12.4,999,99,99
2008,7,28,15,50,327  6.1 99.0,99,99,99,999,9999,999,999,999,99,99
2008,7,28,16,50,317  6.3  7.5,1.48,5.88,5.76,298,1017.4,12.6,12.5,999,99,99
2008,7,28,17,50,315  5.5  7.0,1.54,9.09,5.7,294,1018.1,12.7,12.5,999,99,99
2008,7,28,18,50,318  5.8  7.0,1.46,14.81,5.67,188,1018.2,12.9,12.5,999,99,99
2008,7,28,19,50,311  6.0  7.1,1.5,14.81,5.83,187,1018.1,13.1,12.6,999,99,99
2008,7,28,20,50,317  5.8  6.8,99,99,99,999,1017.9,13.1,12.6,999,99,99
2008,7,28,21,50,312  5.9  7.1,1.52,14.81,5.73,177,1018.1,13.1,12.7,999,99,99
2008,7,28,22,50,314  7.2  8.6,1.53,9.09,5.47,296,1017.4,13.2,12.7,999,99,99
2008,7,28,23,50,320  7.7  9.2,1.63,14.81,5.6,193,1016.8,13.3,12.6,999,99,99
2008,7,29,0,50,316  8.8 10.6,99,99,99,999,1016.8,13.3,12.6,999,99,99
2008,7,29,1,50,315 10.2 12.2,99,99,99,999,1016.5,13.3,12.6,999,99,99
2008,7,29,2,50,324  9.5 11.7,99,99,99,999,1016.5,13.3,12.7,999,99,99
2008,7,29,3,50,328  9.1 11.3,1.66,14.81,5.38,146,1016.6,13.3,12.6,999,99,99
2008,7,29,4,50,327  7.8  9.4,99,99,99,999,1017.2,13.1,12.6,999,99,99
2008,7,29,5,50,329  8.0  9.8,1.62,13.79,5.41,159,1017.5,12.9,12.7,999,99,99
2008,7,29,6,50,331  8.7  9.8,1.51,14.81,5.52,167,1017.1,12.8,12.7,999,99,99
2008,7,29,7,50,329  7.4  9.4,1.61,9.09,5.6,291,1017,12.7,12.6,999,99,99
2008,7,29,8,50,335  5.4  7.0,1.44,14.81,5.46,163,1017.2,13.1,12.7,999,99,99
2008,7,29,9,50,340  3.7  4.6,1.44,7.14,5.73,299,1017.3,13.1,12.7,999,99,99
2008,7,29,10,50,325  5.3  6.8,1.46,13.79,6.07,184,1016.9,13.3,12.7,999,99,99
2008,7,29,11,50,331  6.9  8.2,99,99,99,999,1017,13.4,12.6,999,99,99
2008,7,29,12,50,333  6.2  7.4,99,99,99,999,1017.1,13.3,12.6,999,99,99
2008,7,29,13,50,329  5.1  6.3,99,99,99,999,1017.6,13.3,12.6,999,99,99
2008,7,29,14,50,341  5.7  7.1,1.38,13.79,5.96,164,1017.9,13.3,12.6,999,99,99
2008,7,29,15,50,337  4.1  4.9,99,99,99,999,1018.5,13.1,12.6,999,99,99
2008,7,29,16,50,323  4.3  6.2,1.34,13.79,6.06,163,1018.6,13.4,12.6,999,99,99
2008,7,29,17,50,339  4.8  5.6,1.39,13.79,6.23,166,1018.8,13.1,12.7,999,99,99
2008,7,29,18,50,328  4.5  5.2,99,99,99,999,1018.9,13.1,12.9,999,99,99
2008,7,29,19,50,316  3.6  4.3,99,99,99,999,1018.8,13.1,12.9,999,99,99
2008,7,29,20,50,308  4.9  5.7,1.34,13.79,6.1,162,1018.6,13.5,13.1,999,99,99
2008,7,29,21,50,311  6.6  7.7,1.28,13.79,5.64,171,1018.3,13.7,13,999,99,99
2008,7,29,22,50,317  6.6  7.9,1.32,13.79,5.62,171,1018.1,13.9,13.1,999,99,99
2008,7,29,23,50,320  7.3  8.4,99,99,99,999,1017.6,14.1,13.1,999,99,99
2008,7,30,0,50,319  9.3 10.8,99,99,99,999,1016.9,13.9,13.1,999,99,99
2008,7,30,1,50,323  9.4 12.0,1.3,13.79,4.75,166,1016.7,13.4,13.1,999,99,99
2008,7,30,2,50,324  9.7 11.3,1.39,13.79,4.78,173,1016.7,13.3,13.1,999,99,99
2008,7,30,3,50,332  9.6 11.9,99,99,99,999,1016.7,12.9,13,999,99,99
2008,7,30,4,50,332  8.3 10.2,99,99,99,999,1017.4,13.1,13,999,99,99
2008,7,30,5,50,337  8.1  9.5,99,99,99,999,1017.7,12.9,12.9,999,99,99
2008,7,30,6,50,340  6.9  8.4,1.32,9.09,5.3,291,1017.5,12.7,12.8,999,99,99
2008,7,30,7,50,334  5.2  6.3,1.33,13.79,5.62,170,1017.4,12.7,12.7,999,99,99
2008,7,30,8,50,322  4.6  5.3,99,99,99,999,1017,12.9,12.7,999,99,99
2008,7,30,9,50,320  5.7  7.2,99,99,99,999,1016.7,13.2,12.7,999,99,99
2008,7,30,10,50,324  7.1  8.5,99,99,99,999,1016.2,13.5,12.8,999,99,99
2008,7,30,11,50,320  4.1  4.8,99,99,99,999,1016.2,13.6,12.8,999,99,99
2008,7,30,12,50,324  5.3  6.9,1.23,13.79,5.8,180,1015.9,13.6,12.8,999,99,99
2008,7,30,13,50,329  5.5  6.4,1.19,9.09,5.52,287,1016.2,13.4,12.9,999,99,99
2008,7,30,14,50,329  5.4  6.5,1.24,17.39,6.33,164,1016.1,13.6,13.2,999,99,99
2008,7,30,15,50,326  6.8  8.2,99,99,99,999,1016.3,13.7,13.5,999,99,99
2008,7,30,17,50,324  7.7  9.2,1.28,17.39,5.82,187,1016.3,13.6,13.5,999,99,99
2008,7,30,18,50,326  7.2  8.3,1.37,17.39,5.41,186,1016.4,13.3,13.4,999,99,99
2008,7,30,19,50,325  8.2  9.7,99,99,99,999,1015.8,13.2,13.3,999,99,99
2008,7,30,20,50,321  7.8  9.8,1.66,10.81,5.62,295,1015.6,13.5,13.3,999,99,99
2008,7,30,21,50,314  8.7 10.4,99,99,99,999,1015.2,13.6,13.3,999,99,99
2008,7,30,22,50,313  9.1 11.0,1.84,11.43,5.82,306,1014.7,13.6,13.3,999,99,99
2008,7,30,23,50,315  8.9 99.0,99,99,99,999,9999,13.4,999,999,99,99
2008,7,31,0,50,319  9.7 11.8,99,99,99,999,1013.7,13.3,13.1,999,99,99
2008,7,31,1,50,318  9.3 11.1,99,99,99,999,1013.5,13.1,13.1,999,99,99
2008,7,31,2,50,322  8.9 10.7,99,99,99,999,1013.6,13.1,13.1,999,99,99
2008,7,31,3,50,331  8.6 10.5,1.94,10.81,5.98,307,1013.6,13.4,13.2,999,99,99
2008,7,31,4,50,325  4.8  6.1,2.03,11.43,6.63,303,1014.3,13,13.4,999,99,99
2008,7,31,5,50,313  5.4  6.4,1.95,11.43,6.73,296,1014.3,13.1,13.5,999,99,99
2008,7,31,6,50,314  5.1  6.3,99,99,99,999,1014.3,13.3,13.4,999,99,99
2008,7,31,7,50,318  4.3  5.5,2.08,10.81,7.4,301,1014.5,13.2,13.3,999,99,99
2008,7,31,8,50,303  4.2  5.2,2.19,10.81,7.56,294,1014.3,13.2,13.4,999,99,99
2008,7,31,9,50,305  4.9  6.0,2.06,10.81,7.35,312,1014.1,13.3,13.4,999,99,99
2008,7,31,10,50,309  5.2  6.1,2.22,10,7.28,299,1014,13.4,13.5,999,99,99
2008,7,31,11,50,311  5.3  6.4,2.08,16,7.19,176,1013.8,13.4,13.6,999,99,99
2008,7,31,12,50,315  5.8  6.9,2.18,16,7.36,177,1013.8,13.5,13.6,999,99,99
2008,7,31,13,50,320  6.0  7.5,2.17,10.81,7.1,297,1014,13.5,13.7,999,99,99
2008,7,31,14,50,317  6.0  7.3,2.06,16,7.12,175,1014.1,13.4,13.8,999,99,99
2008,7,31,15,50,317  5.8  7.0,99,99,99,999,1014.5,13.6,13.8,999,99,99
2008,7,31,16,50,321  5.7  6.9,2.1,10.81,7.07,298,1014.6,13.6,13.9,999,99,99
2008,7,31,17,50,322  6.7  8.3,99,99,99,999,1014.6,13.6,13.9,999,99,99
2008,7,31,18,50,317  7.0  8.7,99,99,99,999,1014.9,13.7,14,999,99,99
2008,7,31,19,50,319  7.9  9.5,99,99,99,999,1014.6,13.7,14,999,99,99
2008,7,31,20,50,313  8.6 10.0,2.16,16,6.78,158,1014.4,13.8,14,999,99,99
2008,7,31,21,50,309  9.2 99.0,99,99,99,999,9999,999,999,999,99,99
2008,7,31,22,50,309  8.8 10.6,2.22,14.81,6.65,171,1014.1,14,13.9,999,99,99
2008,7,31,23,50,311  9.8 12.0,99,99,99,999,1013.7,14,13.8,999,99,99
2008,8,1,1,50,320  9.8 11.6,2.04,14.81,6.15,164,1013,14,13.6,999,99,99
2008,8,1,2,50,321  9.0 11.1,99,99,99,999,1013,13.8,13.3,999,99,99
2008,8,1,3,50,322  8.7 10.4,99,99,99,999,1013.2,13.7,13.1,999,99,99
2008,8,1,4,50,326  7.7  9.0,2.03,14.81,6.24,159,1014.1,13.6,13,999,99,99
2008,8,1,5,50,326  7.5  8.7,1.92,14.81,6.23,149,1014,13.5,12.9,999,99,99
2008,8,1,6,50,326  6.5  7.9,2.07,14.81,6.7,163,1014.1,13.4,12.8,999,99,99
2008,8,1,8,50,329  6.3  7.4,99,99,99,999,1013.9,13.3,12.8,999,99,99
2008,8,1,9,50,331  8.2 10.2,99,99,99,999,1013.7,13.6,13.1,999,99,99
2008,8,1,10,50,332  9.5 11.0,1.78,14.81,5.98,183,1013.6,13.6,13.2,999,99,99
2008,8,1,11,50,334  9.9 12.7,1.84,14.81,5.88,171,1013.4,13.6,13.4,999,99,99
2008,8,1,12,50,341  7.8  9.1,1.77,17.39,5.68,253,1013.7,13.5,13.5,999,99,99
2008,8,1,13,50,335  6.3  7.8,99,99,99,999,1014.3,13.4,13.6,999,99,99
2008,8,1,14,50,336  9.1 11.4,99,99,99,999,1014.3,13.8,13.5,999,99,99
2008,8,1,15,50,337  8.5 10.3,99,99,99,999,1014.8,13.5,13.4,999,99,99
2008,8,1,16,50,341  7.8  9.2,1.78,9.09,5.78,306,1015,12.9,13.2,999,99,99
2008,8,1,17,50,323  8.0  9.4,1.65,14.81,5.84,171,1014.8,13,12.9,999,99,99
2008,8,1,18,50,327  7.6  9.2,99,99,99,999,1015.1,13.2,13.1,999,99,99
2008,8,1,19,50,324  7.5  9.2,1.72,14.81,6.09,169,1014.6,13.3,13.2,999,99,99
2008,8,1,20,50,321  8.4 10.4,1.8,14.81,5.99,171,1014.4,13.4,13.3,999,99,99
2008,8,1,21,50,319 10.1 11.5,1.68,14.81,5.65,168,1013.8,13.6,13.3,999,99,99
2008,8,1,22,50,313  9.7 11.8,1.72,14.81,5.56,148,1013.4,13.5,13.3,999,99,99
2008,8,1,23,50,320 10.5 12.6,99,99,99,999,1013.3,13.7,13.4,999,99,99
2008,8,2,0,50,317  9.1 10.5,99,99,99,999,1012.9,13.4,13.6,999,99,99
2008,8,2,1,50,323 11.0 99.0,99,99,99,999,9999,999,999,999,99,99
2008,8,2,2,50,324 10.1 11.8,99,99,99,999,1012.7,13.6,13.6,999,99,99
2008,8,2,3,50,330  9.3 99.0,99,99,99,999,1012.9,13.5,999,999,99,99
2008,8,2,4,50,329  9.0 12.4,1.58,14.81,5.12,163,1013.3,13.4,13.4,999,99,99
2008,8,2,5,50,328  8.4 10.6,99,99,99,999,1013.4,13.4,13.2,999,99,99
2008,8,2,6,50,329  7.6  9.3,1.52,13.79,5.16,181,1013.2,13.3,13.2,999,99,99
2008,8,2,7,50,326  8.0  9.5,99,99,99,999,1012.9,13.3,13,999,99,99
2008,8,2,8,50,329  8.0  9.8,1.69,7.14,5.42,303,1012.6,13.3,12.9,999,99,99
2008,8,2,9,50,328  7.6  9.6,99,99,99,999,1012.5,13.1,13,999,99,99
2008,8,2,10,50,330  8.1 10.4,1.86,6.67,5.59,311,1012.6,12.9,12.9,999,99,99
2008,8,2,12,50,328  7.3 99.0,99,99,99,999,1012.5,12.6,999,999,99,99
2008,8,2,13,50,330  8.5 10.3,99,99,99,999,1012.6,12.4,12.7,999,99,99
2008,8,2,14,50,329  8.9 10.3,1.74,7.14,5.31,305,1012.6,12.5,12.9,999,99,99
2008,8,2,15,50,331  7.9  9.6,1.75,6.67,5.3,307,1013,12.5,999,999,99,99
2008,8,2,16,50,333  7.9  9.4,1.68,6.67,5.32,306,1013.2,12.6,13.1,999,99,99
2008,8,2,17,50,324  8.8 10.6,99,99,99,999,1013.2,12.5,13,999,99,99
2008,8,2,18,50,314  8.7 10.3,99,99,99,999,1013.3,13.1,13,999,99,99
2008,8,2,19,50,317  7.4  8.8,1.79,7.14,5.49,304,1013.3,13.3,12.6,999,99,99
2008,8,2,20,50,321  9.5 11.2,99,99,99,999,1013.1,13.9,12.7,999,99,99
2008,8,2,21,50,325 10.1 11.9,1.87,7.69,5.28,307,1012.8,14.3,12.7,999,99,99
2008,8,2,22,50,326 10.1 11.7,99,99,99,999,1012.6,14.2,12.8,999,99,99
2008,8,2,23,50,327 10.4 12.2,99,99,99,999,1012.5,13.9,12.8,999,99,99
2008,8,3,0,50,325 10.5 12.8,2.14,7.14,5.31,304,1012.4,13.8,12.8,999,99,99
2008,8,3,1,50,326 11.0 13.2,99,99,99,999,1012.2,13.7,12.8,999,99,99
2008,8,3,2,50,322 11.3 13.4,99,99,99,999,1012.1,13.6,12.7,999,99,99
2008,8,3,3,50,322 10.5 12.9,2.11,6.67,5.24,312,1012.2,13.5,12.7,999,99,99
2008,8,3,4,50,319 10.0 11.9,99,99,99,999,1012.6,13.5,12.7,999,99,99
2008,8,3,5,50,321  9.5 11.2,99,99,99,999,1012.9,13.4,12.6,999,99,99
2008,8,3,6,50,325  8.6 11.2,99,99,99,999,1013,13.3,12.7,999,99,99
2008,8,3,7,50,328  7.6  8.8,99,99,99,999,1013,13.1,12.7,999,99,99
2008,8,3,8,50,326  7.4  9.1,2.01,7.14,5.77,306,1013,13.2,12.7,999,99,99
2008,8,3,9,50,323  9.8 12.2,1.92,7.14,5.56,299,1012.4,13.4,12.8,999,99,99
2008,8,3,10,50,326  8.6 10.8,99,99,99,999,1012.8,13.3,12.9,999,99,99
2008,8,3,11,50,324  9.4 11.8,99,99,99,999,1012.8,13.3,12.9,999,99,99
2008,8,3,12,50,323  8.6 10.2,1.99,7.69,5.65,309,1013.1,13.2,12.9,999,99,99
2008,8,3,13,50,324  8.3 10.6,99,99,99,999,1013.5,13.1,12.9,999,99,99
2008,8,3,14,50,323  8.0  9.9,1.99,7.69,5.56,293,1013.7,13,12.9,999,99,99
2008,8,3,15,50,323  9.2 10.7,2.04,7.14,5.57,306,1013.6,13.1,12.9,999,99,99
2008,8,3,16,50,325  9.0 10.5,99,99,99,999,1013.8,13.1,12.9,999,99,99
2008,8,3,17,50,323  8.2  9.5,2.16,8.33,5.76,307,1013.9,13.1,12.9,999,99,99
2008,8,3,18,50,316  8.9 11.2,99,99,99,999,1013.8,13.2,12.9,999,99,99
2008,8,3,19,50,319  9.9 12.2,2.12,7.69,5.71,305,1013.6,13.1,13,999,99,99
2008,8,3,20,50,319 10.4 12.7,99,99,99,999,1013.2,13.1,13,999,99,99
2008,8,3,21,50,320 10.3 12.7,99,99,99,999,1013.1,13.2,13,999,99,99
2008,8,3,22,50,319 10.1 13.3,99,99,99,999,1013,13.2,13,999,99,99
2008,8,3,23,50,319 11.6 14.8,2.26,9.09,5.58,310,1012.6,13.2,13,999,99,99
2008,8,4,0,50,319 11.9 14.1,99,99,99,999,1012.3,13,12.9,999,99,99
2008,8,4,1,50,322 10.7 12.9,99,99,99,999,1012.2,12.8,12.9,999,99,99
2008,8,4,2,50,319 10.1 12.3,2.13,7.69,5.26,306,1012.3,12.8,12.9,999,99,99
2008,8,4,3,50,323 10.2 12.6,99,99,99,999,1012.6,12.8,12.9,999,99,99
2008,8,4,4,50,325  9.3 10.9,99,99,99,999,1013.2,13,12.9,999,99,99
2008,8,4,5,50,329  9.2 10.6,2,7.69,5.53,309,1013.2,12.8,12.9,999,99,99
2008,8,4,6,50,324  7.7  9.5,99,99,99,999,1013.5,12.6,12.9,999,99,99
2008,8,4,7,50,326  8.6 10.0,1.71,8.33,5.43,311,1013.5,12.4,12.9,999,99,99
2008,8,4,8,50,325  7.9  9.8,99,99,99,999,1013.4,12.4,12.8,999,99,99
2008,8,4,9,50,327  7.7  9.2,99,99,99,999,1013.2,12.3,12.8,999,99,99
2008,8,4,11,50,326  6.0  7.3,2.09,8.33,6.21,313,1013.8,12.5,12.6,999,99,99
2008,8,4,12,50,331  6.4  8.0,2,8.33,6,315,1013.8,12.4,12.6,999,99,99
2008,8,4,13,50,329  7.0 99.0,99,99,99,999,1013.9,12.3,999,999,99,99
2008,8,4,14,50,331  5.9  7.6,1.86,9.09,5.99,314,1014.5,12.2,12.5,999,99,99
2008,8,4,15,50,333  6.7  7.9,1.77,9.09,5.83,311,1014.6,12.1,12.5,999,99,99
2008,8,4,16,50,330  6.1  7.6,1.71,8.33,5.67,312,1014.8,12.1,12.6,999,99,99
2008,8,4,17,50,330  6.2  7.4,1.75,8.33,5.92,311,1015.1,12.2,12.6,999,99,99
2008,8,4,18,50,327  5.4  6.2,99,99,99,999,1015.4,12.4,12.7,999,99,99
2008,8,4,19,50,320  6.5  7.5,1.62,8.33,5.9,317,1015,12.6,12.8,999,99,99
2008,8,4,20,50,315  5.4  6.7,1.65,8.33,6.1,315,1015.1,12.8,12.9,999,99,99
2008,8,4,21,50,317  7.2  8.9,99,99,99,999,1014.6,13,12.9,999,99,99
2008,8,4,22,50,316  7.8  9.5,1.67,8.33,5.94,310,1014.3,13.2,12.9,999,99,99
2008,8,4,23,50,318  8.9 10.6,99,99,99,999,1013.8,13.1,12.8,999,99,99
2008,8,5,0,50,317  7.2  8.7,99,99,99,999,1014,12.7,12.7,999,99,99
2008,8,5,1,50,315  7.8  9.8,99,99,99,999,1013.7,12.5,12.7,999,99,99
2008,8,5,2,50,320  7.6  9.3,99,99,99,999,1014,12.4,12.7,999,99,99
2008,8,5,3,50,319  8.3  9.5,99,99,99,999,1014.3,12,12.8,999,99,99
2008,8,5,4,50,315  8.1  9.7,1.63,8.33,5.23,311,1014.5,11.8,12.8,999,99,99
2008,8,5,5,50,324  7.8  9.4,99,99,99,999,1014.8,11.6,12.8,999,99,99
2008,8,5,6,50,328  7.5  9.1,99,99,99,999,1014.7,11.7,12.7,999,99,99
2008,8,5,7,50,333  7.0  8.2,99,99,99,999,1014.9,11.9,12.6,999,99,99
2008,8,5,8,50,322  7.2  8.4,1.47,8.33,5.51,312,1014.6,11.8,12.6,999,99,99
2008,8,5,9,50,330  7.3 99.0,99,99,99,999,1014.7,11.8,12.5,999,99,99
2008,8,5,12,50,335  7.3  9.0,99,99,99,999,1015,12.2,12.4,999,99,99
2008,8,5,13,50,331  7.1  8.9,99,99,99,999,1015.2,12.4,12.4,999,99,99
2008,8,5,14,50,336  6.7  8.6,1.5,8.33,5.35,299,1015.7,12.4,12.5,999,99,99
2008,8,5,15,50,339  6.3  8.0,99,99,99,999,1016.1,12.4,12.5,999,99,99
2008,8,5,16,50,329  6.2 99.0,99,99,99,999,1016.2,12.5,12.5,999,99,99
2008,8,5,17,50,346  5.8  6.9,1.42,7.14,5.53,300,1016.3,12.4,12.5,999,99,99
2008,8,5,18,50,326  6.0  7.2,99,99,99,999,1016.1,12.8,12.7,999,99,99
2008,8,5,19,50,321  5.9  7.1,99,99,99,999,1016,12.9,12.7,999,99,99
2008,8,5,20,50,315  6.3  8.1,99,99,99,999,1015.8,13.1,12.7,999,99,99
2008,8,5,21,50,313  7.1  8.3,1.21,9.09,5.39,312,1015.6,13,12.8,999,99,99
2008,8,5,22,50,309  7.9  9.6,99,99,99,999,1014.9,13.1,12.9,999,99,99
2008,8,5,23,50,314  7.8  9.8,1.31,8.33,5.08,304,1014.5,13.3,12.9,999,99,99
2008,8,6,0,50,317  8.3  9.9,1.36,7.14,4.82,305,1014,13.2,12.8,999,99,99
2008,8,6,1,50,318  8.1  9.6,1.24,8.33,4.64,303,1014,13.3,12.7,999,99,99
2008,8,6,2,50,326  7.6  9.3,99,99,99,999,1014.3,13.2,12.7,999,99,99
2008,8,6,3,50,323  8.1 10.2,99,99,99,999,1014.3,13.2,12.7,999,99,99
2008,8,6,4,50,333  6.7  8.2,1.22,16,4.88,164,1014.9,13.2,12.7,999,99,99
2008,8,6,5,50,337  8.0  9.7,99,99,99,999,1015.2,13.3,12.7,999,99,99
2008,8,6,6,50,327  9.2 99.0,99,99,99,999,9999,13.2,999,999,99,99
2008,8,6,7,50,324  7.4  9.0,1.22,7.69,4.7,308,1015.1,13.1,12.6,999,99,99
2008,8,6,8,50,324  8.9 11.1,99,99,99,999,1014.6,13.1,12.7,999,99,99
2008,8,6,9,50,326  8.5 99.0,99,99,99,999,1014.9,13,12.7,999,99,99
2008,8,6,10,50,325  8.1 10.2,99,99,99,999,1014.9,13.1,12.7,999,99,99
2008,8,6,11,50,329  7.7  9.4,99,99,99,999,1015.1,13.1,13,999,99,99
2008,8,6,12,50,331  7.9 99.0,99,99,99,999,9999,13.1,999,999,99,99
2008,8,6,13,50,332  7.7  9.1,1.17,16,4.64,185,1015.4,13.2,13.1,999,99,99
2008,8,6,14,50,330  7.4  9.6,1.19,16,4.75,182,1015.7,13.2,13.2,999,99,99
2008,8,6,15,50,332  6.8  8.6,99,99,99,999,1016,13.1,13.2,999,99,99
2008,8,6,16,50,325  6.4  8.0,99,99,99,999,1016.2,13.1,13.2,999,99,99
2008,8,6,17,50,323  6.0  7.2,1.12,14.81,4.9,221,1016.4,13.1,13.2,999,99,99
2008,8,6,18,50,321  6.3  7.7,99,99,99,999,1016.6,13.2,13.2,999,99,99
2008,8,6,19,50,314  6.5  8.0,1.05,14.81,4.94,178,1016.4,13.3,13.3,999,99,99
2008,8,6,20,50,309  6.9  8.3,99,99,99,999,1016.2,13.3,13.4,999,99,99
2008,8,6,21,50,320  7.9  9.2,99,99,99,999,1015.8,13.5,13.4,999,99,99
2008,8,6,23,50,314  7.3 99.0,99,99,99,999,1014.9,13.6,999,999,99,99
2008,8,7,0,50,317  7.9 10.1,99,99,99,999,1014.7,13.6,13.5,999,99,99
2008,8,7,1,50,318  7.6  9.5,1.27,14.81,4.82,200,1014.4,13.5,13.5,999,99,99
2008,8,7,2,50,320  8.9 10.4,99,99,99,999,1014.3,13.4,13.5,999,99,99
2008,8,7,3,50,326  8.1  9.9,99,99,99,999,1014.7,13.4,13.6,999,99,99
2008,8,7,4,50,324  8.6 10.2,1.32,14.81,5,178,1014.9,13.2,13.7,999,99,99
2008,8,7,5,50,326  8.2  9.6,99,99,99,999,1015,13.1,13.7,999,99,99
2008,8,7,6,50,322  7.8  9.7,99,99,99,999,1014.8,12.9,13.6,999,99,99
2008,8,7,7,50,319  7.3 99.0,99,99,99,999,9999,13,999,999,99,99
2008,8,7,8,50,323  7.2  8.6,99,99,99,999,1014.3,12.9,13.7,999,99,99
2008,8,7,9,50,324  7.5  9.1,1.15,13.79,4.9,170,1014.1,12.9,13.6,999,99,99
2008,8,7,10,50,319  6.4  8.2,1.15,13.79,5.09,178,1014.2,13.1,13.6,999,99,99
2008,8,7,11,50,319  5.8  7.2,99,99,99,999,1014.4,13.2,13.7,999,99,99
2008,8,7,12,50,319  6.0  7.4,1.14,13.79,5.32,165,1014.4,13.3,13.7,999,99,99
2008,8,7,13,50,322  6.2  7.5,1.19,13.79,5.47,195,1014.6,13.2,13.7,999,99,99
2008,8,7,14,50,325  5.4  6.7,99,99,99,999,1014.9,13.3,13.7,999,99,99
2008,8,7,15,50,322  5.2  6.1,99,99,99,999,1015.2,13.3,13.7,999,99,99
2008,8,7,16,50,326  5.5  7.5,1.21,13.79,5.76,200,1015.2,13.4,13.7,999,99,99
2008,8,7,17,50,314  5.0  5.8,99,99,99,999,1015.3,13.4,13.7,999,99,99
2008,8,7,18,50,312  5.2  6.0,99,99,99,999,1015.4,13.6,13.8,999,99,99
2008,8,7,19,50,312  4.9  6.2,1.13,12.12,5.39,176,1015.1,13.7,13.9,999,99,99
2008,8,7,20,50,302  5.3  6.6,99,99,99,999,1014.8,13.7,14,999,99,99
2008,8,7,21,50,307  5.6  6.6,99,99,99,999,1014.4,13.8,14.1,999,99,99
2008,8,7,22,50,303  5.8  6.7,1.18,13.79,5.93,183,1014,13.8,14,999,99,99
2008,8,7,23,50,301  5.6  6.8,1.12,13.79,5.65,174,1013.7,13.8,13.9,999,99,99
2008,8,8,0,50,301  6.0  8.1,1.15,12.9,5.83,202,1013.5,13.8,13.9,999,99,99
2008,8,8,1,50,305  5.8  7.2,1.13,13.79,5.5,210,1013.3,13.7,14.1,999,99,99
2008,8,8,2,50,313  6.2  7.3,1.21,12.9,5.42,180,1013.3,13.7,13.9,999,99,99
2008,8,8,3,50,314  6.3  7.4,99,99,99,999,1013.4,13.7,13.9,999,99,99
2008,8,8,4,50,324  5.5 99.0,99,99,99,999,9999,13.8,999,999,99,99
2008,8,8,5,50,317  5.7  6.8,99,99,99,999,1014,13.7,13.9,999,99,99
2008,8,8,6,50,323  5.9  6.9,99,99,99,999,1013.9,13.5,13.8,999,99,99
2008,8,8,7,50,327  5.4  6.3,99,99,99,999,1013.9,13.4,13.6,999,99,99
2008,8,8,8,50,325  5.8 99.0,99,99,99,999,1013.7,13.4,999,999,99,99
2008,8,8,9,50,319  4.8  5.5,99,99,99,999,1013.9,13.3,13,999,99,99
2008,8,8,10,50,335  4.2  5.2,1.15,12.12,6.09,186,1013.7,13.1,12.9,999,99,99
2008,8,8,11,50,342  3.3  4.3,99,99,99,999,1013.9,12.9,12.7,999,99,99
2008,8,8,12,50,340  3.7  4.5,1.19,12.12,6.43,178,1014,12.8,12.5,999,99,99
2008,8,8,13,50,337  2.4  3.0,1.07,13.79,6.12,178,1014.4,12.7,12.6,999,99,99
2008,8,8,14,50,337  2.5  3.2,1.05,17.39,6.06,185,1014.8,12.7,12.6,999,99,99
2008,8,8,15,50,334  2.0  3.0,1.08,12.9,6.15,195,1015.2,12.8,12.7,999,99,99
2008,8,8,16,50,348  1.9  2.2,1,12.9,6.15,195,1015.6,13,12.7,999,99,99
2008,8,8,17,50,323  2.5  3.3,99,99,99,999,1015.7,13.1,12.8,999,99,99
2008,8,8,18,50,327  3.6 99.0,99,99,99,999,9999,999,999,999,99,99
2008,8,8,19,50,309  3.5  4.1,0.96,17.39,6.25,186,1015.9,13.5,12.9,999,99,99
2008,8,8,20,50,311  4.5  5.3,99,99,99,999,1015.6,13.5,13.1,999,99,99
2008,8,8,21,50,306  4.5  5.5,1,17.39,6.3,191,1015.5,13.4,13.2,999,99,99
2008,8,8,22,50,302  4.8  5.6,0.94,17.39,6.12,156,1015.1,13.4,13.4,999,99,99
2008,8,8,23,50,307  4.8  5.6,0.96,12.12,6.31,172,1014.7,13.4,12.9,999,99,99
2008,8,9,0,50,305  5.6  6.8,0.92,17.39,5.47,174,1014.6,13.3,12.9,999,99,99
2008,8,9,2,50,324  6.2  7.6,99,99,99,999,1014.2,13.1,12.6,999,99,99
2008,8,9,3,50,324  6.7  8.5,99,99,99,999,1014.7,12.9,12.5,999,99,99
2008,8,9,4,50,323  7.0  9.1,1.13,16,4.9,189,1015.2,13.1,12.8,999,99,99
