YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2002,6,22,22,300,8.5 10.5,1.34,7.14,5.06,307,9999,12.6,11.8,999,99,99
2002,6,22,23,300,9.5 11.1,1.36,7.14,4.83,309,9999,12.6,11.7,999,99,99
2002,6,23,0,305,9.5 11.6,1.43,7.14,4.81,315,9999,12.6,11.7,999,99,99
2002,6,23,1,305,10.9 12.5,1.52,7.14,4.64,320,9999,12.6,11.9,999,99,99
2002,6,23,2,305,11.5 13.8,1.46,4.76,4.51,313,9999,12.6,12,999,99,99
2002,6,23,3,305,11.5 14.0,1.54,4.76,4.55,321,9999,12.5,12,999,99,99
2002,6,23,4,311,11.9 13.3,1.57,4.55,4.42,322,9999,12.3,11.9,999,99,99
2002,6,23,5,315,9.6 12.2,1.52,5,4.54,317,9999,12.3,11.8,999,99,99
2002,6,23,6,316,10.0 12.2,1.49,4.76,4.52,322,9999,12.3,11.8,999,99,99
2002,6,23,7,309,7.9 10.0,1.41,6.67,4.56,311,9999,12.2,11.8,999,99,99
2002,6,23,8,312,10.2 11.9,1.42,5.88,4.6,310,9999,12.2,11.7,999,99,99
2002,6,23,9,318,9.6 12.0,1.44,6.67,4.63,313,9999,12.2,11.7,999,99,99
2002,6,23,10,311,9.8 12.0,1.53,7.14,4.77,311,9999,12.1,11.8,999,99,99
2002,6,23,11,316,11.2 12.9,1.71,7.14,5.06,318,9999,11.8,11.9,999,99,99
2002,6,23,12,316,10.1 12.7,1.75,7.14,5.12,313,9999,11.8,11.9,999,99,99
2002,6,23,13,314,9.1 10.8,1.69,7.14,4.89,322,9999,11.5,11.9,999,99,99
2002,6,23,14,316,8.7 10.4,1.62,7.14,4.91,323,9999,11.5,11.9,999,99,99
2002,6,23,15,316,9.6 11.1,1.58,6.67,5.02,321,9999,11.4,12,999,99,99
2002,6,23,16,310,8.3  9.7,1.57,7.14,5.05,319,9999,11.5,12.1,999,99,99
2002,6,23,17,312,7.5  8.7,1.45,6.25,4.87,328,9999,11.8,12.1,999,99,99
2002,6,23,18,308,6.5  7.6,1.38,6.67,4.92,322,9999,12.1,12,999,99,99
2002,6,23,19,307,6.9  7.9,1.27,6.67,5.03,320,9999,12.6,12,999,99,99
2002,6,23,20,311,8.8 10.4,1.32,6.67,5.16,328,9999,12.7,12.1,999,99,99
2002,6,23,21,310,8.0  9.4,1.27,6.25,4.7,327,9999,12.6,12.2,999,99,99
2002,6,23,22,315,7.7  8.9,1.25,6.25,4.61,326,9999,12.6,12.4,999,99,99
2002,6,23,23,311,8.3 10.1,1.22,6.25,4.48,324,9999,12.7,12.5,999,99,99
2002,6,24,0,315,10.2 13.1,1.29,14.29,4.51,296,9999,12.8,12.5,999,99,99
2002,6,24,1,313,10.3 12.4,1.35,14.29,4.62,315,9999,12.5,12.5,999,99,99
2002,6,24,2,313,9.7 11.8,1.46,14.29,4.67,312,9999,12.3,12.5,999,99,99
2002,6,24,3,313,10.1 12.3,1.45,14.29,4.56,300,9999,12.2,12.6,999,99,99
2002,6,24,4,311,10.9 13.1,1.52,14.29,4.64,303,9999,12.1,12.5,999,99,99
2002,6,24,5,308,11.3 13.4,1.54,14.29,4.82,307,9999,12.1,12.5,999,99,99
2002,6,24,6,316,10.9 14.0,1.81,14.29,4.83,300,9999,12.2,12.5,999,99,99
2002,6,24,7,319,9.9 11.8,1.78,12.5,5.2,306,9999,12.3,12.5,999,99,99
2002,6,24,8,314,10.0 11.9,1.61,14.29,4.86,302,9999,12.4,12.5,999,99,99
2002,6,24,9,319,8.3  9.6,1.8,12.5,5.43,313,9999,12.4,12.4,999,99,99
2002,6,24,10,320,9.0 10.4,1.7,12.5,5.52,304,9999,12.1,12.4,999,99,99
2002,6,24,11,314,8.1 10.3,1.87,12.5,6.08,311,9999,12.1,12.3,999,99,99
2002,6,24,12,313,7.7  9.6,1.84,12.5,6.15,308,9999,12,12.3,999,99,99
2002,6,24,13,305,7.7  8.9,1.78,12.5,6.22,312,9999,11.9,12.2,999,99,99
2002,6,24,14,320,7.3  9.1,1.86,12.5,6.09,307,9999,11.8,12.2,999,99,99
2002,6,24,15,316,6.4  7.8,1.81,12.5,6.05,305,9999,11.8,12.3,999,99,99
2002,6,24,16,308,7.3  8.7,1.8,12.5,6.04,307,9999,11.5,12.3,999,99,99
2002,6,24,17,305,7.6  9.4,2.01,12.5,6.35,308,9999,11.4,12.5,999,99,99
2002,6,24,18,308,7.4  9.5,1.91,12.5,5.91,306,9999,11.7,12.5,999,99,99
2002,6,24,19,303,8.0  9.9,2.12,11.11,6.5,309,9999,12,12.5,999,99,99
2002,6,24,20,301,8.3  9.9,2.15,12.5,6.31,298,9999,12.1,12.5,999,99,99
2002,6,24,21,296,9.0 10.6,2.01,12.5,6.26,302,9999,12.2,12.5,999,99,99
2002,6,24,22,301,10.2 11.8,2.09,12.5,5.99,306,9999,12.2,12.6,999,99,99
2002,6,24,23,303,10.0 12.2,2.05,12.5,5.72,297,9999,12.2,12.6,999,99,99
2002,6,25,0,303,10.1 12.2,2.07,11.11,5.58,315,9999,12.2,12.6,999,99,99
2002,6,25,1,305,9.2 10.8,2.05,8.33,5.5,322,9999,12.1,12.6,999,99,99
2002,6,25,2,311,8.7 10.3,2.09,11.11,5.84,304,9999,12,12.5,999,99,99
2002,6,25,3,298,8.1  9.7,1.93,12.5,5.81,303,9999,11.8,12.6,999,99,99
2002,6,25,4,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,99
2002,6,25,5,320,7.3  9.1,1.91,11.11,6.14,312,9999,11.2,12.7,999,99,99
2002,6,25,6,322,7.2  9.0,1.87,11.11,6.22,313,9999,11.2,12.7,999,99,99
2002,6,25,7,310,6.7  7.8,1.87,11.11,6.43,316,9999,11.1,12.7,999,99,99
2002,6,25,8,315,6.7  8.9,1.94,11.11,6.56,304,9999,11.1,12.7,999,99,99
2002,6,25,9,314,5.9  7.9,2.17,10,6.71,311,9999,11.4,12.6,999,99,99
2002,6,25,10,305,5.6  6.9,1.99,10,6.67,309,9999,11.8,12.6,999,99,99
2002,6,25,11,323,4.9  6.6,1.93,11.11,6.7,310,9999,11.7,12.6,999,99,99
2002,6,25,12,315,4.8  6.1,1.77,10,6.59,313,9999,11.4,12.6,999,99,99
2002,6,25,13,329,4.0  5.2,1.81,11.11,6.81,306,9999,11.4,12.5,999,99,99
2002,6,25,14,320,4.6  6.1,1.72,11.11,6.66,301,9999,11.4,12.6,999,99,99
2002,6,25,15,307,4.9  6.5,1.8,10,6.72,310,9999,11.8,12.6,999,99,99
2002,6,25,16,304,4.8  5.6,1.71,10,6.5,306,9999,11.9,12.6,999,99,99
2002,6,25,17,316,4.8  5.9,1.67,10,6.31,304,9999,11.8,12.6,999,99,99
2002,6,25,18,306,3.5  4.5,1.79,9.09,6.54,310,9999,12.1,12.7,999,99,99
2002,6,25,19,314,3.3  4.3,1.84,9.09,6.5,313,9999,12.5,12.7,999,99,99
2002,6,25,20,295,4.2  5.2,1.51,9.09,6.33,311,9999,12.8,12.7,999,99,99
2002,6,25,21,293,4.8  6.1,1.7,10,6.77,314,9999,12.9,12.9,999,99,99
2002,6,25,22,293,5.9  7.2,1.67,7.69,6.48,318,9999,13,12.9,999,99,99
2002,6,25,23,298,6.6  7.7,1.72,10,6.61,309,9999,13.1,12.9,999,99,99
2002,6,26,0,301,6.3  7.8,1.69,10,6.27,305,9999,13.1,12.9,999,99,99
2002,6,26,1,305,6.6  8.3,1.71,10,6.28,309,9999,13.1,12.9,999,99,99
2002,6,26,2,308,6.2  7.5,1.64,10,6.32,310,9999,13,12.9,999,99,99
2002,6,26,3,315,5.7  7.2,1.84,10,6.98,310,9999,12.8,12.9,999,99,99
2002,6,26,4,318,5.2  6.4,1.57,9.09,6.45,300,9999,12.5,12.8,999,99,99
2002,6,26,5,305,5.3  6.7,1.67,8.33,6.62,311,9999,12.4,12.9,999,99,99
2002,6,26,6,311,5.7  6.7,1.57,16.67,6.59,298,9999,12.1,12.9,999,99,99
2002,6,26,7,299,4.1  5.6,1.67,16.67,6.77,335,9999,12.2,12.9,999,99,99
2002,6,26,8,291,4.6  6.5,1.71,10,6.73,304,9999,12.3,12.9,999,99,99
2002,6,26,9,296,3.0  4.3,1.66,9.09,6.7,303,9999,12.5,12.8,999,99,99
2002,6,26,10,283,2.6  4.3,1.74,9.09,7.27,307,9999,12.5,12.7,999,99,99
2002,6,26,11,313,1.4  2.3,1.61,16.67,7.4,300,9999,12.6,12.7,999,99,99
2002,6,26,12,279,1.3  2.4,1.67,16.67,7.74,305,9999,12.6,12.7,999,99,99
2002,6,26,13,223,1.3  2.4,1.58,9.09,7.19,302,9999,12.6,12.7,999,99,99
2002,6,26,14,270,1.1  1.8,1.51,14.29,7.11,295,9999,12.7,12.7,999,99,99
2002,6,26,15,275,1.4  2.3,1.55,14.29,7.04,294,9999,12.9,12.7,999,99,99
2002,6,26,16,87,2.2  2.8,1.52,7.14,6.79,300,9999,12.5,12.7,999,99,99
2002,6,26,17,222,0.2  0.6,1.45,14.29,6.76,301,9999,12.9,12.7,999,99,99
2002,6,26,18,239,1.5  2.0,1.46,14.29,6.71,305,9999,13.1,12.9,999,99,99
2002,6,26,19,258,1.8  2.3,1.51,7.14,6.73,315,9999,13.3,12.9,999,99,99
2002,6,26,20,280,2.6  3.1,1.37,14.29,6.56,304,9999,13.5,12.9,999,99,99
2002,6,26,21,293,2.8  3.5,1.54,14.29,7.16,310,9999,13.5,12.9,999,99,99
2002,6,26,22,289,3.1  3.9,1.41,14.29,6.69,309,9999,13.8,12.9,999,99,99
2002,6,26,23,271,4.5  5.5,1.46,9.09,6.85,316,9999,13.7,12.9,999,99,99
2002,6,27,0,299,5.9  7.3,1.45,10,7.01,312,9999,13.9,12.9,999,99,99
2002,6,27,1,299,6.8  8.8,1.62,10,6.94,312,9999,13.9,12.9,999,99,99
2002,6,27,2,299,6.6  7.8,1.61,10,6.3,310,9999,13.7,12.9,999,99,99
2002,6,27,3,307,6.7 99.0,99,99,99,999,9999,999,999,999,99,99
2002,6,27,4,307,6.7  8.0,1.47,9.09,5.89,308,9999,13.5,12.9,999,99,99
2002,6,27,5,315,5.8  6.7,1.37,10,6.14,306,9999,13.5,12.9,999,99,99
2002,6,27,6,322,6.1  7.2,1.56,10,6.73,301,9999,13.3,12.9,999,99,99
2002,6,27,7,319,5.4  6.4,1.47,10,6.56,300,9999,13.4,12.9,999,99,99
2002,6,27,8,310,5.9  7.1,1.55,10,6.86,299,9999,13.3,12.8,999,99,99
2002,6,27,9,313,5.8  7.1,1.48,10,6.56,306,9999,13.3,12.6,999,99,99
2002,6,27,10,315,5.9  7.1,1.52,9.09,6.63,313,9999,13.2,12.6,999,99,99
2002,6,27,11,314,4.8  5.8,1.58,10,6.65,309,9999,13.1,12.4,999,99,99
2002,6,27,12,309,6.5  7.9,1.62,10,6.75,306,9999,13,12.2,999,99,99
2002,6,27,13,314,5.2  6.8,1.54,10,6.18,303,9999,13,12.1,999,99,99
2002,6,27,14,318,6.5  8.1,1.49,10,6.07,305,9999,12.9,12.1,999,99,99
2002,6,27,15,331,6.3  7.4,1.54,9.09,6.62,314,9999,12.6,12,999,99,99
2002,6,27,16,320,5.6  7.1,1.66,9.09,6.88,306,9999,12.7,11.8,999,99,99
2002,6,27,17,327,5.0  5.9,1.67,9.09,6.6,306,9999,12.7,11.8,999,99,99
2002,6,27,18,309,5.6  6.7,1.58,9.09,6.88,307,9999,13,11.8,999,99,99
2002,6,27,19,318,5.1  5.8,1.57,14.29,6.56,296,9999,12.9,11.7,999,99,99
2002,6,27,20,313,4.3  5.2,1.74,14.29,6.92,314,9999,13.1,11.7,999,99,99
2002,6,27,21,311,5.0  6.2,1.73,10,7.11,304,9999,13,11.7,999,99,99
2002,6,27,22,306,6.0  7.2,1.91,10,6.92,308,9999,13.1,11.7,999,99,99
2002,6,27,23,304,6.1  7.1,1.8,12.5,6.97,309,9999,13.3,11.7,999,99,99
2002,6,28,0,305,7.4  9.1,1.89,12.5,6.83,305,9999,13.3,11.7,999,99,99
2002,6,28,1,303,6.9  8.7,1.79,9.09,6.3,304,9999,13.1,11.5,999,99,99
2002,6,28,2,305,6.1  7.6,1.71,9.09,6.04,307,9999,12.9,11.6,999,99,99
2002,6,28,3,308,9.0 11.2,1.72,12.5,6.15,305,9999,12.9,11.4,999,99,99
2002,6,28,4,306,8.3  9.8,1.9,12.5,5.96,296,9999,12.7,11.4,999,99,99
2002,6,28,5,314,7.9  9.5,1.87,12.5,6.21,306,9999,12.8,11.4,999,99,99
2002,6,28,6,321,7.8  9.2,1.78,12.5,5.85,311,9999,12.5,11.5,999,99,99
2002,6,28,7,322,6.7  8.2,1.96,12.5,6.33,307,9999,12.5,11.4,999,99,99
2002,6,28,8,315,6.5  8.4,1.76,12.5,6.16,307,9999,12.6,11.3,999,99,99
2002,6,28,9,322,6.3  7.2,1.71,11.11,6.16,308,9999,12.6,11.3,999,99,99
2002,6,28,10,318,7.4  9.4,1.7,11.11,6.26,310,9999,12.9,11.3,999,99,99
2002,6,28,11,326,6.2  7.4,1.8,11.11,6.38,306,9999,12.2,11.4,999,99,99
2002,6,28,12,319,7.1  8.7,1.7,11.11,5.91,315,9999,12.5,11.4,999,99,99
2002,6,28,13,325,5.9  7.3,1.81,11.11,6.29,304,9999,12.2,11.3,999,99,99
2002,6,28,14,313,5.7  8.4,1.67,11.11,6.38,306,9999,12.5,11.3,999,99,99
2002,6,28,15,311,7.5 10.4,1.61,11.11,6.22,303,9999,13,11.3,999,99,99
2002,6,28,16,315,6.8  8.6,1.74,10,6.35,307,9999,13,11.3,999,99,99
2002,6,28,17,309,7.1  8.4,1.57,11.11,6.15,308,9999,13.2,11.2,999,99,99
2002,6,28,18,311,9.1 10.7,1.65,11.11,5.78,311,9999,13.3,11.3,999,99,99
2002,6,28,19,314,5.9  6.9,1.67,11.11,5.75,307,9999,13.1,11.3,999,99,99
2002,6,28,20,307,4.8  5.6,1.64,11.11,6.02,295,9999,13.3,11.5,999,99,99
2002,6,28,21,301,4.9  5.8,1.63,11.11,6.37,304,9999,13.5,11.6,999,99,99
2002,6,28,22,306,5.0  6.3,1.63,11.11,6.67,311,9999,13.7,11.7,999,99,99
2002,6,28,23,300,7.2  8.9,1.57,11.11,6.31,303,9999,13.9,11.7,999,99,99
2002,6,29,0,302,5.5  6.2,1.57,11.11,6.49,307,9999,13.8,11.7,999,99,99
2002,6,29,1,305,5.6  6.4,1.58,10,6.35,306,9999,13.7,11.7,999,99,99
2002,6,29,2,309,6.8  8.4,1.41,11.11,6.24,309,9999,14.1,11.7,999,99,99
2002,6,29,3,305,6.3  7.6,1.4,10,6.14,305,9999,13.7,11.7,999,99,99
2002,6,29,4,314,5.6  6.6,1.45,11.11,6.41,303,9999,13.7,11.7,999,99,99
2002,6,29,5,317,6.8  8.4,1.49,10,6.43,303,9999,13.7,11.7,999,99,99
2002,6,29,6,318,7.6  9.0,1.39,10,5.86,304,9999,13.4,11.7,999,99,99
2002,6,29,7,322,6.2  7.4,1.49,10,6.16,304,9999,12.8,11.5,999,99,99
2002,6,29,8,322,6.0  6.8,1.47,11.11,5.84,308,9999,12.7,11.4,999,99,99
2002,6,29,9,321,6.7  8.0,1.48,11.11,5.63,311,9999,12.7,11.3,999,99,99
2002,6,29,10,328,5.4  6.4,1.36,9.09,5.61,304,9999,12.6,11.5,999,99,99
2002,6,29,11,343,4.4  5.1,1.4,11.11,6.17,296,9999,12.5,11.4,999,99,99
2002,6,29,12,321,3.5  4.0,1.31,10,6.09,305,9999,12.6,11.8,999,99,99
2002,6,29,13,320,6.3  7.4,1.36,10,6.91,306,9999,13.4,11.9,999,99,99
2002,6,29,14,335,4.7  5.8,1.26,10,6.47,307,9999,13.1,11.8,999,99,99
2002,6,29,15,322,4.0  4.8,1.16,10,6.18,301,9999,13,11.8,999,99,99
2002,6,29,16,323,3.6  4.2,1.27,10,6.59,311,9999,12.9,11.7,999,99,99
2002,6,29,17,305,5.1  5.8,1.19,16.67,6.64,218,9999,13.1,11.8,999,99,99
2002,6,29,18,305,6.8  8.0,1.21,10,6.08,307,9999,13.4,11.7,999,99,99
2002,6,29,19,306,5.8  6.8,1.14,9.09,6.15,303,9999,13.4,11.7,999,99,99
2002,6,29,20,312,6.7  7.9,1.45,10,6.11,314,9999,13.3,11.5,999,99,99
2002,6,29,21,316,5.5  6.3,1.29,16.67,6.03,215,9999,13.2,11.6,999,99,99
2002,6,29,22,308,8.0  9.5,1.32,9.09,6.26,313,9999,13.8,11.7,999,99,99
2002,6,29,23,310,7.0  8.2,1.39,10,5.96,307,9999,13.8,11.7,999,99,99
2002,6,30,0,317,6.8  8.3,1.38,9.09,5.74,316,9999,13.5,11.7,999,99,99
2002,6,30,1,316,8.7 10.3,1.56,10,5.92,306,9999,13.4,11.6,999,99,99
2002,6,30,2,317,9.4 11.7,1.42,10,5.21,307,9999,13.3,11.5,999,99,99
2002,6,30,3,316,8.9 10.4,1.67,10,5.81,305,9999,13.2,11.4,999,99,99
2002,6,30,4,316,9.3 11.3,1.58,10,5.53,311,9999,13,11.4,999,99,99
2002,6,30,5,312,8.6 10.3,1.7,9.09,5.76,304,9999,13,11.3,999,99,99
2002,6,30,6,310,9.7 11.8,1.82,10,5.72,309,9999,13,11.3,999,99,99
2002,6,30,7,314,8.7 10.2,1.86,10,5.95,309,9999,13.1,11.2,999,99,99
2002,6,30,8,307,7.7  8.8,1.89,10,6.11,300,9999,13.1,11.1,999,99,99
2002,6,30,9,311,8.2 10.5,1.99,10,6.22,309,9999,13.3,11,999,99,99
2002,6,30,10,306,9.0 11.1,2.08,11.11,6.12,308,9999,13.1,11.1,999,99,99
2002,6,30,11,317,6.6  7.9,2.32,11.11,6.68,305,9999,12.9,11.3,999,99,99
2002,6,30,12,312,7.4  9.0,2.12,10,6.85,304,9999,13,11.3,999,99,99
2002,6,30,13,309,8.3  9.9,2.14,10,6.55,309,9999,13,11.3,999,99,99
2002,6,30,14,312,7.6  9.8,2.24,10,6.43,303,9999,13,11.2,999,99,99
2002,6,30,15,319,7.3  8.6,2.34,10,6.71,301,9999,12.9,11.1,999,99,99
2002,6,30,16,325,6.7  8.5,2.25,10,6.59,305,9999,12.8,11.2,999,99,99
2002,6,30,17,320,7.7  9.4,2.31,10,6.53,301,9999,12.8,11.2,999,99,99
2002,6,30,18,313,8.4  9.9,2.22,9.09,6.23,298,9999,12.9,11.2,999,99,99
2002,6,30,19,308,8.8 10.5,2.3,10,6.44,302,9999,13,11.2,999,99,99
2002,6,30,20,309,8.0  9.6,2.32,10,6.34,310,9999,13.4,11.3,999,99,99
2002,6,30,21,308,10.0 11.6,2.28,10,5.79,305,9999,13.7,11.3,999,99,99
2002,6,30,22,308,12.0 14.2,2.38,10,5.89,299,9999,14.1,11.3,999,99,99
2002,6,30,23,309,12.8 15.6,2.5,10,6.07,297,9999,14.1,11.3,999,99,99
2002,7,1,0,311,11.8 13.4,2.54,10,6.17,314,9999,14.1,11.3,999,99,99
2002,7,1,1,313,11.2 13.4,2.58,10,6.19,312,9999,13.8,11.3,999,99,99
2002,7,1,2,309,11.0 12.8,2.62,10,6.33,308,9999,13.6,11.2,999,99,99
2002,7,1,3,312,10.0 11.4,2.32,7.14,6.19,308,9999,13.5,11.2,999,99,99
2002,7,1,4,313,9.7 12.4,2.58,10,6.27,307,9999,13.4,11.2,999,99,99
2002,7,1,5,318,8.2 10.0,2.47,11.11,6.42,309,9999,13.3,11.2,999,99,99
2002,7,1,6,316,6.4  7.7,2.36,10,6.21,305,9999,13.1,11.2,999,99,99
2002,7,1,7,305,6.9  8.2,2.5,10,6.7,304,9999,12.9,11.1,999,99,99
2002,7,1,8,294,7.0  8.4,2.42,7.14,6.53,315,9999,12.8,11.3,999,99,99
2002,7,1,9,309,7.2  8.5,2.44,10,6.7,299,9999,12.8,11.3,999,99,99
2002,7,1,10,304,7.1  8.4,2.45,10,6.54,299,9999,12.6,11.4,999,99,99
2002,7,1,11,302,7.0  8.2,2.27,10,6.59,296,9999,12.6,11.7,999,99,99
2002,7,1,12,311,5.5  7.0,2.2,10,6.62,296,9999,12.6,11.7,999,99,99
2002,7,1,13,320,4.3  5.3,2.04,10,6.42,297,9999,12.4,11.7,999,99,99
2002,7,1,14,336,3.2  4.2,2.19,10,6.53,306,9999,12.3,11.8,999,99,99
2002,7,1,15,332,1.8  2.6,2.24,10,6.98,299,9999,12.7,11.9,999,99,99
2002,7,1,16,32,0.1  0.5,2.26,9.09,7.04,299,9999,13.3,12.1,999,99,99
2002,7,1,17,135,1.4  2.5,2.29,10,7.05,307,9999,13.5,12.1,999,99,99
2002,7,1,18,136,3.0  4.1,2.55,9.09,7.28,309,9999,13.3,12.4,999,99,99
2002,7,1,19,142,2.8  3.9,2.36,9.09,7.37,313,9999,13.4,12.5,999,99,99
2002,7,1,20,156,3.5  4.7,2.42,9.09,7.35,315,9999,13.5,12.9,999,99,99
2002,7,1,21,172,3.3  4.3,2.51,10,7.53,314,9999,13.7,12.7,999,99,99
2002,7,1,22,182,2.1  2.6,2.42,9.09,7.26,315,9999,14.1,13,999,99,99
2002,7,1,23,154,3.5  4.6,2.7,10,7.25,313,9999,13.4,12.9,999,99,99
2002,7,2,0,152,3.7  4.7,2.59,10,7.39,315,9999,13.6,13,999,99,99
2002,7,2,1,150,2.9  4.2,2.8,9.09,7.87,318,9999,14.1,13.2,999,99,99
2002,7,2,2,150,3.5  4.9,2.54,10,7.71,314,9999,14.1,13.3,999,99,99
2002,7,2,3,145,3.8  5.1,2.71,10,7.77,311,9999,13.7,13.1,999,99,99
2002,7,2,4,144,4.1  5.4,2.56,9.09,7.57,308,9999,13.5,13,999,99,99
2002,7,2,5,131,3.4  4.9,2.71,10,7.67,302,9999,13.4,13,999,99,99
2002,7,2,6,150,3.7  5.1,2.46,10,7.6,313,9999,13.3,12.9,999,99,99
2002,7,2,7,160,3.8  5.2,2.11,9.09,7.48,312,9999,12.9,13,999,99,99
2002,7,2,8,154,3.7  4.8,2.31,9.09,7.44,314,9999,12.9,12.9,999,99,99
2002,7,2,9,178,4.1  5.3,2.21,10,7.68,315,9999,13.2,12.9,999,99,99
2002,7,2,10,164,3.9  5.2,2.16,10,7.63,320,9999,13,12.9,999,99,99
2002,7,2,11,168,4.1  5.4,2.27,11.11,7.81,309,9999,12.9,12.9,999,99,99
2002,7,2,12,162,4.6  6.3,2.09,10,7.78,321,9999,12.8,12.8,999,99,99
2002,7,2,13,150,4.7  6.5,2.4,9.09,7.71,317,9999,12.9,12.8,999,99,99
2002,7,2,14,142,4.8  6.4,2.41,10,7.76,325,9999,12.8,12.6,999,99,99
2002,7,2,15,147,4.6  6.2,2.53,10,7.87,322,9999,12.6,12.6,999,99,99
2002,7,2,16,156,5.4  6.9,2.21,10,7.6,328,9999,12.7,12.6,999,99,99
2002,7,2,17,152,4.4  5.9,2.33,10,7.67,322,9999,12.8,12.6,999,99,99
2002,7,2,18,164,4.2  5.4,2.38,10,7.9,323,9999,13,12.6,999,99,99
2002,7,2,19,160,4.3  5.7,2.4,10,7.69,316,9999,13.1,12.6,999,99,99
2002,7,2,20,167,3.2  4.1,2.12,10,7.65,316,9999,13.4,12.7,999,99,99
2002,7,2,21,162,2.0  2.8,2.1,9.09,7.67,318,9999,13.6,12.9,999,99,99
2002,7,2,22,182,3.0  3.7,2.15,10,7.55,320,9999,13.7,12.9,999,99,99
2002,7,2,23,174,2.2  3.1,1.9,9.09,7.09,317,9999,13.8,12.9,999,99,99
2002,7,3,0,198,2.1  2.7,1.96,9.09,7.61,313,9999,13.8,13,999,99,99
2002,7,3,1,204,2.0  2.6,1.75,9.09,6.77,317,9999,13.7,13,999,99,99
2002,7,3,2,215,2.5  3.5,1.92,10,7.37,318,9999,13.6,12.9,999,99,99
2002,7,3,3,211,2.3  3.7,1.88,10,7.43,314,9999,13.4,12.8,999,99,99
2002,7,3,4,238,2.2  3.1,1.95,10,7.38,314,9999,13.4,12.9,999,99,99
2002,7,3,5,232,1.6  3.2,1.82,9.09,7.46,311,9999,13,12.9,999,99,99
2002,7,3,6,260,2.3  3.1,1.79,10,7.51,308,9999,12.9,12.9,999,99,99
2002,7,3,7,293,1.2  2.3,2,9.09,7.73,312,9999,12.7,12.9,999,99,99
2002,7,3,8,326,1.7  2.6,1.82,9.09,7.61,314,9999,12.6,12.6,999,99,99
2002,7,3,9,332,0.9  2.9,1.78,9.09,7.34,306,9999,12.5,12.6,999,99,99
2002,7,3,10,284,2.3  3.0,1.81,10,7.69,316,9999,12.5,12.6,999,99,99
2002,7,3,11,302,6.4  8.0,1.73,10,7.45,301,9999,12.2,12.5,999,99,99
2002,7,3,12,316,5.7  7.0,1.77,10,7.35,306,9999,11.8,12.1,999,99,99
2002,7,3,13,289,2.8  4.5,1.82,9.09,6.98,307,9999,11.9,12.5,999,99,99
2002,7,3,14,286,4.4  5.5,1.89,10,7.08,308,9999,12.6,12.5,999,99,99
2002,7,3,15,303,5.1  7.5,1.77,10,6.77,310,9999,12.7,12.5,999,99,99
2002,7,3,16,313,5.8  7.1,1.83,9.09,6.77,300,9999,12.7,12.4,999,99,99
2002,7,3,17,337,5.3  6.3,1.79,10,6.75,311,9999,12.4,12.4,999,99,99
2002,7,3,18,328,5.8  7.0,1.81,10,6.65,315,9999,12.5,12.5,999,99,99
2002,7,3,19,312,6.8  8.3,1.85,8.33,6.34,314,9999,12.6,12.4,999,99,99
2002,7,3,20,310,7.3  8.8,1.95,9.09,6.07,312,9999,12.6,12.2,999,99,99
2002,7,3,21,300,9.0 10.7,1.92,8.33,6.07,319,9999,12.7,12.2,999,99,99
2002,7,3,22,305,9.6 11.1,1.94,10,6.01,306,9999,13,12.2,999,99,99
2002,7,3,23,310,8.6 10.2,2.16,8.33,6.19,311,9999,13.3,12.1,999,99,99
2002,7,4,0,309,9.8 11.5,2.2,9.09,5.99,311,9999,13.4,12.1,999,99,99
2002,7,4,1,311,10.1 12.5,2.29,9.09,5.95,316,9999,13.5,11.9,999,99,99
2002,7,4,2,313,10.2 12.3,2.19,9.09,5.97,311,9999,13.3,11.4,999,99,99
2002,7,4,3,308,9.9 12.1,2.29,9.09,6.03,319,9999,13.4,11.3,999,99,99
2002,7,4,4,310,8.0  9.2,2.38,9.09,6.27,314,9999,13.1,11.2,999,99,99
2002,7,4,5,320,7.9  9.6,2.41,8.33,6.39,315,9999,13.1,11.1,999,99,99
2002,7,4,6,317,7.4  9.0,2.66,9.09,6.79,318,9999,13,11.1,999,99,99
2002,7,4,7,320,6.7  8.5,2.43,9.09,6.66,319,9999,12.8,11,999,99,99
2002,7,4,8,321,5.1  6.7,2.2,9.09,6.34,318,9999,12.7,11,999,99,99
2002,7,4,9,322,5.5  6.7,2.59,8.33,6.83,325,9999,12.6,11.1,999,99,99
2002,7,4,10,314,6.9  8.4,2.48,8.33,6.63,329,9999,12.5,11.5,999,99,99
2002,7,4,11,316,7.4  9.2,2.71,9.09,6.67,324,9999,12.4,11.9,999,99,99
2002,7,4,12,315,7.5  9.6,2.43,8.33,6.36,326,9999,12.4,12.1,999,99,99
2002,7,4,13,315,5.6  7.0,2.39,8.33,6.41,319,9999,12.4,12.3,999,99,99
2002,7,4,14,312,7.1  8.7,2.19,9.09,6.27,317,9999,12.5,12.5,999,99,99
2002,7,4,15,316,6.6  8.2,2.28,8.33,6.3,318,9999,12.5,12.5,999,99,99
2002,7,4,16,317,6.7  8.1,2.28,9.09,6.25,322,9999,12.5,12.5,999,99,99
2002,7,4,17,315,7.6  9.7,2.45,9.09,6.48,321,9999,12.6,12.4,999,99,99
