YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
1996,3,22,4,322,8.9 10.9,2.86,11.11,6.79,305,1015.3,13.6,12.2,999,99
1996,3,22,5,324,8.6 10.4,2.82,11.11,6.87,302,1015.6,13.6,12.1,999,99
1996,3,22,6,322,8.3 10.6,2.77,8.33,6.72,308,1015.6,13.6,12.1,999,99
1996,3,22,7,322,8.5 11.3,2.82,20,7.16,302,1015.6,13.7,12.1,999,99
1996,3,22,8,317,11.2 13.6,2.63,10,6.71,312,1015.6,14.1,12.1,999,99
1996,3,22,9,326,10.2 12.2,2.88,10,6.86,303,1015.6,14.1,12.1,999,99
1996,3,22,10,322,9.9 12.3,2.91,9.09,6.57,313,1015.7,13.7,12.1,999,99
1996,3,22,11,327,8.8 10.8,3.06,7.69,6.86,314,1015.5,13.4,12.1,999,99
1996,3,22,12,329,8.0 10.0,2.99,8.33,6.92,311,1015.6,13.4,12.1,999,99
1996,3,22,13,323,8.6 10.9,2.97,16.67,7.01,270,1015.7,13.4,12.1,999,99
1996,3,22,14,334,6.9  8.7,2.94,16.67,7.09,285,1015.8,13.7,12.8,999,99
1996,3,22,15,321,6.7  8.4,2.63,16.67,6.97,290,1016,13.6,12.8,999,99
1996,3,22,16,317,7.8 10.1,2.56,16.67,7.03,295,1016.5,13.4,12.6,999,99
1996,3,22,17,320,7.3  9.0,2.37,16.67,6.85,292,1016.5,13.7,12.1,999,99
1996,3,22,18,315,6.1  7.2,2.37,16.67,6.67,295,1016.7,14.1,12.1,999,99
1996,3,22,19,312,10.7 13.1,2.41,16.67,6.56,291,1016.6,13,12.1,999,99
1996,3,22,20,316,7.3  9.2,2.19,16.67,6.41,280,1016.7,13.4,12.1,999,99
1996,3,22,21,318,8.0 10.0,2.24,16.67,6.65,292,1016.6,13.6,12.2,999,99
1996,3,22,22,308,8.3 10.0,2.26,16.67,6.37,304,1016.3,13.4,12.5,999,99
1996,3,22,23,320,7.3  9.1,2.37,16.67,6.54,273,1016.3,12.9,12.2,999,99
1996,3,23,0,320,8.5 10.2,2.3,16.67,6.34,294,1015.9,13.3,12.5,999,99
1996,3,23,1,324,8.2 10.1,2.26,16.67,6.51,276,1015.8,13.3,12.5,999,99
1996,3,23,2,323,8.5 10.5,2.23,16.67,6.21,286,1015.7,12.9,12.5,999,99
1996,3,23,3,320,8.9 11.0,2.51,16.67,6.66,283,1015.6,12.9,12.8,999,99
1996,3,23,4,323,9.6 11.6,2.47,16.67,6.66,278,1015.6,12.9,12.5,999,99
1996,3,23,5,320,10.3 12.1,2.31,7.14,6.06,313,1015.8,12.9,12.5,999,99
1996,3,23,6,322,10.3 11.9,2.48,14.29,6.42,298,1015.8,12.9,12.2,999,99
1996,3,23,7,317,10.2 11.9,2.39,6.67,5.99,312,1015.8,13.1,12.1,999,99
1996,3,23,8,325,9.1 11.2,2.54,6.67,5.93,316,1015.9,12.9,12.1,999,99
1996,3,23,9,315,9.0 11.0,2.53,16.67,6.13,276,1015.8,13,12.1,999,99
1996,3,23,10,328,9.8 11.8,2.85,14.29,6.6,292,1015.6,12.7,12.1,999,99
1996,3,23,11,326,9.8 11.9,2.73,14.29,6.44,286,1015.3,12.5,12.1,999,99
1996,3,23,12,330,10.5 13.0,2.6,6.67,6.1,316,1015.3,12.5,12,999,99
1996,3,23,13,322,11.1 13.6,2.39,7.14,5.83,317,1014.9,12.5,12.1,999,99
1996,3,23,14,329,10.8 12.9,2.67,7.69,5.94,320,1015.1,12.3,12.1,999,99
1996,3,23,15,334,10.8 12.9,2.87,7.14,6.28,320,1015.7,12.2,12,999,99
1996,3,23,16,348,8.1 11.0,2.89,8.33,6.51,313,1016.1,11.8,11.8,999,99
1996,3,23,17,337,7.5  9.1,2.91,8.33,6.84,316,1016.5,11.8,11.8,999,99
1996,3,23,18,333,7.9  9.7,2.64,8.33,6.79,314,1016.5,12.1,11.8,999,99
1996,3,23,19,333,7.0  8.4,2.35,8.33,6.64,306,1016.6,12.1,11.8,999,99
1996,3,23,20,323,6.1  7.4,2.49,9.09,6.94,315,1016.7,12.5,11.8,999,99
1996,3,23,21,311,5.9  7.1,2.18,9.09,6.89,315,1016.4,12.6,11.8,999,99
1996,3,23,22,309,6.9  8.4,2.37,14.29,7.27,297,1015.9,13.2,11.8,999,99
1996,3,23,23,308,7.3  8.8,2.35,10,6.81,307,1015.8,13.3,11.8,999,99
1996,3,24,0,305,8.4 10.1,2.41,10,6.68,312,1015.7,13.4,12.1,999,99
1996,3,24,1,323,9.1 11.3,2.44,10,6.81,318,1015.6,13.3,12.1,999,99
1996,3,24,2,336,9.6 11.6,2.27,9.09,5.78,319,1015.6,12.9,12.2,999,99
1996,3,24,3,341,8.9 11.1,2.25,10,6.22,309,1015.1,12.6,12.5,999,99
1996,3,24,4,350,7.1  8.6,2.23,10,6.29,321,1015.6,12.5,12.5,999,99
1996,3,24,5,334,6.6  7.8,2.25,8.33,6.62,316,1015.8,12.5,12.2,999,99
1996,3,24,6,319,5.3  6.5,2.24,14.29,7.2,297,1015.9,12.6,11.8,999,99
1996,3,24,7,316,4.7  5.8,2.15,10,7.39,308,1016.5,12.6,11.8,999,99
1996,3,24,8,315,4.3  5.4,1.97,10,7.3,306,1016.8,12.6,11.8,999,99
1996,3,24,9,305,5.0  6.2,2.02,9.09,7.36,306,1016.7,12.6,11.8,999,99
1996,3,24,10,321,4.9  6.2,1.83,16.67,7.23,200,1016.6,12.7,11.7,999,99
1996,3,24,11,339,5.5  6.4,1.84,9.09,7,314,1016.1,12.6,11.7,999,99
1996,3,24,12,8,3.7  4.8,99,99,99,999,1015.9,12.1,11.7,999,99
1996,3,24,13,357,1.6  2.3,1.61,9.09,7.22,317,1016.5,11.8,11.8,999,99
1996,3,24,14,353,1.3  2.2,1.81,9.09,7.62,321,1016.5,11.7,12.1,999,99
1996,3,24,15,360,2.1  3.0,1.63,10,7.5,320,1016.7,12.1,12.1,999,99
1996,3,24,16,356,2.1  2.9,1.78,8.33,7.8,316,1017.1,12.5,12.1,999,99
1996,3,24,17,45,3.6  4.4,1.77,16.67,7.77,190,1016.7,12.3,12.6,999,99
1996,3,24,18,59,1.7  2.5,1.73,9.09,7.69,316,1018,12.5,12.8,999,99
1996,3,24,19,22,.8  1.8,1.42,16.67,7.21,210,1018.1,12.9,12.9,999,99
1996,3,24,20,271,1.8  2.7,1.61,16.67,7.7,189,1018.3,12.9,12.9,999,99
1996,3,24,21,304,5.1  6.4,1.44,14.29,7.19,233,1018.2,13.6,13.1,999,99
1996,3,24,22,303,5.7  6.7,1.33,16.67,6.89,185,1018.2,13.6,12.8,999,99
1996,3,24,23,328,4.5  5.2,1.28,12.5,6.55,303,1018,13.7,12.6,999,99
1996,3,25,0,309,3.9  4.6,1.37,16.67,6.97,187,1017.9,13.7,12.5,999,99
1996,3,25,1,306,4.4  5.2,1.42,16.67,6.71,190,1017.9,14.1,12.5,999,99
1996,3,25,2,295,5.3  6.6,1.47,16.67,7.33,199,1018,14,12.5,999,99
1996,3,25,3,307,5.5  6.7,1.31,12.5,6.66,275,1018,13.6,12.5,999,99
1996,3,25,4,300,6.0  7.6,1.29,16.67,6.89,197,1018,13.4,12.5,999,99
1996,3,25,5,316,5.4  6.8,1.36,16.67,7.43,201,1018.3,13.4,12.5,999,99
1996,3,25,6,322,5.9  7.7,1.34,16.67,7.56,198,1018.8,13.4,12.2,999,99
1996,3,25,7,305,6.5  7.8,1.2,16.67,6.59,194,1018.9,13.3,12.2,999,99
1996,3,25,8,307,5.1  6.3,1.47,16.67,7.99,188,1018.8,13.3,12.2,999,99
1996,3,25,9,324,5.8  6.7,1.25,16.67,6.56,205,1019,13.3,12.1,999,99
1996,3,25,10,308,4.8  6.2,1.19,16.67,6.31,184,1018.9,13.3,12.1,999,99
1996,3,25,11,302,4.1  5.0,1.19,14.29,6.27,199,1018.2,13.3,12.1,999,99
1996,3,25,12,301,5.6  7.9,1.2,16.67,6.55,188,1018.7,13.3,12.1,999,99
1996,3,25,13,327,5.7  6.8,1.17,16.67,6.09,204,1018.5,13,12.1,999,99
1996,3,25,14,334,5.3  6.3,1.19,16.67,5.68,199,1018.8,12.9,12.1,999,99
1996,3,25,15,331,5.6  6.8,1.1,14.29,5.28,197,1019,12.9,12.1,999,99
1996,3,25,16,320,6.1  8.0,1.22,16.67,5.89,202,1019.1,12.8,11.8,999,99
1996,3,25,17,328,4.5  5.7,1.23,14.29,5.73,197,1020.3,12.9,11.7,999,99
1996,3,25,18,310,5.4  6.5,1.22,16.67,5.27,200,1020.3,13,11.7,999,99
1996,3,25,19,309,5.1  6.5,1.23,14.29,5.61,204,1020.3,13.2,11.8,999,99
1996,3,25,20,339,5.6  6.7,1.36,16.67,5.78,197,1019,13.1,11.8,999,99
1996,3,25,21,324,7.3  8.7,1.14,14.29,5.23,206,1018.9,13.3,11.8,999,99
1996,3,25,22,334,6.2  7.2,1.35,14.29,5.68,209,1018.3,12.8,11.8,999,99
1996,3,25,23,332,7.0  8.3,1.18,14.29,5.33,206,1018.2,12.8,11.9,999,99
1996,3,26,0,320,8.6 10.8,1.2,16.67,5.18,198,1018.1,12.9,11.8,999,99
1996,3,26,1,318,9.0 11.0,1.36,14.29,5.04,207,1017.9,13,11.7,999,99
1996,3,26,2,325,8.8 10.6,1.42,14.29,5.01,232,1017.9,13.3,11.7,999,99
1996,3,26,3,325,8.4  9.9,1.58,14.29,5.17,227,1017.9,13.2,11.7,999,99
1996,3,26,4,329,9.2 11.3,1.6,16.67,5.11,213,1018.1,13.3,11.7,999,99
1996,3,26,5,329,9.7 11.8,1.51,14.29,4.93,198,1018.1,13.2,11.7,999,99
1996,3,26,6,329,10.4 12.9,1.75,14.29,5.13,182,1018,12.9,11.7,999,99
1996,3,26,7,328,8.9 10.9,1.66,14.29,5.15,197,1018.2,12.9,11.7,999,99
1996,3,26,8,325,8.4 10.4,1.54,16.67,5.19,194,1018.2,13.3,11.7,999,99
1996,3,26,9,318,8.3  9.8,1.53,14.29,5.53,217,1018.2,13.3,11.7,999,99
1996,3,26,10,317,8.1  9.6,1.7,14.29,5.6,215,1018.1,13.3,11.7,999,99
1996,3,26,11,321,7.9  9.5,1.43,14.29,5.69,208,1018,13.2,11.7,999,99
1996,3,26,12,337,7.0  8.2,1.55,14.29,5.88,230,1018,12.9,11.7,999,99
1996,3,26,13,350,5.2  6.1,1.5,14.29,5.61,243,1018.1,12.6,11.7,999,99
1996,3,26,14,352,4.1  4.9,1.38,14.29,6.08,221,1018.8,12.1,11.7,999,99
1996,3,26,15,50,3.3  3.9,1.57,14.29,6.66,235,1019,11.7,11.7,999,99
1996,3,26,16,42,3.6  4.7,1.43,14.29,6.8,241,1019.9,11.9,11.8,999,99
1996,3,26,17,38,3.1  3.9,1.53,14.29,7.39,257,1020.2,12.1,12.1,999,99
1996,3,26,18,70,2.5  3.2,1.4,14.29,6.75,244,1020.5,12.5,12.1,999,99
1996,3,26,19,33,.6  1.1,1.55,14.29,7.39,243,1020.4,13.3,12.5,999,99
1996,3,26,20,295,1.7  2.4,1.4,14.29,7.2,251,1020.1,12.9,12.6,999,99
1996,3,26,21,301,3.2  3.7,1.52,14.29,7.62,276,1019.1,13.3,12.9,999,99
1996,3,26,22,331,2.2  3.2,1.6,14.29,8.01,254,1018.8,13.6,12.9,999,99
1996,3,26,23,303,3.0  3.7,1.5,14.29,7.69,256,1018.2,13.7,13.4,999,99
1996,3,27,0,302,3.6  4.5,1.57,14.29,7.98,248,1017.5,14.2,13.1,999,99
1996,3,27,1,308,5.2  6.3,1.57,14.29,8.5,275,1017.5,14.2,12.6,999,99
1996,3,27,2,312,6.2  7.6,1.58,14.29,8.73,271,1016.7,14.1,12.2,999,99
1996,3,27,3,312,5.7  7.2,1.67,14.29,8.44,248,1017.7,13.7,11.8,999,99
1996,3,27,4,324,5.3  6.7,1.73,14.29,7.87,227,1018,13.7,11.8,999,99
1996,3,27,5,338,4.7  6.0,1.72,14.29,8.35,266,1018,13.6,11.7,999,99
1996,3,27,6,342,3.5  4.2,1.62,14.29,8.3,266,1018,13.3,11.4,999,99
1996,3,27,7,339,3.6  4.2,1.82,14.29,9.05,259,1018,13.3,11.4,999,99
1996,3,27,8,2,2.9  3.5,1.92,14.29,9.86,250,1017,13.1,11.4,999,99
1996,3,27,9,360,3.3  3.9,1.87,14.29,9.84,257,1016.8,12.9,11.4,999,99
1996,3,27,10,17,2.7  3.3,1.85,14.29,9.83,268,1016.5,12.8,11.7,999,99
1996,3,27,11,358,2.5  3.2,1.89,14.29,10.33,263,1016.5,12.9,11.7,999,99
1996,3,27,12,348,2.7  3.2,1.74,14.29,10.01,265,1016.1,12.9,11.7,999,99
1996,3,27,13,32,1.6  2.3,1.66,12.5,9.81,273,1015.8,12.8,11.7,999,99
1996,3,27,14,28,1.8  2.6,1.74,14.29,9.86,268,1015.8,12.9,11.7,999,99
1996,3,27,15,41,2.1  2.8,1.8,14.29,9.9,259,1016.1,12.9,11.7,999,99
1996,3,27,16,72,4.1  5.2,1.61,14.29,10.12,255,1015.9,12.9,11.8,999,99
1996,3,27,17,70,4.8  5.8,1.64,14.29,9.85,257,1015.8,12.6,11.8,999,99
1996,3,27,18,72,3.0  3.9,1.65,14.29,9.77,244,1016.2,12.9,11.9,999,99
1996,3,27,19,62,2.9  3.7,1.52,14.29,8.91,242,1015.9,13.7,12.1,999,99
1996,3,27,20,163,.1  1.2,1.56,14.29,9,238,1015.8,15.6,12.5,999,99
1996,3,27,21,225,2.4  3.0,1.84,14.29,10.07,254,1015.6,15.4,12.6,999,99
1996,3,27,22,240,2.6  3.4,1.62,14.29,9.66,270,1014.3,15.2,12.9,999,99
1996,3,27,23,250,4.3  5.1,1.57,14.29,9.75,258,1014.1,15.3,12.9,999,99
1996,3,28,0,242,3.6  4.3,1.51,12.5,9.69,256,1013.5,15.6,12.9,999,99
1996,3,28,1,245,3.7  4.6,1.56,12.5,10.26,268,1013.5,15.2,12.9,999,99
1996,3,28,2,234,2.7  3.2,1.54,12.5,10.25,265,1013.4,14.9,12.9,999,99
1996,3,28,3,202,1.7  2.4,1.74,12.5,10.68,269,1013.3,14.9,12.9,999,99
1996,3,28,4,244,1.8  2.5,1.66,12.5,10.18,266,1013.5,14.9,12.9,999,99
1996,3,28,5,180,2.3  2.9,1.46,14.29,9.83,264,1013.5,14.5,12.9,999,99
1996,3,28,6,185,3.4  4.3,1.68,12.5,9.95,267,1013.3,14.5,12.8,999,99
1996,3,28,7,185,3.5  4.2,1.75,12.5,9.74,260,1013.3,14.5,12.9,999,99
1996,3,28,8,188,3.4  4.5,1.62,12.5,9.74,262,1012.9,14.8,12.8,999,99
1996,3,28,9,197,3.6  4.3,1.79,11.11,10.14,265,1012.2,14.5,12.8,999,99
1996,3,28,10,247,2.9  3.9,1.85,12.5,10.03,267,1012.1,14.8,12.8,999,99
1996,3,28,11,303,6.9  9.1,1.7,12.5,9.55,261,1011.9,14.4,12.9,999,99
1996,3,28,12,305,8.2  9.6,1.83,11.11,7.55,266,1011.7,14.1,12.9,999,99
1996,3,28,13,311,7.7  9.6,1.75,11.11,6.72,263,1011.8,14.3,12.9,999,99
1996,3,28,14,310,8.9 11.4,1.76,11.11,6.62,275,1012,14.4,12.8,999,99
1996,3,28,15,329,10.5 12.3,2.07,11.11,6.25,266,1013.4,12.6,12.6,999,99
1996,3,28,16,329,9.9 12.4,1.99,20,5.56,303,1014.2,12.4,12.6,999,99
1996,3,28,17,335,11.1 13.2,2.27,5.26,5.65,310,1014.3,12.9,12.5,999,99
1996,3,28,18,321,9.0 11.2,2.33,16.67,5.81,315,1015.6,12.9,12.6,999,99
1996,3,28,19,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1996,3,28,20,324,8.6 10.9,2.37,6.67,6.18,307,1015.7,12.9,12.6,999,99
1996,3,28,21,312,7.5  9.0,2.25,7.14,6.1,300,1015.7,12.9,12.8,999,99
1996,3,28,22,303,8.4  9.9,2.31,7.14,6.38,301,1015.6,13.3,12.8,999,99
1996,3,28,23,311,8.2  9.9,2.55,16.67,6.63,298,1015.6,13.3,12.8,999,99
1996,3,29,0,313,9.7 11.5,2.38,7.69,6.17,300,1015.5,13.2,12.6,999,99
1996,3,29,1,316,10.0 11.7,2.35,7.69,6.03,292,1014.9,13.3,12.6,999,99
1996,3,29,2,321,9.3 12.4,2.33,7.69,6.03,302,1015.6,12.9,12.5,999,99
1996,3,29,3,325,9.1 11.4,2.36,7.69,5.95,288,1015.7,12.9,12.5,999,99
1996,3,29,4,335,8.8 10.9,2.35,6.25,6.12,310,1015.8,12.8,12.5,999,99
1996,3,29,5,333,7.8  9.1,2.32,7.14,6.1,305,1016.2,12.7,12.5,999,99
1996,3,29,6,328,8.1  9.4,2.48,7.14,6.16,313,1016.5,12.6,12.5,999,99
1996,3,29,7,321,7.5  9.0,2.57,7.69,6.59,314,1017.1,12.8,12.5,999,99
1996,3,29,8,324,7.0  8.7,2.49,7.69,6.65,313,1017.9,12.8,12.5,999,99
1996,3,29,9,322,6.4  7.7,2.5,9.09,6.48,309,1018,12.6,12.5,999,99
1996,3,29,10,325,5.1  6.5,2.5,10,6.71,290,1018,12.6,12.5,999,99
1996,3,29,11,319,5.6  6.8,2.4,9.09,6.99,309,1017.9,12.6,12.5,999,99
1996,3,29,12,343,5.6  6.8,2.34,9.09,6.74,299,1016.7,12.5,12.5,999,99
1996,3,29,13,343,5.6  6.9,2.28,10,7.11,291,1017,12.1,12.5,999,99
1996,3,29,14,334,4.9  6.3,2.15,7.69,7.02,313,1018,12.1,12.5,999,99
1996,3,29,15,45,2.9  4.3,2.03,9.09,6.81,302,1018.4,12.2,12.5,999,99
1996,3,29,16,38,.8  1.8,2.2,9.09,7.02,292,1018.9,12.7,12.5,999,99
1996,3,29,17,13,.8  1.5,1.91,10,7.09,287,1018.9,12.8,12.5,999,99
1996,3,29,18,39,2.0  3.8,2.07,16.67,7.84,296,1019,12.6,12.6,999,99
1996,3,29,19,32,1.4  2.2,1.9,16.67,7.64,294,1019,12.5,12.8,999,99
1996,3,29,20,350,1.6  2.3,1.93,9.09,7.27,290,1019,12.8,12.8,999,99
1996,3,29,21,305,5.5  6.8,1.8,14.29,7,291,1019,13.3,12.9,999,99
1996,3,29,22,320,4.3  5.8,1.92,14.29,7.06,287,1018.8,13.3,12.8,999,99
1996,3,29,23,319,5.1  6.2,1.78,14.29,6.57,292,1018.6,13.3,12.8,999,99
1996,3,30,0,312,6.0  7.3,1.83,11.11,6.88,273,1018.8,13.3,12.8,999,99
1996,3,30,1,322,7.2  8.5,1.77,9.09,6.71,293,1018.1,13.2,12.8,999,99
1996,3,30,2,316,7.2  8.8,1.85,11.11,6.78,266,1018.6,13.3,12.6,999,99
1996,3,30,3,328,8.1 10.1,1.86,11.11,6.54,259,1018.2,13.1,12.6,999,99
1996,3,30,4,341,7.2  8.8,1.8,11.11,6.22,268,1018.2,12.9,12.6,999,99
1996,3,30,5,332,5.7  6.9,1.73,11.11,6.73,277,1018.9,12.8,12.6,999,99
1996,3,30,6,335,5.1  7.2,1.59,12.5,6.97,277,1018.9,12.8,12.6,999,99
1996,3,30,7,320,5.8  6.9,1.51,10,6.83,270,1019,12.8,12.6,999,99
1996,3,30,8,334,5.6  6.7,1.62,14.29,7.22,286,1018.9,12.7,12.6,999,99
1996,3,30,9,336,5.8  7.1,1.5,11.11,7.02,277,1018.9,12.7,12.6,999,99
1996,3,30,10,346,5.0  6.1,1.43,10,6.79,277,1018.9,12.4,12.6,999,99
1996,3,30,11,338,5.0  6.1,1.48,11.11,7.07,268,1018.8,12.1,12.6,999,99
1996,3,30,12,336,4.7  5.8,1.42,14.29,6.97,276,1018.8,12.1,12.5,999,99
1996,3,30,13,331,5.3  6.3,1.49,10,6.87,281,1018.8,12.1,12.5,999,99
1996,3,30,14,343,4.7  5.7,1.38,10,6.79,271,1018.9,12.1,12.5,999,99
1996,3,30,15,357,4.2  5.2,1.27,9.09,6.5,270,1019,12.1,12.5,999,99
1996,3,30,16,6,3.7  4.8,1.28,10,6.53,271,1019.9,12.5,12.5,999,99
1996,3,30,17,10,3.9  4.6,1.26,12.5,6.83,262,1020.3,12.2,12.5,999,99
1996,3,30,18,360,3.6  4.5,1.24,10,7.45,264,1020.3,12.3,12.5,999,99
1996,3,30,19,360,3.8  4.5,1.28,14.29,7.66,274,1020.2,12.5,12.6,999,99
1996,3,30,20,341,3.9  4.7,1.12,9.09,7.3,273,1019,12.8,12.8,999,99
1996,3,30,21,333,3.3  4.2,1.11,10,7.4,271,1018.6,12.9,12.9,999,99
1996,3,30,22,318,4.5  5.3,1.12,14.29,7.34,281,1018,13,12.9,999,99
1996,3,30,23,311,5.2  6.1,1.16,14.29,7.97,276,1017,13.3,12.8,999,99
1996,3,31,0,313,5.7  6.7,1.05,14.29,7.21,283,1016.7,13.4,12.6,999,99
1996,3,31,1,313,6.1  7.0,0.99,14.29,6.08,275,1016.7,13.6,12.5,999,99
1996,3,31,2,319,5.4  6.2,1.01,12.5,5.75,287,1016.5,13.6,12.6,999,99
1996,3,31,3,330,5.0  6.0,0.95,12.5,5.66,275,1016.4,13.4,12.5,999,99
1996,3,31,4,322,4.6  5.3,0.95,12.5,6.21,255,1016.5,13.4,12.1,999,99
1996,3,31,5,298,4.2  5.0,0.91,12.5,6.24,256,1016.7,13.5,12.1,999,99
1996,3,31,6,323,3.3  4.0,0.96,14.29,6.84,273,1016.6,13.5,12.1,999,99
1996,3,31,7,331,2.6  3.2,0.95,12.5,7,256,1016.5,13.4,12.1,999,99
1996,3,31,8,341,2.0  2.3,0.85,14.29,7.33,269,1016.5,13.3,12.1,999,99
1996,3,31,9,358,1.9  2.4,0.8,14.29,7.28,267,1016.4,13.3,12.1,999,99
1996,3,31,10,13,2.4  3.2,0.8,14.29,7.55,251,1015.8,13,12.1,999,99
1996,3,31,11,4,1.1  1.5,0.79,12.5,8,251,1015.7,12.7,12.1,999,99
1996,3,31,12,246,.2  1.1,0.86,12.5,8.31,265,1015.6,12.5,12.1,999,99
1996,3,31,13,27,1.6  2.2,0.88,12.5,8.52,255,1014.4,12.5,12.1,999,99
1996,3,31,14,66,2.2  2.8,0.78,12.5,8.09,265,1014.3,12.6,12,999,99
1996,3,31,15,153,1.5  1.8,0.79,14.29,8.37,255,1014.4,12.9,12,999,99
1996,3,31,16,81,3.1  3.9,0.84,12.5,8.88,246,1014.2,13.7,12.1,999,99
1996,3,31,17,89,3.1  3.8,0.86,12.5,8.78,264,1014.3,13.2,12.1,999,99
1996,3,31,18,96,3.5  4.1,0.82,12.5,7.38,267,1014.2,13.3,12.1,999,99
1996,3,31,19,124,4.9  5.9,0.86,12.5,7.52,258,1013.8,14,12.3,999,99
1996,3,31,20,166,5.5  6.4,0.8,12.5,7.28,262,1013.6,14.2,12.2,999,99
1996,3,31,21,154,6.3  7.4,0.87,12.5,5.87,234,1013.3,14.4,12.2,999,99
1996,3,31,22,169,6.5  7.9,0.85,12.5,4.89,240,1013.2,14.5,12.5,999,99
1996,3,31,23,170,6.8  8.1,1.03,12.5,5.08,251,1012.1,14.9,12.5,999,99
1996,4,1,0,160,7.9  9.3,1.2,12.5,4.91,250,1011.8,14.8,12.6,999,99
1996,4,1,1,156,8.5 10.1,1.29,4.55,4.81,156,1011.5,14.8,12.6,999,99
1996,4,1,2,163,8.7 10.4,1.47,5,4.77,162,1011.6,14.9,12.5,999,99
1996,4,1,3,999,99.0 99.0,99,99,99,999,9999,999,999,999,99
1996,4,1,4,146,9.4 10.9,1.63,5.26,5.02,162,1011,14.5,12.4,999,99
1996,4,1,5,150,9.3 11.2,1.64,5.26,4.85,173,1011.1,14.9,12.5,999,99
1996,4,1,6,152,8.3 10.3,1.69,5.26,5.01,168,1011.1,15.2,12.5,999,99
1996,4,1,7,151,8.6 10.7,1.68,5.26,5.02,162,1011.1,14.8,12.5,999,99
1996,4,1,8,144,9.2 10.8,1.83,5.88,5.15,198,1011,14.5,12.6,999,99
1996,4,1,9,148,9.4 11.8,1.88,5.56,5.19,170,1010.9,14.4,12.6,999,99
1996,4,1,10,145,9.1 10.9,1.93,5.56,5.27,171,1009.7,14.5,12.6,999,99
1996,4,1,11,149,9.3 11.2,1.94,5.56,5.19,163,1009.6,14.5,12.6,999,99
1996,4,1,12,145,10.3 12.8,1.83,5.56,5.23,185,1008.8,14.5,12.6,999,99
1996,4,1,13,146,9.7 12.1,1.81,5.56,5.1,167,1008.6,14.5,12.5,999,99
1996,4,1,14,152,9.5 11.9,1.86,5.88,5.28,174,1008.6,14.5,12.5,999,99
1996,4,1,15,144,10.2 13.0,1.82,5.88,5.13,162,1008.6,14.4,12.5,999,99
1996,4,1,16,128,13.2 16.5,1.9,5.88,5.14,154,1006.2,14.4,12.5,999,99
1996,4,1,17,136,11.9 14.2,2.09,5.56,5.19,148,1006.5,14.9,12.5,999,99
1996,4,1,18,132,12.6 15.5,2.15,6.25,5.29,155,1006.2,14.9,12.5,999,99
1996,4,1,19,142,11.7 15.1,2.16,6.67,5.29,142,1005.6,15.2,12.5,999,99
1996,4,1,20,149,12.9 16.0,2.49,6.67,5.56,149,1004.7,15.2,12.5,999,99
1996,4,1,21,238,5.9  7.1,2.14,7.14,5.54,148,1007,14.9,12.5,999,99
1996,4,1,22,267,7.8 10.0,2.12,7.14,5.59,145,1007.3,15.2,12.6,999,99
1996,4,1,23,260,6.2  7.5,1.72,6.25,5.22,158,1008.6,15.2,12.5,999,99
1996,4,2,0,256,4.5  5.1,1.68,6.67,5.44,155,1008.8,14.9,12.5,999,99
1996,4,2,1,261,5.7  6.7,1.42,14.29,5.16,191,1009.7,15.6,12.6,999,99
1996,4,2,2,274,6.1  7.7,1.43,5.88,5.24,189,1010.9,14.8,12.6,999,99
1996,4,2,3,277,4.9  5.8,1.37,5.26,5.13,202,1011.2,14.9,12.6,999,99
1996,4,2,4,266,4.0  4.5,1.44,7.69,5.9,158,1012,14.9,12.6,999,99
1996,4,2,5,270,2.2  2.8,1.58,7.14,6.04,161,1013.5,14.9,12.6,999,99
1996,4,2,6,250,3.2  3.7,1.65,7.14,6.08,174,1013.6,14.8,12.5,999,99
1996,4,2,7,287,3.8  4.5,1.4,7.14,6.11,193,1014.2,14.5,12.5,999,99
1996,4,2,8,322,1.4  1.9,1.35,6.67,6.01,188,1014.4,14.2,12.5,999,99
1996,4,2,9,293,1.9  2.5,1.38,6.67,5.98,195,1015.6,14.1,12.5,999,99
1996,4,2,10,287,2.0  2.4,1.5,6.25,6.37,192,1015.7,14.2,12.5,999,99
1996,4,2,11,305,1.4  1.9,1.59,7.69,6.34,254,1015.6,14.1,12.5,999,99
1996,4,2,12,325,1.3  1.7,1.67,6.67,6.44,242,1015.7,13.7,12.5,999,99
1996,4,2,13,347,1.7  2.2,1.66,7.69,6.35,259,1015.7,13.6,12.5,999,99
1996,4,2,14,28,1.9  2.5,1.69,7.14,6.35,250,1016,13.6,12.2,999,99
1996,4,2,15,16,1.7  2.4,1.68,7.69,6.52,255,1016.5,14.1,12.2,999,99
1996,4,2,16,84,2.3  3.7,1.82,8.33,6.83,262,1016.7,13.7,12.5,999,99
1996,4,2,17,70,2.2  3.0,1.65,8.33,6.83,248,1017.6,13.6,12.5,999,99
1996,4,2,18,320,.2  1.0,1.81,9.09,6.96,263,1018.1,13.6,12.6,999,99
1996,4,2,19,283,1.6  2.3,1.86,9.09,7.43,267,1018.2,14.1,12.8,999,99
1996,4,2,20,287,2.9  3.8,2.02,9.09,7.72,269,1018.4,14.5,13.1,999,99
1996,4,2,21,295,4.3  5.4,2.02,9.09,7.68,275,1018.2,14.8,13.3,999,99
