YY,MM,DD,hh,WD,WSPD GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,4,24,23,308,11.7 13.6,2.92,14.29,6.65,299,1019.6,12,12.1,8.6,99,
2000,4,25,0,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,25,1,311,12.0 14.3,3.13,12.5,6.91,310,1019.5,11.9,12,9.1,99,
2000,4,25,2,315,10.7 12.6,3,12.5,6.76,304,1019.6,11.9,11.9,8.9,99,
2000,4,25,3,315,10.8 12.6,2.79,11.11,6.48,299,1019.7,11.9,11.8,8.8,99,
2000,4,25,4,318,9.7 11.3,3.07,12.5,7.1,301,1020.1,11.8,11.9,8.3,99,
2000,4,25,5,315,8.7 11.5,3.09,12.5,7.18,307,1020.6,11.9,11.8,8.9,99,
2000,4,25,6,318,8.6 10.4,2.95,14.29,7.44,303,1021,11.9,11.9,8.2,99,
2000,4,25,7,312,10.2 12.4,3.59,14.29,8.02,300,1021.1,11.8,11.8,8.2,99,
2000,4,25,8,320,8.7 10.6,3.18,12.5,7.42,299,1021.2,11.9,11.8,8,99,
2000,4,25,9,320,8.3 10.3,2.82,12.5,7.19,303,1021.1,11.9,11.8,8.1,99,
2000,4,25,10,320,9.2 10.9,2.83,14.29,7.44,296,1021.4,11.8,11.8,8.3,99,
2000,4,25,11,328,7.9  9.7,2.95,12.5,7.61,298,1021.4,11.8,11.8,8.6,99,
2000,4,25,12,324,8.4  9.8,2.91,12.5,7.28,300,1021.4,11.8,11.8,8.8,99,
2000,4,25,13,325,7.6  9.3,2.37,12.5,7.09,294,1021.9,11.6,11.8,9.3,99,
2000,4,25,14,329,6.8  8.0,2.4,12.5,6.8,292,1021.9,11.4,11.8,9.1,99,
2000,4,25,15,336,5.9  6.9,2.07,14.29,6.65,291,1022.3,11.3,11.8,8.6,99,
2000,4,25,16,322,5.9  6.8,2.03,12.5,6.86,298,1022.8,11.4,11.8,8.8,99,
2000,4,25,17,322,6.3  7.5,2.01,12.5,6.82,299,1022.8,11.9,11.8,9.7,99,
2000,4,25,18,325,6.4  7.5,1.95,12.5,6.48,305,1022.9,11.9,11.8,9.6,99,
2000,4,25,19,318,7.5  9.2,2.21,12.5,6.99,297,1023.2,12.2,11.9,10,99,
2000,4,25,20,308,9.7 11.9,99,99,99,999,1022.6,12.5,11.9,10.5,99,
2000,4,25,21,308,9.4 11.3,2.12,12.5,6.75,296,1022,12.6,11.9,10.7,99,
2000,4,25,22,304,9.2 11.3,2.13,12.5,6.82,289,1021.9,12.7,12,10.8,99,
2000,4,25,23,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,26,0,309,9.5 11.1,2.1,12.5,6.3,300,1020.7,12.9,12.1,10.9,99,
2000,4,26,1,313,10.0 12.0,2.06,12.5,5.88,307,1020.3,12.6,12.1,11.1,99,
2000,4,26,2,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,26,3,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,26,4,323,9.8 11.5,2.15,11.11,5.98,298,1020.2,11.9,12,11.1,99,
2000,4,26,5,317,9.9 11.6,2.13,12.5,6.34,297,1020.4,11.8,11.9,10.6,99,
2000,4,26,6,318,9.5 11.1,1.98,12.5,6.52,308,1020.3,12.1,11.9,10.2,99,
2000,4,26,7,322,9.5 11.5,2.18,12.5,6.35,305,1020.3,12.1,11.9,9,99,
2000,4,26,8,320,8.4  9.9,2.37,12.5,6.72,307,1020.1,12,11.9,9.1,99,
2000,4,26,9,318,8.3 10.2,2.3,12.5,6.66,305,1019.5,12,11.9,9.1,99,
2000,4,26,10,325,7.5  9.3,2.32,12.5,6.78,306,1019.2,11.9,11.9,9.2,99,
2000,4,26,11,321,7.9  9.7,2.54,12.5,6.96,304,1018.8,11.9,11.9,9.3,99,
2000,4,26,12,327,6.7  8.2,2.74,12.5,7.62,304,1018.6,11.8,11.9,9.2,99,
2000,4,26,13,331,5.8  7.0,2.91,12.5,7.74,304,1018.5,11.8,11.9,9.5,99,
2000,4,26,14,329,5.3  6.8,3.18,12.5,8.08,306,1018.7,11.8,11.9,9.6,99,
2000,4,26,15,318,6.1  7.7,3.1,12.5,8.26,312,1018.8,11.8,11.9,9.4,99,
2000,4,26,16,326,5.5  6.7,2.73,12.5,8.04,313,1018.6,11.9,11.8,9.6,99,
2000,4,26,17,329,4.5  5.6,2.88,12.5,8.42,313,1018.3,11.9,11.9,9.7,99,
2000,4,26,18,318,3.9  5.3,3.14,12.5,8.53,310,1018.2,12.2,12.1,10.1,99,
2000,4,26,19,306,5.8  7.5,3.4,12.5,9.28,308,1018.1,12.5,12.1,10.6,99,
2000,4,26,20,302,5.8  7.5,2.66,11.11,8.36,307,1017.9,12.6,12.1,10.6,99,
2000,4,26,21,297,6.7  8.6,2.72,11.11,8.48,304,1017.4,12.9,12.2,10.6,99,
2000,4,26,22,301,8.1  9.5,3.01,12.5,8.15,314,1016.7,12.9,12.2,11,99,
2000,4,26,23,308,8.3  9.8,2.87,12.5,7.26,316,1016.5,13,12.2,10.8,99,
2000,4,27,0,310,9.2 11.0,2.92,12.5,7.27,315,1015.9,13,12.2,10.7,99,
2000,4,27,1,310,9.4 11.3,2.95,12.5,7,310,1015.7,12.9,12.1,10.5,99,
2000,4,27,2,310,8.9 11.1,2.72,12.5,6.77,308,1015.3,12.9,12.1,10.7,99,
2000,4,27,3,302,10.6 12.2,2.62,12.5,6.8,315,1015.7,12.8,12.2,10.8,99,
2000,4,27,4,305,10.0 12.0,2.45,12.5,6.39,314,1016.4,12.6,12.1,11,99,
2000,4,27,5,315,9.3 11.1,2.42,12.5,6.6,322,1017.1,12.6,12.1,10.5,99,
2000,4,27,6,320,8.4 10.3,2.29,11.11,6.79,302,1016.8,12.5,12.1,10.1,99,
2000,4,27,7,322,6.9  8.3,2.52,11.11,7.22,304,1016.5,12.2,11.9,10,99,
2000,4,27,8,315,5.5  6.7,2.41,11.11,7.18,314,1015.9,12.2,11.9,10.1,99,
2000,4,27,9,302,7.8  9.4,2.26,11.11,6.99,320,1015.8,12.2,11.9,9.9,99,
2000,4,27,10,306,7.7  9.2,2.13,11.11,6.76,318,1015.5,12.2,11.9,9.6,99,
2000,4,27,11,303,7.2 99.0,2.03,11.11,6.76,315,1015.3,12.1,11.9,10.2,99,
2000,4,27,12,308,8.1 10.0,1.99,11.11,6.61,321,1015.7,12,11.9,9.8,99,
2000,4,27,13,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,27,14,315,7.0  8.4,1.82,10,6.1,319,1016.3,12.1,12.1,9.6,99,
2000,4,27,15,324,6.0  7.3,1.78,10,5.97,311,1016.5,12.1,12,10.2,99,
2000,4,27,16,333,5.2  6.1,1.83,10,6.69,308,1016.7,12.1,12.1,10.1,99,
2000,4,27,17,323,4.6  5.7,1.72,10,7.01,299,1016.7,12.3,12.1,10.1,99,
2000,4,27,18,297,6.1  7.6,1.6,11.11,7.24,314,1017.3,12.3,12.1,10.2,99,
2000,4,27,19,293,6.3  7.8,1.54,10,7.24,296,1017.8,12.8,12.1,11,99,
2000,4,27,20,289,4.8  5.7,1.52,8.33,6.76,299,1017.9,12.9,12.2,11.2,99,
2000,4,27,21,284,6.3  7.7,1.76,10,7.01,301,1018,12.9,12.3,11.6,99,
2000,4,27,22,304,10.9 12.8,1.63,9.09,6.14,296,1017.9,12.1,12.2,10.8,99,
2000,4,27,23,310,8.4 10.1,1.61,10,5.33,306,1018,12.9,12.2,9.6,99,
2000,4,28,0,307,7.3  8.4,99,99,99,999,1018,13.1,12.2,9.5,99,
2000,4,28,1,305,8.0  9.7,1.55,10,5.5,286,1018.3,12.9,12.2,9.8,99,
2000,4,28,2,305,8.0  9.3,1.52,10,5.33,296,1018.7,12.9,12.2,9.9,99,
2000,4,28,3,304,9.9 11.8,1.52,16.67,5.06,187,1018.9,12.6,12.2,9,99,
2000,4,28,4,309,10.2 12.1,1.72,10,5.21,285,1019.1,12.5,12.2,8.5,99,
2000,4,28,5,313,9.6 11.5,1.86,10,5.32,289,1019.6,12.2,12.1,7.8,99,
2000,4,28,6,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,28,7,308,10.6 12.5,2.32,6.25,5.84,292,1020.3,12,12.1,6.5,99,
2000,4,28,8,315,9.7 11.9,2.57,14.29,6.36,304,1020.5,11.9,12.1,6.4,99,
2000,4,28,9,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,28,10,318,11.1 13.3,2.84,14.29,6.32,300,1020.3,11.7,12.1,5,99,
2000,4,28,11,322,9.9 11.6,3.08,14.29,7.02,309,1020.5,11.4,12.1,5.8,99,
2000,4,28,12,315,10.6 12.8,3.13,14.29,6.99,312,1020.6,11.4,12.1,4.6,99,
2000,4,28,13,318,10.7 13.2,3.08,12.5,6.88,301,1020.7,11.4,12.1,5.1,99,
2000,4,28,14,320,10.5 12.5,3.5,12.5,7.2,313,1021.2,11.3,12,5.3,99,
2000,4,28,15,315,9.6 11.3,3.59,12.5,7.42,307,1022.3,11.3,12,5.9,99,
2000,4,28,16,318,10.1 12.0,3.21,11.11,7.15,290,1022.5,11.3,12,5.9,99,
2000,4,28,17,315,10.2 12.9,3.48,12.5,7.24,299,1022.6,11.4,12.1,5.1,99,
2000,4,28,18,310,10.6 12.8,3.9,12.5,7.61,308,1022.7,11.5,12.1,5.9,99,
2000,4,28,19,312,9.9 12.2,3.75,11.11,7.62,300,1023.5,11.5,12.1,6.3,99,
2000,4,28,20,316,8.9 10.6,4.04,11.11,8.25,308,1023.3,11.5,12.1,6.7,99,
2000,4,28,21,312,9.5 11.8,3.87,12.5,7.93,309,1022.6,11.7,12.1,6.5,99,
2000,4,28,22,309,10.2 12.4,4.19,12.5,8.18,309,1022.8,11.8,12.1,6.3,99,
2000,4,28,23,312,11.0 13.0,4.55,12.5,8.71,310,1022.3,11.8,12.1,6.2,99,
2000,4,29,0,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,29,1,312,10.8 12.9,4.13,12.5,8.08,292,1021.7,11.8,12.1,6.6,99,
2000,4,29,2,312,11.4 13.7,3.82,12.5,7.91,304,1021.6,11.9,12.1,6.2,99,
2000,4,29,3,312,11.2 14.0,3.75,12.5,7.6,294,1021.6,11.8,12.1,7.2,99,
2000,4,29,4,314,11.5 13.5,3.87,12.5,8.05,300,1021.9,11.8,12.1,6.6,99,
2000,4,29,5,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,29,6,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,29,7,317,11.2 13.7,4,14.29,7.75,312,1021.6,11.5,12.1,7,99,
2000,4,29,8,309,11.5 14.5,4.13,14.29,7.96,316,1021.2,11.6,12.1,7.7,99,
2000,4,29,9,312,11.7 14.3,4.01,14.29,7.57,314,1021.1,11.5,12.1,7.9,99,
2000,4,29,10,322,10.4 12.6,3.94,14.29,7.62,314,1021,11.4,12.1,7.6,99,
2000,4,29,11,319,10.7 12.4,4.11,12.5,7.67,302,1021,11.4,12.1,7.1,99,
2000,4,29,12,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,29,13,320,9.3 11.5,3.76,12.5,7.8,308,1020.9,11.1,12.1,7.4,99,
2000,4,29,14,324,9.7 11.9,3.7,12.5,7.78,305,1021.2,11.1,12,6.4,99,
2000,4,29,15,316,9.7 11.4,3.93,14.29,7.96,317,1021.8,11.1,12,6.7,99,
2000,4,29,16,312,9.6 11.8,3.93,14.29,8.04,319,1022.6,11.1,12,6.9,99,
2000,4,29,17,308,9.5 11.3,3.9,14.29,8.22,315,1022.6,11.2,12,7,99,
2000,4,29,18,317,8.7 10.4,3.91,14.29,7.83,317,1022.7,11.3,12.1,7.4,99,
2000,4,29,19,308,9.1 11.1,3.51,14.29,7.85,320,1023,11.3,12.1,7.7,99,
2000,4,29,20,306,9.2 11.6,3.27,11.11,7.26,310,1022.9,11.3,12.1,7.7,99,
2000,4,29,21,304,8.4 10.1,3.28,12.5,7.25,318,1022.7,11.5,12.1,8,99,
2000,4,29,22,307,8.9 10.1,3.03,12.5,7.17,319,1022.6,11.6,12.1,8.1,99,
2000,4,29,23,312,9.7 11.3,2.95,12.5,6.96,313,1021.5,11.8,12.1,8.2,99,
2000,4,30,0,311,9.4 11.6,3.1,12.5,6.88,315,1020.9,11.8,12.1,8.6,99,
2000,4,30,1,311,9.3 10.8,2.94,12.5,6.87,317,1020.3,11.8,12.1,8.4,99,
2000,4,30,2,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,30,3,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,30,4,319,10.1 11.9,2.54,11.11,6.05,319,1020.3,11.6,12.1,9.1,99,
2000,4,30,5,316,8.9 11.3,2.81,12.5,6.56,321,1021,11.7,12.1,9.2,99,
2000,4,30,6,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,30,7,315,10.1 12.3,2.47,11.11,6.11,319,1021.3,11.4,11.8,8.9,99,
2000,4,30,8,317,10.0 12.1,2.44,12.5,6.32,324,1021.9,11.4,11.8,8.6,99,
2000,4,30,9,311,10.9 12.8,2.64,11.11,6.7,324,1021.4,11.4,11.7,8.4,99,
2000,4,30,10,315,11.1 13.1,2.44,11.11,6.35,321,1021.1,11.5,11.7,8.3,99,
2000,4,30,11,316,9.6 11.9,2.43,11.11,6.3,321,1020.8,11.4,11.7,8.5,99,
2000,4,30,12,318,9.2 10.9,2.41,11.11,6.4,318,1020.6,11.3,11.7,8.7,99,
2000,4,30,13,325,8.1  9.9,2.05,10,5.75,318,1020.5,11.3,11.7,8.9,99,
2000,4,30,14,322,8.4 10.0,2.34,11.11,6.5,320,1020.6,11.1,11.7,8.5,99,
2000,4,30,15,322,8.9 10.7,2.19,11.11,6.22,321,1020.8,11.3,11.7,8.6,99,
2000,4,30,16,328,7.3  8.8,2.03,9.09,5.97,317,1020.9,11.2,11.8,8.4,99,
2000,4,30,17,320,7.0  8.2,2.02,11.11,6.12,320,1020.8,11.2,11.9,8.7,99,
2000,4,30,18,319,7.6  9.1,1.88,11.11,6.28,314,1021,11.4,12.1,9.2,99,
2000,4,30,19,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,30,20,313,9.0 11.0,1.79,9.09,5.82,311,1020.9,11.8,12.1,9.3,99,
2000,4,30,21,310,10.3 13.1,1.81,10,5.38,312,1020.6,11.9,12.1,9.2,99,
2000,4,30,22,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,4,30,23,308,11.6 14.1,1.88,5.26,5.29,320,1019.5,12.1,12,9.3,99,
2000,5,1,0,308,11.6 13.6,1.97,5.26,5.13,320,1019.1,12.1,11.9,9.3,99,
2000,5,1,1,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,2,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,3,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,4,314,11.5 14.3,1.88,5.88,4.98,309,1019.1,11.8,11.8,9.2,99,
2000,5,1,5,318,10.6 12.9,1.84,5.56,5,312,1019.4,11.8,11.8,9.4,99,
2000,5,1,6,321,10.1 12.1,1.68,10,5.01,321,1019.2,11.5,11.8,9.2,99,
2000,5,1,7,321,8.9 10.4,1.66,6.25,5.13,297,1019.1,11.5,11.8,9.3,99,
2000,5,1,8,314,8.8 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,9,317,8.7 10.3,1.45,5.88,5.17,301,1019,11.4,11.8,9.3,99,
2000,5,1,10,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,11,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,12,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,13,323,8.8 10.9,1.55,12.5,5.28,281,1018.1,11.4,11.8,9.4,99,
2000,5,1,14,324,8.2  9.8,1.67,12.5,5.61,288,1018.1,11.3,11.8,9.4,99,
2000,5,1,15,327,6.0  7.4,1.68,12.5,6.04,301,1018.9,11.3,11.8,9.3,99,
2000,5,1,16,312,6.6  8.4,1.76,12.5,6.47,291,1018.9,11.6,11.8,9.7,99,
2000,5,1,17,311,7.6  9.1,1.83,12.5,6.46,297,1018.7,11.8,11.8,9.6,99,
2000,5,1,18,311,7.7  9.5,1.86,12.5,6.62,293,1018.8,11.9,11.8,9.7,99,
2000,5,1,19,312,7.9  9.9,1.86,11.11,6.24,296,1018.8,12.1,11.9,9.9,99,
2000,5,1,20,307,8.1 10.4,1.79,12.5,5.96,283,1018.6,12.2,11.9,10,99,
2000,5,1,21,307,8.7 10.4,2.12,11.11,6.43,300,1018.5,12.5,12,10.3,99,
2000,5,1,22,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,1,23,306,8.8 10.5,2.09,11.11,6.33,299,1017.7,12.7,12.1,11,99,
2000,5,2,0,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,2,1,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,2,2,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,2,3,329,7.3  8.6,2.04,11.11,6.82,288,1017.4,12.6,12.1,11.4,99,
2000,5,2,4,322,6.1  7.2,2.08,10,7.03,289,1017.8,12.9,12.1,11.3,99,
2000,5,2,5,313,7.1  8.5,2.08,10,7.49,290,1018.1,12.6,12.1,11.6,99,
2000,5,2,6,326,6.6  7.6,1.83,11.11,7.15,289,1018.2,12.5,12.1,11.6,99,
2000,5,2,7,322,5.9  6.8,1.93,11.11,7.54,285,1018.7,12.2,12.1,11.6,99,
2000,5,2,8,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,2,9,322,4.4  5.1,1.73,10,7.23,285,1018.1,12.2,12.1,11.8,99,
2000,5,2,10,306,5.1  6.2,1.65,10,7.2,293,1017.4,12.5,12.1,12,99,
2000,5,2,11,317,4.7  5.8,1.69,11.11,7.36,290,1017.2,12.6,12,12.1,99,
2000,5,2,12,321,3.9  5.6,1.69,10,7.2,290,1017.3,12.7,12,12,99,
2000,5,2,13,317,3.4  3.9,1.62,10,7.36,286,1017,12.6,12,12,99,
2000,5,2,14,308,4.9  6.1,1.81,10,7.7,290,1017.1,12.6,12,12,99,
2000,5,2,15,320,4.3  5.7,1.6,10,7.42,286,1017.2,12.6,12.1,11.7,99,
2000,5,2,16,316,4.1  4.9,1.58,10,7.68,287,1017.3,12.6,12.2,11.8,99,
2000,5,2,17,307,3.7  5.2,1.63,10,7.83,282,1017.3,12.7,12.4,11.7,99,
2000,5,2,18,292,3.8  5.2,1.6,10,7.92,286,1017.5,12.9,12.5,11.8,99,
2000,5,2,19,299,3.6  4.7,1.75,10,8.21,286,1017.7,12.9,12.5,11.9,99,
2000,5,2,20,298,5.1  6.1,1.72,10,8.16,294,1017.3,12.9,12.5,11.9,99,
2000,5,2,21,299,4.7  5.8,1.85,10,8.87,293,1017.3,12.9,12.6,11.9,99,
2000,5,2,22,293,5.9  7.2,1.7,10,8.37,288,1016.7,12.9,12.6,11.8,99,
2000,5,2,23,302,6.4  8.1,1.74,14.29,8.47,266,1016.6,12.9,12.6,11.6,99,
2000,5,3,0,303,7.2  8.6,1.94,12.5,7.65,302,1016.3,12.6,12.5,11.4,99,
2000,5,3,1,299,8.7 10.2,1.82,10,7.39,293,1016,12,12.5,11.1,99,
2000,5,3,2,304,8.7 10.7,2.01,12.5,6.5,291,1015.7,11.7,12.3,10.8,99,
2000,5,3,3,303,8.5 10.2,1.97,12.5,6.43,292,1015.5,11.7,12.3,10.4,99,
2000,5,3,4,304,8.1  9.4,1.76,11.11,6.2,298,1015.8,12,12.3,9.7,99,
2000,5,3,5,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,3,6,318,6.5  7.9,1.86,12.5,6.64,290,1015.9,11.8,12.2,9.2,99,
2000,5,3,7,315,7.2  8.8,1.61,12.5,6.58,290,1015.9,11.6,12.2,9.1,99,
2000,5,3,8,325,7.3  8.5,1.82,12.5,6.87,296,1015.9,11.4,12.2,8.9,99,
2000,5,3,9,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,3,10,316,8.0  9.5,1.81,12.5,6.72,290,1015.6,11.3,12.1,8.6,99,
2000,5,3,11,319,7.1  8.4,1.81,12.5,6.62,298,1015.8,11.5,12.1,9,99,
2000,5,3,12,322,7.4  8.8,1.79,11.11,6.81,296,1015.9,11.6,12.1,9.2,99,
2000,5,3,13,336,5.4  6.3,1.78,10,6.79,296,1015.7,11.4,12.1,9.2,99,
2000,5,3,14,360,5.5  6.6,1.68,11.11,7.05,297,1016.4,11.3,12.1,9.3,99,
2000,5,3,15,329,6.0  7.1,1.6,11.11,7.33,291,1016.8,11.4,12.1,9,99,
2000,5,3,16,346,4.7  5.4,1.54,11.11,7.37,294,1017.1,11.7,12.1,9.6,99,
2000,5,3,17,332,4.5  5.2,1.45,11.11,7.07,298,1017.2,11.6,12.2,9.4,99,
2000,5,3,18,319,5.3  6.3,1.64,11.11,7.44,307,1017.3,11.8,12.3,9.7,99,
2000,5,3,19,306,5.1  6.3,1.58,12.5,7.68,300,1017.3,12.1,12.5,10,99,
2000,5,3,20,302,5.6  6.6,1.57,11.11,7.41,298,1017.1,12.5,12.6,10.3,99,
2000,5,3,21,292,6.5  7.9,1.6,12.5,7.46,284,1017.2,12.6,12.6,10.8,99,
2000,5,3,22,294,7.6  9.2,1.65,11.11,7.02,297,1016.5,12.9,12.6,11.1,99,
2000,5,3,23,287,7.8  9.3,1.59,11.11,6.92,289,1015.7,13.1,12.6,11.3,99,
2000,5,4,0,289,8.0  9.3,1.59,11.11,6.25,293,1015.4,13.2,12.7,11.5,99,
2000,5,4,1,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,4,2,293,8.4 10.0,1.61,16.67,6.3,289,1015.2,13.3,12.7,11.6,99,
2000,5,4,3,307,10.1 12.0,1.84,16.67,6.35,315,1015.4,12.8,12.6,11.8,99,
2000,5,4,4,310,9.0 11.2,1.86,14.29,6.48,307,1016,12.5,12.6,11.8,99,
2000,5,4,5,308,8.7 10.2,99,99,99,999,1016.5,12.2,12.5,11.6,99,
2000,5,4,6,318,8.2  9.8,2.13,16.67,6.93,309,1016.7,11.4,12.5,10.8,99,
2000,5,4,7,315,8.1  9.6,2.37,16.67,7.72,308,1016.6,11.5,12.3,10.9,99,
2000,5,4,8,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,4,9,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,4,10,319,7.2  8.8,2.96,14.29,8.45,311,1016.4,11.7,11.7,9.9,99,
2000,5,4,11,325,7.7  9.2,2.65,14.29,8,309,1016.4,11.9,11.8,9.6,99,
2000,5,4,12,322,7.6  9.0,2.71,14.29,8.78,308,1015.9,11.9,11.9,9.6,99,
2000,5,4,13,322,6.9  8.4,3.05,14.29,9.13,313,1015.9,11.8,11.8,9.6,99,
2000,5,4,14,321,7.2  8.7,2.88,14.29,8.85,311,1016.1,11.9,11.8,9.1,99,
2000,5,4,15,313,7.5  8.9,2.86,14.29,8.78,313,1016.1,11.9,11.8,9,99,
2000,5,4,16,320,7.1  8.5,2.58,14.29,8.16,311,1016.3,12,11.8,9,99,
2000,5,4,17,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,4,18,310,7.4  9.1,2.37,14.29,7.69,308,1016.2,12.2,12.1,8.9,99,
2000,5,4,19,313,8.1 10.4,2.35,14.29,7.25,308,1016.2,12.4,12.3,8.8,99,
2000,5,4,20,308,8.3 10.1,2.23,12.5,7.16,311,1016,12.5,12.5,9,99,
2000,5,4,21,302,9.5 11.7,2.62,12.5,7.37,307,1015.9,12.6,12.6,9.5,99,
2000,5,4,22,307,8.7 10.5,2.63,12.5,7.68,304,1015.8,12.7,12.6,8.8,99,
2000,5,4,23,308,10.3 12.1,2.82,12.5,7.63,303,1015.1,12.7,12.6,8.6,99,
2000,5,5,0,308,9.6 11.4,2.39,12.5,6.6,300,1014.9,12.6,12.5,8.9,99,
2000,5,5,1,312,9.5 11.0,2.62,12.5,6.97,296,1014.7,12.6,11.5,8.6,99,
2000,5,5,2,305,8.7 10.4,2.43,12.5,6.61,298,1014.8,12.6,11.4,9,99,
2000,5,5,3,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,5,4,307,8.7 10.2,2.38,12.5,6.89,309,1014.9,12.5,11.3,9.1,99,
2000,5,5,5,302,7.8  9.4,2.34,12.5,6.69,302,1015.7,12.4,11.3,9.6,99,
2000,5,5,6,306,7.7  9.4,2.42,12.5,7.27,307,1015.7,12.4,11.3,9.8,99,
2000,5,5,7,303,7.3  9.2,2.3,12.5,6.8,306,1015.7,12.3,11.3,9.7,99,
2000,5,5,8,301,7.1  8.9,2.21,12.5,6.66,291,1015.8,12.2,11.3,9.9,99,
2000,5,5,9,307,5.8  7.3,2.24,11.11,6.99,301,1015.7,12.2,11.3,10.2,99,
2000,5,5,10,304,5.9  7.2,2.25,11.11,7.21,305,1015.7,12.2,11.3,10.3,99,
2000,5,5,11,317,5.8  6.8,2,11.11,6.91,302,1015.5,12.2,11.3,10.2,99,
2000,5,5,12,315,5.6  7.2,1.98,11.11,6.88,288,1015.4,12.1,11.3,10.1,99,
2000,5,5,13,315,4.4  5.3,1.89,11.11,6.79,300,1015.5,12.1,11.2,10.3,99,
2000,5,5,14,318,6.0  8.0,1.93,11.11,6.78,310,1015.8,12.4,11.3,10.3,99,
2000,5,5,15,318,5.5  6.7,2.04,11.11,7.13,302,1016.4,12.3,11.3,10.4,99,
2000,5,5,16,320,4.7  5.8,1.81,11.11,6.88,297,1016.5,12.5,11.3,10.4,99,
2000,5,5,17,317,5.3  6.5,2.02,11.11,7.14,296,1016.6,12.5,11.3,10.4,99,
2000,5,5,18,313,7.4  9.3,2.02,11.11,6.79,299,1017.2,12.3,11.3,10.4,99,
2000,5,5,19,999,99.0 99.0,99,99,99,999,9999,999,999,999,99,
2000,5,5,20,310,7.6  9.5,1.86,11.11,6.68,293,1017.3,12.3,11.6,10.3,99,
2000,5,5,21,312,8.2  9.7,1.69,11.11,5.94,290,1017.4,12.5,11.7,10.1,99,
2000,5,5,22,308,8.8 10.3,1.75,11.11,6.04,288,1017,12.6,11.7,9.5,99,
2000,5,5,23,303,8.2  9.8,1.82,12.5,6.15,299,1016.5,12.6,11.8,9.5,99,
2000,5,6,0,311,9.2 10.7,1.92,11.11,5.92,301,1016.1,12.5,11.8,9.4,99,
2000,5,6,1,306,10.8 12.5,1.91,11.11,5.84,292,1015.4,12.2,11.9,8.7,99,
2000,5,6,2,312,10.5 12.7,1.86,11.11,5.68,297,1015.4,12.2,11.9,8.5,99,
2000,5,6,3,310,10.0 11.5,1.98,11.11,5.54,301,1015.7,12.1,12,8.3,99,
2000,5,6,4,309,10.9 13.0,1.82,10,5.59,304,1015.9,12.1,11.9,8.2,99,
2000,5,6,5,318,9.2 10.6,1.83,11.11,5.72,316,1016,11.9,11.9,8.3,99,
2000,5,6,6,313,9.2 10.9,1.88,10,5.65,302,1016.5,11.9,11.8,8.1,99,
2000,5,6,7,316,8.7 10.5,1.94,10,5.95,304,1016.6,11.9,11.8,7.6,99,
2000,5,6,8,317,9.1 10.9,2.04,10,6.06,305,1016.7,11.9,11.8,7.8,99,
2000,5,6,9,316,8.0  9.6,2.16,10,6.24,298,1016.4,11.8,11.8,7.6,99,
2000,5,6,10,321,8.1  9.4,2.2,10,6.29,309,1016.5,11.8,11.7,7.6,99,
2000,5,6,11,319,7.5  9.3,1.98,10,6.34,300,1016.5,11.8,11.7,7.6,99,
